页码链接,用户id,用户,用户名链接,来自用户名,发表日期,点赞量,转发量,评论数量,content,分词
https://weibo.com/ajax/statuses/searchProfile?uid=2280198017&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2280198017,解放军报,,,2023年10月09日 07:59,4,18,4, 美好的相聚，总是短暂。亚运圣火缓熄灭，但亚运精神将薪火相传、生不息。忍不住回首，杭州亚运会16天的欢聚，快乐而又难忘。杭州第19届亚运会终将成为过去，但那无数永恒的瞬间与动人的时刻，必将永载亚运史册。 ​,美好 相聚 短暂 亚运 圣火 熄灭 亚运 精神 薪火相传 不息 忍不住 回首 杭州 亚运会 欢聚 快乐 难忘 杭州 亚运会 终将 无数 永恒 瞬间 动人 时刻 永载 亚运 史册
https://weibo.com/ajax/statuses/searchProfile?uid=2280198017&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2280198017,解放军报,,,2023年10月09日 06:40,8,22,2, 诗画浙江点亮难忘之夜，绚丽“大莲花”奏响欢送乐曲。 10月8日晚，熊燃烧了16天的亚运圣火缓熄灭，举国关注、举世瞩目的第十九届亚洲运动会落下帷幕。解放军和武警部队官兵热烈祝贺杭州亚运会闭幕！ 杭州亚运会是党的二十大胜利召开之后我国举办的规模最大、水平最高的国际综合性体育赛事，也是亚运会第三次来到中国。16个日夜，来自亚洲45个国家和地区代表团的1万余名运动员相聚之江大地，共赴“心相融，爱达未来”的亚运之约，携手奏响“同爱同在同分享”的激昂旋律，共同谱写和平、友谊、进步的崭新篇章。本届亚运会以一流的场馆设施、顺畅的赛事组织和周到的服务保障，兑现了中国“为世界呈现一届‘中国特色、亚洲风采、精彩纷呈’的体育盛会”的庄严承诺，展现了“人文、绿色、智能、简约、惠民”的办赛特点，参赛运动员数量、项目设置、总体规模均创历史新高。杭州亚运会的成功举办，是亚运史上浓墨重彩的一笔，是亚洲体育运动发展的重要里程碑。逐梦亚运，勇立潮头。这是一届全面践行“更快、更高、更强—更团结”奥林匹克格言的盛会。本届亚洲运动会承载着亚洲人民对和平、团结、包容的美好向往。在各竞赛项目上，组织工作透明可控、安全顺畅；技术官员恪尽职守、公正执裁；广大运动员相互学习、相互尊重，勇于超越、奋力拼搏，累计15次打破世界纪录、37次打破亚洲纪录、170次打破亚运会纪录…这一幕精彩共同组成了人类突破自我、挑战极限、追求极致的壮美画卷，将“团结友爱、公平竞争、相互理解”的奥林匹克精神推向一个新的高度，凝聚起亚洲人民团结奋进之心，推动中华文明同亚洲各国文明交流互鉴。这是一届坚持贯彻“绿色、智能、节俭、文明”办赛理念的盛会。绿色办赛，让亚运会的美丽中国底色更加明亮；智能办赛，使亚运会开展得更加高效便捷；节俭办赛，让“简约却不简单”的亚运会更加惠民；文明办赛，使亚运会呈现更有温度的风貌。这四大理念彰显时代特色、科学精神、人文素养和中国智慧，是新发展理念在亚运会实践中的生动样本，实现了中国价值观与奥林匹克精神的交融交汇，为亚运历史、亚洲发展留下一份宝贵的精神财富。历史将会永远铭记这一体育盛会，亚洲乃至全世界将会对中国风范拥有更加深刻的认识。“拿道德的金牌、风格的金牌、干净的金牌”。在本届亚运会上，中国体育健儿牢记习主席的殷切嘱托，大力弘扬奥林匹克精神和中华体育精神，以“使命在肩、奋斗有我”的责任担当，顽强拼搏、超越自我、为国争光，共赢得201枚金牌、1枚银牌、71枚铜牌，稳居奖牌榜第一名，实现了运动成绩和精神文明双丰收，为祖国和人民赢得了崇高荣誉，展示了中华儿女自强不息、奋发有为的精神风貌。他们是中国形象的代表，是国人心中的榜样。体育强则中国强，国运兴则体育兴。今天，全党全军全国各族人民正以习近平新时代中国特色社会主义思想为指导，全面贯彻党的二十大精神，坚定不移朝着强国建设、民族复兴的宏伟目标奋勇前进。杭州第十九届亚洲运动会的成功举办，必将进一步激励我们坚定信心，振奋精神，为实现第二个百年奋斗目标、实现中国梦强军梦团结奋斗。全军官兵要以杭州亚运会成功举办为契机，不忘初心、牢记使命，担当作为、攻坚克难，矢志不移、追求卓越，有效履行新时代人民军队使命任务，忠实践行人类命运共同体理念，坚决履行国际责任和义务，全面推进新时代国际军事合作，努力为建设持久和平、普遍安全的美好世界作出新的更大贡献，共创人类美好未来。,诗画 浙江 点亮 难忘 绚丽 莲花 奏响 欢送 乐曲 日晚 燃烧 亚运 圣火 熄灭 关注 举世瞩目 第十九届 亚洲 运动会 落下 帷幕 解放军 武警部队 官兵 热烈祝贺 杭州 亚运会 闭幕 杭州 亚运会 二十大 胜利 我国 举办 规模 水平 国际 综合性 体育赛事 亚运会 第三次 来到 中国 日夜 亚洲 国家 地区 代表团 万余名 运动员 相聚 之江 大地 共赴 相融 未来 亚运 携手 奏响 爱同 分享 激昂 旋律 谱写 和平 友谊 崭新 篇章 本届 亚运会 一流 场馆 设施 顺畅 赛事 组织 周到 服务 保障 兑现 中国 世界 呈现 一届 中国 特色 亚洲 风采 精彩纷呈 体育 盛会 庄严 承诺 展现 人文 绿色 智能 简约 惠民 办赛 参赛 运动员 数量 总体 规模 历史 新高 杭州 亚运会 成功 举办 亚运 浓墨重彩 一笔 亚洲 体育运动 发展 里程碑 亚运 勇立 潮头 一届 践行 团结 奥林匹克 格言 盛会 本届 亚洲 运动会 承载 亚洲 和平 团结 包容 美好 向往 竞赛 组织 工作 透明 可控 顺畅 技术 官员 恪尽职守 公正 执裁 运动员 相互 学习 相互尊重 勇于 超越 奋力拼搏 累计 打破 世界纪录 打破 亚洲纪录 打破 亚运会 纪录 一幕 精彩 人类 突破 自我 挑战 极限 追求 极致 壮美 画卷 团结友爱 公平竞争 相互理解 奥林匹克 精神 推向 高度 凝聚 亚洲 团结奋进 推动 中华文明 亚洲各国 文明 交流 互鉴 一届 贯彻 绿色 智能 节俭 文明 办赛 理念 盛会 绿色 办赛 亚运会 美丽 中国 底色 明亮 智能 办赛 亚运会 高效 便捷 节俭办 简约 简单 亚运会 惠民 文明办 亚运会 呈现 温度 风貌 四大 理念 彰显 时代特色 科学 精神 人文 素养 中国 智慧 发展 理念 亚运会 实践 生动 样本 中国 价值观 奥林匹克 精神 交融 交汇 亚运 历史 亚洲 发展 留下 一份 宝贵 精神财富 历史 永远 铭记 体育 盛会 亚洲 全世界 中国 风范 拥有 深刻 道德 金牌 风格 金牌 干净 金牌 本届 亚运会 中国 体育健儿 牢记 主席 殷切 嘱托 弘扬 奥林匹克 精神 中华 体育精神 使命 奋斗 责任 担当 顽强拼搏 超越自我 为国争光 赢得 金牌 银牌 铜牌 稳居 奖牌榜 第一名 运动 成绩 精神文明 双丰收 祖国 赢得 崇高 荣誉 中华儿女 自强不息 奋发有为 精神风貌 中国 形象 代表 国人 心中 榜样 体育 强则 中国 国运 兴则 体育 全党全军 全国 各族人民 习近平 时代 中国 特色 思想 指导 贯彻 二十大 精神 坚定不移 强国 建设 民族 复兴 宏伟目标 奋勇前进 杭州 第十九届 亚洲 运动会 成功 举办 进一步 激励 坚定信心 振奋精神 第二个 百年 奋斗目标 中国 强军 团结奋斗 全军 官兵 杭州 亚运会 成功 举办 契机 初心 牢记 使命 担当 攻坚克难 矢志不移 追求 卓越 履行 时代 人民军队 使命 忠实 践行 人类 命运 共同体 理念 履行 国际 责任 义务 推进 时代 国际 军事 合作 努力 建设 持久和平 美好世界 作出 贡献 共创 人类 美好未来
https://weibo.com/ajax/statuses/searchProfile?uid=2280198017&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2280198017,解放军报,,,2023年10月08日 22:35,12,69,22, 今晚，。致敬拼搏，致敬奋斗！ ​,今晚 致敬 拼搏 致敬 奋斗
https://weibo.com/ajax/statuses/searchProfile?uid=2280198017&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2280198017,解放军报,,,2023年10月08日 22:00,2,19,1,杭州第19届亚洲运动会今晚闭幕，有太多精彩值得回味。有人得偿所愿，有人遗憾落败，但是只要拼过，便已无悔！赛事终有哨响结束的时刻，然而梦想的赛场不曾“战至终章”。人生是一场比亚运会更宽广的舞台，我们要心怀梦想、努力拼搏，跑出最好的自己，奔赴更好的未来 ​,杭州 亚洲 运动会 今晚 闭幕 精彩 值得 回味 有人 得偿 有人 遗憾 落败 拼过 无悔 赛事 哨响 结束 时刻 梦想 赛场 终章 人生 一场 亚运会 宽广 舞台 心怀 梦想 努力 拼搏 奔赴 更好 未来
https://weibo.com/ajax/statuses/searchProfile?uid=2280198017&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2280198017,解放军报,,,2023年10月08日 21:32,24,148,5,我们该怎么告别呢？10月8日晚，随着飘扬在杭州奥体中心体育场“大莲花”上空的亚奥理事会旗徐降下，亚运会主火炬缓熄灭，第19届亚洲运动会在杭州圆满闭幕。“同呼吸，同感受，同梦想；同爱，同在，同分享…”,告别 日晚 飘扬 杭州 奥体中心 体育场 莲花 上空 理事会 降下 亚运会 火炬 熄灭 亚洲 运动会 杭州 圆满 闭幕 同呼吸 感受 梦想 同爱 分享
https://weibo.com/ajax/statuses/searchProfile?uid=2280198017&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2280198017,解放军报,,,2023年10月08日 20:16,4,21,1,正在进行，“大莲花”、“三小只”、闪着光的“”…了！ ​,莲花 闪着光
https://weibo.com/ajax/statuses/searchProfile?uid=2280198017&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2280198017,解放军报,,,2023年10月08日 19:10,3,21,1, 杭州亚运会闭幕式中国体育代表团旗手由中国田径队员谢震业担任。谢震业在本届亚运会上夺得了田径男子10米和4×10米接力两枚金牌。 ​,杭州 亚运会 闭幕式 中国体育代表团 旗手 中国 田径 队员 谢震业 担任 谢震业 本届 亚运会 夺得 田径 男子 接力 两枚 金牌
https://weibo.com/ajax/statuses/searchProfile?uid=2280198017&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2280198017,解放军报,,,2023年10月08日 17:52,7,13,5,今天，杭州亚运会就将落下帷幕。16天的时间里，杭州为亚洲体育搭建了一个公平公正的舞台。在“浙”里，亚运会不只是一场现代体育竞技与亚洲传统体育文化交流的运动会，更是充满激情、活力、感动、欢乐与分享的大联欢。 每一位参与者都在倾情书写着属于自己的亚运故事。我们看到：在乒乓球男团小组赛间隙，越南队选手纷上前与中国选手马龙合影，新加坡队围棋选手康占斌向柯洁赠送纪念徽章以示友好，泰国选手同获得滑板项目男子碗池冠军的中国选手陈烨碰拳以示祝贺，中国游泳运动员张雨霏与日本选手池江璃花子的真挚情谊，曾经的中国体操冠军邓琳向乌兹别克斯坦体操名将丘索维金娜索要的签名…这些细节令人动容。谁说赛场上都是对手？谁说比赛中只有输赢？那一刻，我们明白了什么是体育的温情！杭州亚运会向世界奉献了一届“中国特色、亚洲风采、精彩纷呈”的体育盛会，亚洲各个国家和地区的代表团成员在这里体会到了“家的温暖”。自杭州亚运会开幕以来，亚运村及各官方接待饭店已累计收到来自各个国家和地区友人的数百封感谢信。卡塔尔体育代表团随队官员费萨尔·阿尔马里说：“我们会记得杭州亚运会志愿者和工作人员给予的笑容和帮助，这是一段美好的经历，我一定会带着家人和朋友再次来到中国旅游参观。”赛场内，亚洲体育健儿同场竞技、相互激励；赛场外，亚运大家庭的友情、团结和互爱在每一个日常里充分彰显。与君远相知，不道云海深！相聚总是短暂的，但是在相聚背后传递的友谊、理念，却不会因时间流逝而褪色。杭州亚运会主题口号“心相融，爱达未来”，不仅是中国倡议，更是为已走过70余年的不平凡历程的亚洲运动会提供了中国方案。作为山海相连、人文相亲的命运共同体，我们期待，命运与共，大道致远的故事被继续书写。​,杭州 亚运会 落下 帷幕 时间 杭州 亚洲 体育 搭建 公平 公正 舞台 亚运会 一场 体育竞技 亚洲 传统 体育 文化交流 运动会 更是 充满 激情 活力 感动 欢乐 分享 联欢 一位 参与者 倾情 书写 亚运 故事 乒乓球 男团 小组赛 间隙 越南 选手 上前 中国 选手 马龙 合影 新加坡队 围棋 选手 康占斌 柯洁 赠送 纪念 徽章 以示 友好 泰国 选手 滑板 男子 冠军 中国 选手 陈烨 碰拳 以示 祝贺 中国 游泳 运动员 张雨霏 日本 选手 池江璃 花子 真挚 情谊 中国 体操 冠军 邓琳 乌兹别克斯坦 体操 名将 丘索维 金娜 索要 签名 细节 令人 动容 赛场 对手 比赛 输赢 那一刻 明白 体育 温情 杭州 亚运会 世界 奉献 一届 中国 特色 亚洲 风采 精彩纷呈 体育 盛会 亚洲 国家 地区 代表团 成员 体会 温暖 杭州 亚运会 开幕 亚运村 接待 饭店 累计 收到 国家 地区 友人 数百封 感谢信 卡塔尔 体育 代表团 随队 官员 费萨尔 阿尔马 记得 杭州 亚运会 志愿者 工作人员 给予 笑容 一段 美好 经历 家人 朋友 来到 中国 旅游 参观 赛场 亚洲 体育健儿 同场竞技 相互 激励 赛场 亚运 大家庭 友情 团结 互爱 日常 彰显 君远 相知 不道 云海 相聚 短暂 相聚 背后 传递 友谊 理念 时间 流逝 褪色 杭州 亚运会 主题 口号 相融 未来 中国 倡议 更是 走过 余年 平凡 历程 亚洲 运动会 提供 中国 方案 山海 相连 人文 相亲 命运 共同体 期待 命运 大道 致远 故事 书写
https://weibo.com/ajax/statuses/searchProfile?uid=2280198017&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2280198017,解放军报,,,2023年10月08日 12:59,8,35,6,杭州亚运会，中国代表团获得201金1银71铜，共计383枚奖牌，创造参加亚运会以来历史最好成绩。为中国亚运健儿喝彩，为每一次拼搏喝彩！今晚8点，一起期待杭州亚运会闭幕式！ ​,杭州 亚运会 中国 代表团 共计 奖牌 创造 参加 亚运会 历史 成绩 中国 亚运 健儿 喝彩 拼搏 喝彩 今晚 期待 杭州 亚运会 闭幕式
https://weibo.com/ajax/statuses/searchProfile?uid=2280198017&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2280198017,解放军报,,,2023年10月08日 11:50,5,56,8, 10月8日，杭州亚运会花样游泳项目在杭州奥体中心游泳馆收官，中国队夺得集体项目金牌。本届亚运会，中国队包揽花样游泳项目双人和集体2枚金牌，顺利拿到巴黎奥运会参赛资格。祝贺！人民日报 ​,杭州 亚运会 花样游泳 杭州 奥体中心 游泳馆 收官 中国队 夺得 集体 金牌 本届 亚运会 中国队 包揽 花样游泳 双人 集体 金牌 顺利 拿到 巴黎 奥运会 参赛 资格 祝贺
https://weibo.com/ajax/statuses/searchProfile?uid=2280198017&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2280198017,解放军报,,,2023年10月08日 06:39,9,33,2, 女排比赛，从1962年第四届亚运会开始设立。在此后的15届亚运会比赛中，中国女排9次夺冠，是站上最高领奖台次数最多的队伍。回顾这一年的比赛历程，虽然中国女排无缘直通巴黎奥运会让人颇为遗憾，但在杭州亚运会上卫冕成功以及在世界女排联赛中力克一众强手拿到亚军，都让球迷看到了这支处于新老交替的中国女排队伍的进步和成长 ​,女排 比赛 第四届 亚运会 设立 亚运会 比赛 中国女排 夺冠 站上 领奖台 次数 最多 队伍 回顾 一年 比赛 历程 中国女排 无缘 直通 巴黎 奥运会 颇为 遗憾 杭州 亚运会 卫冕 成功 世界 女排 联赛 力克 强手 拿到 亚军 球迷 处于 新老交替 中国女排 队伍 成长
https://weibo.com/ajax/statuses/searchProfile?uid=1402977920&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1402977920,光明日报,,,2023年10月09日 09:07,2,17,9, 燃烧了16天的亚运圣火，在数字人和亿万观众的注目中，缓熄灭。文明之光的映照下，亚洲45个国家和地区奥委会全部报名，超过1万名运动员齐聚杭州。作为规模最大、项目最多、覆盖面最广的一次亚运会，运动健儿们在此实现自己人生的新突破、书写亚洲人的新骄傲。亚洲人民挽紧臂膀，多元文化交相辉映，共同托举起和平、团结、包容的美好愿景。在这里汇聚的信心与勇气、升腾的希望与梦想，必将在更广阔的山水间产生嘹亮回响，为世界注入和平发展合作共赢的正能量。,燃烧 亚运 圣火 数字 亿万 观众 注目 熄灭 文明 映照 亚洲 国家 地区 奥委会 报名 超过 万名 运动员 齐聚 杭州 规模 覆盖面 最广 亚运会 运动 健儿 人生 突破 书写 亚洲 骄傲 亚洲 挽紧 臂膀 多元 文化 交相辉映 举起 和平 团结 包容 美好 愿景 汇聚 信心 勇气 升腾 希望 梦想 广阔 山水 嘹亮 回响 世界 注入 和平 发展 合作 能量
https://weibo.com/ajax/statuses/searchProfile?uid=1402977920&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1402977920,光明日报,,,2023年10月08日 21:13,4,27,13, 杭州亚运闭幕式的主题是“最忆是杭州”。今晚，向杭州亚运会道一声再见！,杭州 亚运 闭幕式 主题 杭州 今晚 杭州 亚运会 一声 再见
https://weibo.com/ajax/statuses/searchProfile?uid=1402977920&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1402977920,光明日报,,,2023年10月08日 20:12,0,14,5, 杭州第十九届亚运会闭幕式10月8日晚在杭州奥体中心体育场举行，一起关注！ ​,杭州 第十九届 亚运会 闭幕式 晚在 杭州 奥体中心 体育场 关注
https://weibo.com/ajax/statuses/searchProfile?uid=1402977920&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1402977920,光明日报,,,2023年10月08日 13:22,2,17,1, 亚运会赛场内外，随处可见杭州亚运会志愿者—“小青荷”忙碌的身影，他们有的凌晨坐车去赛会现场，有的深夜坚守岗位做好赛会服务，虽然很辛苦，但当记者问到这段经历的时候，他们无一不是笑容灿烂，充满激情地描述着在工作中的收获。谢你，小青荷，让大家看到青春色彩在亚运舞台上精彩绽放！,亚运会 赛场 内外 随处可见 杭州 亚运会 志愿者 小青荷 忙碌 身影 凌晨 坐车去 赛会 现场 深夜 坚守岗位 做好 赛会 服务 辛苦 问到 这段 经历 无一不是 笑容 灿烂 充满 激情 描述 工作 收获 小青荷 青春 色彩 亚运 舞台 精彩 绽放
https://weibo.com/ajax/statuses/searchProfile?uid=1402977920&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1402977920,光明日报,,,2023年10月08日 10:00,3,13,2, 杭州亚运会不仅有激烈竞争，还有真诚交流—拼搏和梦想、鼓励和希望、祝福和友谊…每一位参与者都在倾情书写着属于自己的亚运故事，这构成了杭州亚运会的动人底色。 亚洲体育健儿同场竞技、相互激励，亚运大家庭的友情、团结和互爱充分彰显。通过这场亚洲体坛盛会，我们感受到，体育让热爱跨越山海，我们更感知到，竞技从来都不是友谊的绊脚石，良性竞争不仅是奥林匹克精神的最好诠释，更是全亚洲人民友谊的坚固桥梁。 ​,杭州 亚运会 激烈 竞争 真诚 交流 拼搏 梦想 鼓励 希望 祝福 友谊 一位 参与者 倾情 书写 亚运 故事 杭州 亚运会 动人 底色 亚洲 体育健儿 同场竞技 相互 激励 亚运 大家庭 友情 团结 互爱 彰显 这场 亚洲 体坛 盛会 感受 体育 热爱 跨越 山海 感知 竞技 友谊 绊脚石 良性 竞争 奥林匹克 精神 诠释 更是 亚洲 友谊 坚固 桥梁
https://weibo.com/ajax/statuses/searchProfile?uid=1402977920&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1402977920,光明日报,,,2023年10月08日 08:00,11,43,27, 今日，也是亚运会闭幕的日子。天气渐寒，露凝成霜，绘一朵迎寒而放的秋菊，愿你在这个金秋收获满！戳视频，赏指尖上的寒露。 ​,今日 亚运会 闭幕 日子 天气 凝成 一朵 迎寒而放 秋菊 金秋 收获 指尖 寒露
https://weibo.com/ajax/statuses/searchProfile?uid=3037284894&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,3037284894,经济日报,,,2023年10月08日 19:01,1,2,1,杭州亚运会闭幕式中国代表团旗手由田径队员谢震业担任。谢震业在本届亚运会上夺得了男子10米和4×10米接力两枚金牌。,杭州 亚运会 闭幕式 中国 代表团 旗手 田径 队员 谢震业 担任 谢震业 本届 亚运会 夺得 男子 接力 两枚 金牌
https://weibo.com/ajax/statuses/searchProfile?uid=3037284894&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,3037284894,经济日报,,,2023年10月08日 16:47,0,0,0,金秋杭州，亚运赛场，我们听过太多次夺金、包揽、完胜。但没有一场胜利来得轻松，没有一次比拼不是全力以赴。短片《非凡》↓今晚。转发，致敬，收藏。,金秋 杭州 亚运 赛场 听过 夺金 包揽 完胜 一场 胜利 来得 轻松 比拼 全力以赴 短片 非凡 今晚 致敬 收藏
https://weibo.com/ajax/statuses/searchProfile?uid=3037284894&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,3037284894,经济日报,,,2023年10月08日 14:00,2,16,0,从成都大运会到杭州亚运会，一系列重大国际赛事汇聚世界关注、吸引全民参与，成为一种生活方式。文体旅融合发展正当其时，却不可一味冒进，既要在硬基建上注入更多软实力，又要在软推介时下更大硬功夫，寻找合适的路径统筹规划、行稳致远。 ​,成都 大运会 杭州 亚运会 一系列 国际 赛事 汇聚 世界 关注 吸引 全民 参与 一种 生活 方式 文体 融合 发展 正当 其时 一味 冒进 既要 基建 注入 更多 实力 推介 硬功夫 寻找 合适 路径 统筹规划 致远
https://weibo.com/ajax/statuses/searchProfile?uid=3037284894&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,3037284894,经济日报,,,2023年10月08日 10:30,0,0,0,10月8日，杭州亚运会最后一个比赛日，将产生3枚金牌，项目为空手道和花样游泳。晚上8点，将举行 ！,杭州 亚运会 比赛 金牌 空手道 花样游泳 晚上
https://weibo.com/ajax/statuses/searchProfile?uid=1663072851&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1663072851,中国日报,,,2023年10月09日 09:25,7,19,3,，神舟十六号乘组航天员们还不忘关注杭州亚运会，一起来看航天员们的“双节”↓载人航天小喇叭:/ ​,神舟 十六号 乘组 航天员 关注 杭州 亚运会 航天员 双节 载人 航天 小喇叭
https://weibo.com/ajax/statuses/searchProfile?uid=1663072851&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1663072851,中国日报,,,2023年10月08日 21:58,3,85,3,亚运会闭幕现场播音：请运动员落座观礼。运动员：等我再拍个照。 ​,亚运会 闭幕 现场 播音 运动员 落座 观礼 运动员
https://weibo.com/ajax/statuses/searchProfile?uid=1663072851&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1663072851,中国日报,,,2023年10月08日 21:40,2,24,0,杭州亚运会闭幕式中国代表团旗手！现场沸腾了！,杭州 亚运会 闭幕式 中国 代表团 旗手 现场 沸腾
https://weibo.com/ajax/statuses/searchProfile?uid=1663072851&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1663072851,中国日报,,,2023年10月08日 20:39,2,21,10,今晚8点，杭州亚运会举行闭幕式。杭州亚运会准备了观礼大礼包，戳视频，让记者苑庆攀告诉你大礼包里都有什么～ ​,今晚 杭州 亚运会 闭幕式 杭州 亚运会 观礼 大礼包 苑庆攀 告诉 大礼包
https://weibo.com/ajax/statuses/searchProfile?uid=1663072851&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1663072851,中国日报,,,2023年10月08日 20:35,4,25,2,10月8日晚，第十九届亚洲运动会在杭州闭幕。亚运闭幕式现场高清大图来了，杭州亚运会闭幕式绝美瞬间，转发珍藏！ ​,日晚 第十九届 亚洲 运动会 杭州 闭幕 亚运 闭幕式 现场 高清 杭州 亚运会 闭幕式 绝美 瞬间 珍藏
https://weibo.com/ajax/statuses/searchProfile?uid=1663072851&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1663072851,中国日报,,,2023年10月08日 20:13,3,30,8,今晚，杭州第19届亚运会闭幕式。始于秋分，终于寒露，在荷桂交接的金秋时节，一起见证属于浙江、属于中国、属于亚洲的欢腾时刻！,今晚 杭州 亚运会 闭幕式 始于 秋分 终于 寒露 荷桂 交接 金秋 时节 见证 浙江 中国 亚洲 欢腾 时刻
https://weibo.com/ajax/statuses/searchProfile?uid=1663072851&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1663072851,中国日报,,,2023年10月08日 19:51,8,49,6,10月7日晚，杭州亚运会黄龙体育馆赛事全部结束，播报台工作人员动情高歌。要和杭州亚运会说再见了，感谢辛苦付出的幕后工作者们，谢你们！,日晚 杭州 亚运会 黄龙 体育馆 赛事 结束 播报 工作人员 动情 高歌 杭州 亚运会 再见 感谢 辛苦 付出 幕后 工作者
https://weibo.com/ajax/statuses/searchProfile?uid=1663072851&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1663072851,中国日报,,,2023年10月08日 19:31,0,19,1,杭州亚运会闭幕式执行导演介绍，在闭幕式彩排过程中，每次排练国歌环节，当音乐响起，无论是现场演员、幕后的工作人员还是转场准备的演员，都会停下脚步，共同唱响国歌，每一次联排都让人感动。网友：！,杭州 亚运会 闭幕式 执行 导演 介绍 闭幕式 彩排 过程 每次 排练 国歌 环节 音乐 响起 无论是 现场 演员 幕后 工作人员 转场 演员 停下 脚步 唱响 国歌 联排 感动
https://weibo.com/ajax/statuses/searchProfile?uid=1663072851&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1663072851,中国日报,,,2023年10月08日 18:42,2,48,6,杭州亚运会闭幕式中国代表团旗手由田径队员谢震业担任。谢震业在本届亚运会上夺得了男子10米和4×10米接力两枚金牌。,杭州 亚运会 闭幕式 中国 代表团 旗手 田径 队员 谢震业 担任 谢震业 本届 亚运会 夺得 男子 接力 两枚 金牌
https://weibo.com/ajax/statuses/searchProfile?uid=1663072851&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1663072851,中国日报,,,2023年10月08日 18:27,2,16,1, 第19届亚运会于10月8日在杭州落下帷幕。在过去的16天里，我们沉浸在激动人心的体育竞技比赛当中。在这告别的一刻，运动员和记者们对着镜头分享了他们在亚运会上最难忘的记忆。一起来见证这些动人的时刻吧！,亚运会 杭州 落下 帷幕 天里 沉浸 激动人心 体育竞技 比赛 告别 一刻 运动员 对着 镜头 分享 亚运会 难忘 记忆 见证 动人 时刻
https://weibo.com/ajax/statuses/searchProfile?uid=1663072851&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1663072851,中国日报,,,2023年10月08日 18:19,3,22,1, 始于秋分，终于寒露。在荷桂交接的金秋时节，杭州亚运会就要和大家告别了。杭州亚运会闭幕式以“最忆是杭州”为总主题，流程节点共包含17项内容。目前，闭幕式现场已经准备完毕，观众陆续入场，一起期待今晚的！,始于 秋分 终于 寒露 荷桂 交接 金秋 时节 杭州 亚运会 告别 杭州 亚运会 闭幕式 杭州 主题 流程 节点 包含 内容 闭幕式 现场 完毕 观众 陆续 入场 期待 今晚
https://weibo.com/ajax/statuses/searchProfile?uid=1663072851&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1663072851,中国日报,,,2023年10月08日 16:58,2,17,1, 8日，中国队赢得杭州亚运会花样游泳项目集体金牌。中国花游队主教练张晓欢在采访时表示，花游项目难度的趋势是逐渐向上走的，不光我们，其实国外的队伍也一样。虽然我们也加了难度，但是我们没有很激进地加，我们更注重了动作的艺术表现力和整体的完成质量，我们希望能够给裁判和观众带来更多视觉的享受，能够完成好我们所申报的难度。,中国队 赢得 杭州 亚运会 花样游泳 集体 金牌 中国 花游队 主教练 张晓欢 采访 花游 难度 趋势 向上 国外 队伍 难度 激进 注重 动作 艺术 表现力 整体 质量 希望 裁判 观众 带来 视觉 享受 申报 难度
