内容,主题概率,主题类型
天气 影响 未能 出海 下龙湾 携程 门票费 携程 网上 出售 下龙湾 半日 收费 退却 三分之一 不到 未免 霸王 条款 旅游 行业 缺少 市场 管控 监督 消费者 利益 得不到 保障 告诉 消费者 携程 真的 旅游 服务 抱团 人民币 携程 起码 一倍 黑心 可怜 消费者 市场 垄断 选择,"[(2, 0.9820888)]",2
领队 关心 游客 人数 只顾 客人 登记卡 游客 打招呼 素质,"[(0, 0.015186934), (1, 0.015315909), (2, 0.92352283), (3, 0.015272209), (4, 0.015511298), (5, 0.015190833)]",2
太空 游船 那天 安排 越南 吃住,"[(0, 0.023866465), (1, 0.024071688), (2, 0.023871304), (3, 0.023914067), (4, 0.88037974), (5, 0.023896765)]",4
愉快 旅游 旅行社 安排 领队 服务 不错 支持 携程,"[(0, 0.016761577), (1, 0.016837524), (2, 0.01677747), (3, 0.01679857), (4, 0.9158825), (5, 0.016942285)]",4
越南 柬埔寨 团游 开心 携程 口碑 之外 导游 陈素花 尽职尽责 服务到位 分不开 酒店 入住 花都 房间 查看 询问 细心 房间 电水壶 电源 接触 不好 解决 不太会 酒店 几次 不耐其烦 每次 出发 嘱咐 提醒 感到 贴心 参加 两次 团数 感觉 导游,"[(4, 0.9794269)]",4
总体 不错 河内 柬埔寨 导游 善良 热情 专业 素养 胡志明市 导游 希望 携程 旅行网 安排 导游 旅游 质量,"[(1, 0.411085), (4, 0.55363303)]",4
行程 安排 不错 越南 柬埔寨 食物 油炸 出门在外 只能,"[(0, 0.016797634), (1, 0.016799714), (2, 0.01673098), (3, 0.016764091), (4, 0.91586316), (5, 0.017044459)]",4
满意 售后 客服 人工 客服 全线 失踪 回国 有人 回应 好意思 问卷 宣传 回国 航班 疫情 取消 改换 航司 通告 航班 查不到 消息 全是 航班 信息 境外 境内 客服 无应答 回国 超过 小时 无应答 包括 后续 接机 服务 司机 司机 订单 取消 航班 不上 携程 工作人员 只能 错误 订单 一趟 服务 留言 待处理 事项 回应,"[(0, 0.55494153), (1, 0.43305653)]",0
特别感谢 领队 黄继松 充电 忘记 巴厘岛 酒店 行程 结束 跟进 解决 非常感谢 愉快 行程 好评,"[(0, 0.01050415), (1, 0.010719185), (2, 0.01054169), (3, 0.010496144), (4, 0.9472188), (5, 0.010520077)]",4
导游 一塌糊涂 赶着 追问 小费 小费 自愿 第一次,"[(0, 0.018632693), (1, 0.01870089), (2, 0.018637909), (3, 0.61220825), (4, 0.31321946), (5, 0.018600876)]",3
产品 真不知道 写上去 行程 行程 自由 两天 两天 出门 多套 衣服 漂流 出海 上午 下水 下午 陆地 景点 地区 关系 导游 贵重物品 随身携带 酒店 几个 活动 导游 领队 帮忙 行李 特别 要说 第三天 出海 水上 娱乐活动 品质 蓝梦岛 分钟 恶魔 走走 巴兰 海滩 日落 安排 不错 场地 服务 国内 品质 餐饮 团餐 凯悦 酒店 自助 早餐 不错 设施 团队 大巴 还好 空调 出海 百人 大船 舒适感 较差 两天 别墅 农家乐 区别 露天 卫浴 喜欢 三天 凯悦 酒店 不错 满意 算是 本次 行程 唯一 亮点 导游 领队 导游 领队 没什么 边上 现场 填写 五星 好评 稀里糊涂 提交 旅游 产品 五星,"[(4, 0.99156433)]",4
领队 何林飞 导游 阿凤 行程 领队 导游 热情 服务态度 不懂 解决 孩子 水土不服 身上 疙瘩 领队 导游 第二天 带我去 药店 感谢,"[(4, 0.96180475)]",4
路线 行程 冲着 酒店 晚上 酒店 床单 不换 头发 三天 打着 凯悦 酒店 幌子 酒店 同等 级别 网上 价格 差太 凯悦 一晚 差劲 投诉 携程 打了个 电话 再也,"[(5, 0.9708918)]",5
总体 出行 导游 领队 服务 满意 第二天 乌布 市场 网上 发出 东西 得来 离谱 藤编 小包 三百多 人民币 定位 乌布 失望 行程 安排 女儿 想买 东西 不到 失望,"[(4, 0.97096145)]",4
领队 不负责任 旅游 飞机 上才 中途 参与 自由 活动 感觉 失踪 唯一 登记 房间 收下 上车时 人数 简单 事情 导游 领队 屁事 领队 干嘛 一副 清高 样子 独栋 别墅 很差 楼下 第一天 房间 卫生间 卫生间 外面 第二天 算是 勉强 改进 安排 卫生间 感觉 别墅 不好 独栋 别墅,"[(4, 0.9824348)]",4
本次 行程 舒适 开心 领队 青青 导游 阿伟 同学 热情 服务 意识 责任心,"[(0, 0.012084486), (1, 0.45797592), (2, 0.012031342), (3, 0.012044924), (4, 0.49388912), (5, 0.011974221)]",4
很棒 正好 避寒 玩水 停不下来 导游 团人 一点 敷衍 全程 讲解 领队 小余 辛苦 有个 家庭 突发状况 回国 航班 误点 全程 陪同 送到 机场 第二天 游玩 负责,"[(4, 0.9698325)]",4
出行 安排 蜜月 无聊 尴尬 导游 照顾 出行 酒店 偏远 山里 别墅 无以 言表 自由 当地人 酒店 一晚 感受 当天 晚上 别墅 行李 楼梯 负责人 服务员 小费 没什么 反正 挺累 跟团 无聊 感受 度假 无力 地方,"[(1, 0.81150126), (4, 0.17029919)]",1
领队 认真负责 拍照 解决 导游 阿顺 美美 不耐烦 领队 导游 耐心 第一天 行程 不怎么样 开心 团员 碰上 生日 携程 小小的 庆祝 整体 愉快 旅行,"[(2, 0.6067447), (4, 0.3664036)]",2
一言难尽 头天 凌晨 入住 酒店 床单 污渍 服务员 更换 协商 第二天 酒店 床单 被套 更换 第二天 回到 酒店 依旧 更换 行程 酒店 经理 来到 过歉 第三天 酒店 两天 休息 团员 入住 当初 预定 行程 携程 供选择 第一个 酒店 凯悦 酒店 入住 随便 酒店 携程 查询 酒店 发现 差价 团员 拨打 携程 电话 告知 行程 单来 反正 随便 经理 来到 现场 一走了之 团凉 现场 领队 领队 帮忙 沟通 做不了 安抚 夜里 精疲力尽 妥协 安排 酒店 休息 领队 告知 第二天 给予 最终 答复 告知 第四天 办法 酒店 行程 不想 折腾 连天 折腾 衣服 最终 酒店 携程 解决问题 态度 巴厘岛 马路上 办公室 回国 投诉 携程 方案 补偿 满意 办法 只能 接受 补偿 影响 体感 超差,"[(1, 0.21722172), (4, 0.77681017)]",4
行程 介绍 很好 实则 可怕 起早贪黑 不行 敷衍 全程 看不到 导游 海滩 私人 海滩 收费 本来 巴厘岛 至少 浪费时间 出海 船舱 下层 拥挤不堪 窗口 很小 导游 美其名曰 导游 领队 上层 海难 上层 开阔 逃生 下层 可想而知 可怕 自由 海想 玩网 秋千 导游 千多 携程 行程 所写 酒店 第一个 别墅 地下室 潮湿 房间 厕所 出海 那天 特别 受罪 沙滩 自由 安排 携程 安排 团程 花钱买 红眼 航班 一点点 体验,"[(4, 0.9877837)]",4
领队 服务 热心 懂得 仔细 景点 无非 打了个 酒店 不错 别墅 后三晚 五星 酒店 硬件 设施 应有尽有 餐食 有待 改善 不怎么样,"[(4, 0.96176827)]",4
领队 青青 导游 姚文杰 服务 热情 事项 提前 通知 开心 市场 时间 砍价 时间 传统 旅游团,"[(4, 0.95057046)]",4
描述 相符 飞机 晚上 很累 几天 景点 几天 休息 回来 夜晚 飞机 巴厘岛 想去 建议 直通 泳池 房间 便宜 强力 推荐 推荐,"[(1, 0.9633925)]",1
领队 不负责任 推卸责任 搬弄是非 背后议论 办事效率 低下 全程 只顾 顾及 客人 景点 客人 享受 领队 样子 导游 鲜明 领队 评价 归结为 两个 极差,"[(4, 0.9648919)]",4
第一天 第二天 早晨 时间 安排 太紧张 导致 很好 别墅 宾馆 体验 不好 浪费 第一天 半夜 入住 宾馆 上午 宾馆 休息 下午 安排 活动 这天 景点 值得 时间 第二天 蓝梦岛 山顶 港湾 安排 早晨 宾馆 休闲 符合 产品 定位 第五天 安排,"[(4, 0.97950983)]",4
导游 阿林 真的 特别 全程 乐于助人 强制 消费 几天 特别 辛苦 推荐 希望 碰到 带队,"[(0, 0.3373152), (1, 0.0105333105), (2, 0.010544013), (3, 0.010481938), (4, 0.62063044), (5, 0.0104950685)]",4
行程 第一天 中转 浪费 两天 时间 强烈建议 自由 导游 差劲 玩团 负责 想着 推销 特产 购物 自由 推荐 特贵 同伴 后悔 景点 秋千 滑翔伞 蓝梦岛 值得 酒店 别墅 住宿 环境 早餐 不好 民宿 超乎 想象 建议 选择 五晚 酒店 饮食 差异 较大 肠胃 建议 自由 后悔 不好 几个 度蜜月 失望,"[(1, 0.40155503), (3, 0.08985791), (4, 0.49868146)]",4
真的 携程 自营 携程 第二天 冒烟 前一天 半路 换车 第二天 出游 一半 起火 下车 巴厘岛 地导 要命 推销 东西 地方 便利店 打车 人民币 得报 地导 安排 行程 硬是 前一天 巴兰 特么 晚上 晚上 大海 吃饭 心脏 没缓 信任 携程 后边 亲们 蜜月旅行 一点 开心,"[(4, 0.27817065), (5, 0.70685023)]",5
行程 圆满结束 行程 轻松 印尼 习惯 还行 导游 阿良 携程 领队 刘静,"[(0, 0.012941609), (1, 0.012986732), (2, 0.012885318), (3, 0.0128670195), (4, 0.93539715), (5, 0.012922127)]",4
星团 星团 费用 事实 并非如此 携程 巴厘岛 最差 大巴车 制冷 效果 极差 导游 推荐 产品 订单 指定 项目 导游 旅游 知识 浅薄 车上 下车 去逛 旅游景点 讲解 携程 星团 五星 享受 三星 标准 携程 深思,"[(0, 0.5817019), (4, 0.39954093)]",0
酒店 行程 安排 挺好 特别 领队 导游 特别 热心 困难 第一 时间 解决 第一次 携程 上订 旅行团 满意,"[(4, 0.95588934)]",4
领队 陈乐英 导游 行程 开心 巴厘岛 安宁 出门 破坏 自由 行行 计划 咨询 预订 产品 客服 告知 出发 短信 电话 告知 成员 收到 通知 专业 旅行 平台 显得 专业 客服 领队 导游 很棒,"[(4, 0.9751804)]",4
巴厘岛 风景 路面 交通 混杂 摩托车 特色 交通 行程 安排 打卡 自由 活动 前两天 别墅 建议 三天 阿尤达 酒店 表面 感觉 高大 房间 内部 蚊子 常事 蟑螂 团餐 午餐 有一晚 麦田 晚餐 不错 导游 领队 挺不错,"[(4, 0.97718805)]",4
行程 战斗机 安排 车辆 超级 经济舱 行程 安排 不合理 早上 出发 带去 拉屎 小岛 连个 恶魔 眼泪 来回 六小时 分钟 照片 两点 行程 结束 导游 购物 外面 晒太阳 上岛 快艇 无法形容 贴着 小时 酒店 别墅 两家 隔音 私密 两个 卧室 通着 房顶 泳池 池子 水脏 不行 三天 海边 五星 国内 三星 淋浴 宿舍 不行 锦江 可怕 真的 空调 轰隆隆 作响 装修 声音 感受 不到 我报 人均 消费 一万 感觉 特价 导游 不行 携程 审核 导游 带你去 购物 特别 来劲,"[(4, 0.98946565)]",4
导游 讲解 不好 领队 导游,"[(0, 0.027862305), (1, 0.027927326), (2, 0.027899899), (3, 0.027853044), (4, 0.8604682), (5, 0.027989201)]",4
下次 麻烦 亲子 几个 行程 不让 睡觉 累到 老人 孩子 真的 累死 两天 自由 酒店 满意 携程 累积 好感 差点,"[(2, 0.5340211), (4, 0.43393266)]",2
本次 旅行 体验 不好 导游 阿伟 第一天 一点 风土人情 时间 座位 手机 景点 东西 涉及 两天 自由 活动 时间 第一天 忽悠 无边 泳池 精油 块钱 发现 无边 泳池 真的 全是 中国 拍照 照片 吹嘘 下午茶 块钱 行程 本来 安排 下午茶,"[(0, 0.34918076), (4, 0.63441503)]",4
真的 差劲 出行 害怕 第二天 早上 集合 高速 大巴车 冒烟 导游 喊车 爆炸 心态 赶上 无奈 再也 本来 携程 自费 还好 导游 东西 拿到 车上 无耻 没想到 携程 真是太 差劲,"[(2, 0.75844795), (5, 0.21979743)]",2
第一次 朋友 携程 欧洲 不错 端午 选择 携程 东南亚 产品 没想到 真的 大跌眼镜 符合 携程 产品 阴影 出行 槽点 特别 后悔 巴厘岛 团游 不知 运气 不好 携程 品质 真心 团费 挺贵 携程 品牌,"[(1, 0.97523427)]",1
评论 领队 导游 真诚 那种 行程 轻松 购物 忍不住 买买 团费 五星级 酒店 真的 没话说 花园式 酒店 没得 真的 路程 携程 信心 领队 和丽清 导游 值得 奖励,"[(4, 0.9699066)]",4
出行 糟糕 旅游 导游 行程 灵魂 人物 灵魂 花钱买 责任 保证 人员 行程 人数 出发 紧跟 跟不上 人管 老妈 跟上 队伍 领队 搞清楚 工资 工资 没关系 导游 责任 争议 一句 打人 行程 安排 更是 携程 对不起 品牌,"[(0, 0.5081229), (4, 0.4741334)]",0
领队 导游 批评 团友 有个 小号 家庭 真的 过分 迟到 天天 迟到 半个 小时 一点 素质 小孩 晕船 晕船 身体 上船 领队 特意 晕船 坐船 领队 晕船药 晕船 朋友 不去 排有 座位 下船 小孩 晕船 厉害 板着脸 领队 导游 发火 真的 素质 特么 负面 情绪 带给 最起码 礼貌 团友 希望 再也 遇见 团友 迟到 事情 真的 发火 劳资 时间 时间 天天 早起 领队 导游 团友 遇见 团友 倒霉,"[(2, 0.987804)]",2
细节 贵司 地接社 安排 空间 提高,"[(0, 0.024411466), (1, 0.87960166), (2, 0.02389272), (3, 0.023892757), (4, 0.024314614), (5, 0.023886807)]",1
刘静 领队 旅客 解决 服务态度 认真负责 总体 行程 安排 满意,"[(0, 0.015250793), (1, 0.015276922), (2, 0.015304567), (3, 0.015212205), (4, 0.9237214), (5, 0.015234146)]",4
出游 真的 携程 参加 旅游团 差劲 报名 参加 游轮 行程 安排 导游 客服 价格 不贵 想着 报名 最贵 高品质 没想到 糟糕 导游 一路上 危险 提醒 目的 几天 自由 出门 一句 巴厘岛 打砸抢 携程 定制 行程 路线 安排 两天 自由 导游 自由 乱跑 目的 再就是 领队 护照 第一次 出国 哄骗 虹桥机场 全国 免税店 出国 免税店 赶紧 东西 领队 生气 行程 结束 就让 面前 网上 评价 电话 订单 罢休 旅行 花钱 服务态度 却是 最差 建议 慎重 选择 行程,"[(2, 0.61121434), (4, 0.38004962)]",2
出行 感受 携程 管控 服务公司 导游 推销 东西 发脾气 恶略 导致 整体 旅游 度假 感觉,"[(0, 0.0104952045), (1, 0.010542356), (2, 0.57704896), (3, 0.010503372), (4, 0.3808862), (5, 0.010523913)]",2
感觉 前两天 行程 安排 太满 第一天 几个 小时 出发 天天 早出晚归 两天 自由 参加 导游 安排 行程 感觉 导游 态度 一下子 冷淡 不理 差别,"[(4, 0.9663731)]",4
产品描述 南京 杭州 自行 前往 杭州 联程 写成 默认 购选 打电话 客服 客服 出发 当天 上海 机场 没退 一段 机票 无效 出发 那天 机场 好久 差点 赶上 飞机 本来 免税店 东西 没买 服务 携程 做事 不负责任,"[(5, 0.9771403)]",5
登机 人数 可有可无 携程 失望 价格 便宜 体验 失望 搞懂 出行 好评 携程 上订 旅游 价格 最差 体验,"[(1, 0.95570165)]",1
旅游 住宿 喜欢 三天 莱德 酒店 早饭 不错 早餐 欣赏 海景 真棒 酒店 泳池 很大 别墅 酒店 偏僻 好像 郊区 房间 空调 发出声音 太旧 早餐 安排 团餐 樟茶 一顿 好吃 记住 好吃 希望 提高 菜品 质量 领队 澄清 态度 耐心 困难 一帮 解决 飞机 往返 时间 理想 巴厘岛 凌晨 一点半 酒店 洗洗弄弄 入睡 太晚 上海 巴厘岛 海景 真服了,"[(4, 0.9857143)]",4
开心 美女 领队 负责 一点点 强制 消费 导游 随和,"[(0, 0.016797861), (1, 0.016777365), (2, 0.016794326), (3, 0.016710453), (4, 0.91616005), (5, 0.016759897)]",4
领队 提前 告诉 注意事项 机场 带领 照顾 挺好 巴厘岛 一问三不知 行程 安排 第一天 第二天 酒店 很脏 桌子 积灰 插头 地方 洗澡 酒店 环境 导游 阿凯 可爱 小伙子 多余 废话 客气 热情 推销 好评,"[(2, 0.3776039), (4, 0.60259277)]",4
行程 安排 不好 导游 拖拉 懒惰 讲解 专业 领队 游客 饿肚子 说好 赶到 自由 活动 行程 告知 蓝梦岛 小船 船颠 受不了 梦岛 堆让 拍照 团费 携程 失望,"[(4, 0.9699058)]",4
前两天 别墅 地方 还行 两天 行程 早出晚归 酒店 自由 酒店 两天 悠闲,"[(0, 0.012879206), (1, 0.012951532), (2, 0.01294522), (3, 0.4351357), (4, 0.51311344), (5, 0.012974855)]",4
不错 领队 热心 幽默 行程 旅行 有点累 语音 尴尬 英文 不好 一半 手语 一半 中文 一半 英文 全程 麻烦 领队,"[(1, 0.16091897), (3, 0.14236695), (4, 0.67267907)]",4
很久没 团游 想象 赶时间 强迫 购物 安排 妥当 用费 脑力 路线 住宿 团友 放心 跟团,"[(0, 0.35450578), (1, 0.010523592), (2, 0.010551076), (3, 0.0104812225), (4, 0.60346794), (5, 0.010470386)]",4
本次 巴厘岛 领队 负责 整体 安排 期待 下次 出游,"[(0, 0.016749121), (1, 0.01677347), (2, 0.016823798), (3, 0.016777454), (4, 0.91612077), (5, 0.016755363)]",4
出行 最差 最贵 导游 讲解 漏掉 行程 路上 耽误时间 太久 购物 旅游 真的 酒店 不好 蚂蚁 携程 数据 唬人 两天 自由 导游 推荐 项目 巴厘岛 自由 千万别 领队 东西 超级 难吃 肚子 导游 推荐 项目 两三千,"[(4, 0.97721595)]",4
前两天 晚上 泳池 别墅 农家乐 被子 身上 湿答答 早餐 一塌糊涂 漂流 水像 污水 处理厂 排出来,"[(0, 0.010479254), (1, 0.010496154), (2, 0.010493706), (3, 0.010498253), (4, 0.010519856), (5, 0.9475128)]",5
行程 安排 很好 经典 景点 领队 雷丽娜 酒店 莱德 舒适 私密性 全程 推荐 购物 下次 选择 携程 国旅,"[(4, 0.9555436)]",4
巴厘岛 回来 了有 段时间 点评 胡寿明 领队 天里 相处 愉快 小明 领队 负责 巴厘岛 导游 风趣 幽默 全家老小 巴厘岛 渡过 愉快 假期 感谢 胡寿明 领队 导游 携程,"[(2, 0.96990573)]",2
行程 地方 中途 一个多 小时 酒店 下午茶 感觉,"[(0, 0.018754082), (1, 0.018709632), (2, 0.01858733), (3, 0.018769305), (4, 0.90639395), (5, 0.018785708)]",4
领队 认真负责 导游 阿杰 敬业 行程 按排 油炸 东西 风俗 下午茶 点心 有待 改进,"[(0, 0.011173456), (1, 0.011191466), (2, 0.011201159), (3, 0.011177583), (4, 0.94408), (5, 0.011176377)]",4
领队 清人 超级 提醒 检查 随机 物品 购物 提醒,"[(0, 0.016785096), (1, 0.016840352), (2, 0.01683078), (3, 0.0167333), (4, 0.53699076), (5, 0.39581975)]",4
风景 前两天 别墅 蚊子 实在 建议 要去 宾馆 宾馆 很大 游泳池 海滩,"[(0, 0.012913561), (1, 0.012986349), (2, 0.012943582), (3, 0.012919605), (4, 0.013034151), (5, 0.9352028)]",5
坐车 景点 景点 一个半 两个 小时,"[(0, 0.023895632), (1, 0.023954345), (2, 0.0238958), (3, 0.023861768), (4, 0.88049674), (5, 0.023895707)]",4
出行 整体 比较满意 吃住行 符合 预期 第一天 第二天 晚上 住宿 确实 较差 别墅 安排 酒店 位于 偏僻 山上 房间 用水 盐水 洗漱 用品 差劲 潮湿 较脏 心情 行程 三天 三天 标准 五星 酒店 算是 补偿 算是 行程 靓点 安排 整体 感觉 温饱 状态 希望 每顿 几十块 也别 差劲 团餐 行程 车辆 安排 比较满意 误点 情况 司机 导游 催促 游客 团友 任何人 私事 耽误 行程 过程 比较满意 真心 建议 携程 行程 住宿 团餐 安排 符合 顾客 预期 一笔 多一点 虎头蛇尾 感觉,"[(4, 0.98960716)]",4
携程 自营 品质 一如既往 携程 旅游 推荐 第二天 第三天 早餐,"[(0, 0.015243489), (1, 0.015340798), (2, 0.015311841), (3, 0.015261678), (4, 0.92358124), (5, 0.015260941)]",4
领队 罗威 导游 不错 别墅 浴室 瓷砖 石灰 餐饮 飞机 估计 饮食 国内 外面 点菜 自助 合口味 不让 满意 三天 换成 卡拉 海滩 套房 度假 酒店 两天 莱德 酒店 导致 自由 行程 不好 安排 携程 产品 经理 安排 三天 安排 一间 酒店 适合 亲子 适合 小孩子 设施 两家 酒店 小孩子 游乐 设施 行程 景点 涵盖 太累,"[(4, 0.9852482)]",4
行程 安排 团餐 灵光 二晚 别墅 不好,"[(0, 0.02098494), (1, 0.02109864), (2, 0.020969464), (3, 0.021005776), (4, 0.8948426), (5, 0.021098578)]",4
第一次 巴厘岛 留下 不好 印象 导游 领队,"[(0, 0.020972325), (1, 0.48294955), (2, 0.020992894), (3, 0.020967482), (4, 0.43307725), (5, 0.021040479)]",1
回国 飞机 上待 七个 小时 回国 行程 五个 小时 巴厘岛 中国,"[(0, 0.0140696), (1, 0.01410036), (2, 0.014034804), (3, 0.014020897), (4, 0.6267824), (5, 0.31699193)]",4
度假 满意 领队 小徐 工作 认真负责 全程 陪同 酒店 环境 宜人 行程 安排,"[(0, 0.011961508), (1, 0.011975501), (2, 0.012008114), (3, 0.0119798975), (4, 0.94009614), (5, 0.011978864)]",4
整体 感觉 负责 导游 中文 水平 三天 五星级 酒店 环境优美 房间 设施 陈旧,"[(0, 0.011940644), (1, 0.012017106), (2, 0.011951285), (3, 0.011963822), (4, 0.9401243), (5, 0.012002906)]",4
巴厘岛 真的 开心 行程 领队 导游 服务 旅行 真的 愉快,"[(0, 0.015316386), (1, 0.015334726), (2, 0.015299015), (3, 0.015296313), (4, 0.9234583), (5, 0.015295263)]",4
第一次 携程 参团 旅行 感觉 行程 安排 特别 领队 小徐 尽职尽责 旅行 变得 省心,"[(0, 0.011176763), (1, 0.011253143), (2, 0.011254731), (3, 0.26771748), (4, 0.6874285), (5, 0.011169407)]",4
第一晚 爱凡森 酒店 真的 惊艳 女儿 两个 出游 这家 酒店 恋恋不舍 满意 珍珠 岛上 佩尔 度假村 真的 上了贼船 感觉 地方 吃饭 只能 酒店 自助餐 价位 游乐园 加分 岛上 无聊 沙滩 没去 泳池 韩国 俄罗斯 爱凡森 酒店 图片 佩尔 豪华 豪华 空调 半夜 热醒 自带 零食 违者罚款,"[(4, 0.9820359)]",4
差劲 投诉 产品 明明 人数 包括 儿童 年纪 总价 所付 珍珠 酒店 告知 小孩子 加钱 酒店 政策 岁才 免费 无奈 只能 先付 酒店 政策 一大堆 小字 经验 逐字 产品 小朋友 年龄 加钱 携程 设置 差劲,"[(5, 0.97658336)]",5
交通 飞机 北京 直飞 红眼 航班 旅行团 体验 极差 餐饮 返程 餐食 不好 越南 航空 服务 交通 携程 接送 服务 打车 司机 绕路 指出 少收 住宿 洲际 豪华 海景房 前台 酒店 整体 服务 豪华 五星 程度 交通 便利 海滩 有人 带领 海滩 服务 人员 俄罗斯 矿泉水 自助 早餐 英语 沟通 中文 美元 小费 高尔夫 度假 酒店 山景 别墅 房间 泳池 干净 洁癖 患者 卫生 令人堪忧 消毒 纸巾 半天 家人 喜欢 洁癖 自助 早餐 不好 就餐 环境 就餐 人员 影响 较差 前台 酒店 服务 英语 沟通 尝试 中文 英语 客房 英语 沟通 无误 房间 发现 三只 蟑螂 弄死 一只 客房 好吃 餐员 礼貌 发现 蟑螂 未放 小费,"[(1, 0.22484389), (5, 0.7688511)]",5
入住 酒店 携程 一间 透过 售后 很快 解決 还給 时间 等待 賠償 负责 任的 做法,"[(0, 0.01060571), (1, 0.8449682), (2, 0.1127666), (3, 0.010516912), (4, 0.010579343), (5, 0.010563241)]",1
标题 五天 四晚 出发 凌晨 越南 芽庄 凌晨 出发 五天 五天 四晚 一晚 一晚 一晚 早上 机票 建议 提前 小时 机场 小时 机场 小时 这一 几小时 第一 时间 安排 不合理 何来 五星 凌晨 酒店 入住 备注 大床 双床 告知 隔天 下午 换房 强烈要求 下换 床房 小床 导致 分床 哈哈哈 洲际 服务 差评 差评 洲际 拖鞋 酒店 最烂 很滑 差点 洲际 牙具 中文 服务 没用 一口 牙齿 比划 哈哈哈 领队 有意思 两天 发来 第一个 消息 自娱自乐 摩托车 骑行 两天 越南 路边 好吃 尝试 了下,"[(1, 0.98997825)]",1
珍珠 岛上 酒店 泳池 沙滩 酒店客房 符合 五星 标准 早上 起床 浴室 上台 盆里 浴缸 边缘 聚集 一堆 蚂蚁 房间 特别 也许 别墅 一家 三口 别墅 浪费 洲际 不错 出行 房间 洲际 楼下 唯一 比较满意 餐厅 干净 网红店 卫生 环境 路边摊 赶脚 期望 入关 流程 导致 一家 携程 发放 资料 在家 明明 填好 海关 不行 重填 预备 敲诈 美元 不用 资料 放行 多美元 现金 小费 放行 体验,"[(3, 0.9876225)]",3
行程 满意 预定 珍珠 度假村 实在 失望 酒店 房间 脏乱差,"[(0, 0.015237553), (1, 0.92355967), (2, 0.015241547), (3, 0.015328347), (4, 0.015336472), (5, 0.015296401)]",1
行程 安排 紧凑 舒服 景点 打卡 领队 张东 认真负责 新加坡 家人 三天 马来西亚 深度 商场 支付宝 不用 换太 新币,"[(2, 0.5027595), (4, 0.46363)]",2
本次 游玩 能站 游客 角度 调整 方案 加时 新加坡 鱼尾狮公园 遗憾 值得 肯定 携程 新加坡 旅行社 协商 努力 新加坡 星级 酒店 客房 大小 吃惊 微小 迷你 房间 行李箱 落脚 希望 提前 告知 房间 规格 有所准备 升级 升级 新加坡 第一天 晚上 酒店 树丛 拍照 分钟 天桥 花穹 体验 感差,"[(3, 0.77275413), (4, 0.21347824)]",3
菲律宾 白沙滩 风景 不错 沙滩 沙质 细腻 海水 清澈 落日 风帆 活动 特色 但要 导游 细心 专业 到达 菲律宾 凌晨 四点 两个 小时 码头 半个 小时 长滩 分批 坐车去 酒店 飞机 疲惫不堪 原本 车上 休息 一会儿 导游 喋喋不休 介绍 风土人情 注意事项 附加 项目 环岛游 帝王 按摩 本次 赠送 螃蟹 海船 不好 升级 行程 游艇 出海 只字未提 海盗船 要加 酒店 一行 包括 孩子 大人 申请 两个 房间 可到 告知 早餐 不想 纠缠 第一天 导游 酒店 此事 结账 这笔 费用 导游 公司 费用 小学 水平 英语 前台 交流 最终 回程 车子 推销 土特产 送到 一家 餐厅 交接 一声 再见,"[(1, 0.7832382), (4, 0.2098889)]",1
地导 台湾人 透露 台湾人 精明 行程 第二天 出海 坐落 风帆 背包 随身 物品 落日 风帆 地导 小弟 看着 当天 回去 发现 钱包 抽走 几天 碰到 导游 其他人 见到 落日 风帆 客人 讲起 皮夹 抽掉 想到 拿起 逃离 导游 小弟 导游 产品 付款 地导 被盗 回来 携程 家庭 赔偿 导游 不知情 真不知道 专属 客服 被盗 真的 散客 报团 盗走 活该 携程 差别 携程 散客 报团 台湾 地导 精明 领会 中高档 美金 国内 估计 档次 同伴 报玩 拖曳 导游 美金 美元 携程 佣金 导游 那报 项目 携程 宰客 导游 规范 下么,"[(2, 0.9197927), (4, 0.07271865)]",2
菲律宾 出游 真的 失望 携程 领队 尽心 菲律宾 真的 一塌糊涂 使劲 推销 升级 项目 估计 拖延 携程 安排 行程 升级 置之不理 升级 项目 描述 不符 拒付 回程 晚上 七点 飞机 强行 早上 九点 退房 前往 机场 原因 团员 购物 项目 机场 七个 小时 过关 支付 离境 领队 反复 沟通 支付 失望 评差 评差,"[(4, 0.9844119)]",4
携程 名符其实 第一 出行 多天 同行 出发 一周 价格 一倍 着急 下单 简单 看中 携程 签证 旅游 项目 下单 赠送 项目 导游 赠送 最低 端的 游艇 加钱 最的 螃蟹 出海 拉到 知名 野岛 中国 导游 项目 项目 淘宝 上定 晓通 那家 买过 不错 价格 导游 便宜 至少 一半 很爽 推荐 第三 咨询 携程 客服 旅游 项目 客服 解决不了 含糊其辞 和稀泥 真心 着急 下单 平台 导游 项目 小黑 中国 人坑 办好 签证 慢慢 选团 希望,"[(0, 0.76665854), (1, 0.22435068)]",0
行程 描述 详细 长滩 自行 集合点 行程 单上 选择 省事 长滩 交通 特殊性 自行 坐去 集合 理解 团游 全团 携程 规格 订单 三个 酒店 购物 购物 团游 费用 感觉 加酒 差别,"[(4, 0.9736834)]",4
回程 机场 安检 几个 航班 卡利 机场 太小 差点 发生 踩踏 事件 改进,"[(0, 0.012034188), (1, 0.012065101), (2, 0.49198803), (3, 0.45976228), (4, 0.012089169), (5, 0.012061186)]",2
