内容,主题概率,主题类型
五天 愉快 导游 领队 安排 不错 金沙 酒店 太棒了 无边 泳池 值得,"[(7, 0.49508733), (9, 0.28720975), (10, 0.16175078)]",7
满意 旅行 新加坡 东西 小朋友 天堂 领队 吕丽萍 负责 需求,"[(0, 0.7564701), (4, 0.16647048)]",0
导游 领队 真的 不错 讲解 服务态度 满意 升级 金沙 酒店 时间 安排 不好 上午 出发 金沙 酒店 酒店 入住 一个多 小时 轮到 告知 房间 入住 集合 夜间 动物园 行程 描述 自由 时间 等于 泡汤 原先 安排 打乱 建议 升级 酒店 自由 活动 时间,"[(0, 0.17405896), (3, 0.2508847), (4, 0.06812888), (7, 0.38949296), (10, 0.104133785)]",7
领队 小胡 仙女 小小的 嗲嗲的 浙江 小姑娘 有问必答 第一 时间 团友 解答 导游 旅行社 石导 经验丰富 福建 移民 华人 导游 介绍 药油 香料店 东东 第二天 蛮好 第四天 野生 动物园 个姓 导游 一般般 感觉 石导 徒弟 感觉,"[(1, 0.15153866), (3, 0.08711199), (7, 0.14166202), (8, 0.42782322), (10, 0.1717164)]",8
两个 导游 不错 行程 安排 自由 时间 小孩 时间 买买 可惜,"[(0, 0.5048233), (9, 0.4269803)]",0
团队 有人 升级 金沙 楼层 建议 官网 官微 预定 优惠 楼层 新加坡 打车 便宜 地铁站 全英 英文 中老年 伙伴 选择 合适,"[(3, 0.077962495), (4, 0.3456231), (7, 0.5381599)]",7
开心 行程 导游 领队 用心 满分 景点 想拍 拍到 完美 旅程 一晚 金沙 酒店 免费 升级 幸运 五天 四夜,"[(3, 0.1672271), (4, 0.083605245), (7, 0.2485229), (9, 0.2552432), (10, 0.2166807)]",9
领队 张冬波 热情 安排 周到 行程 完美 新加坡 游玩 开心,"[(1, 0.9093051)]",1
行程 适合 第一次 新加坡 游玩 不想 时间 攻略 朋友 新加坡 著名景点 打卡 第二天 市区 一日游 第四天 白天 自由 活动 不错 晚上 夜间 动物园 鸡肋 互动性 清迈 夜间 动物园 安排 自由 活动 总体 旅行 愉快 出游 携程,"[(0, 0.58797437), (1, 0.08072828), (7, 0.31109506)]",0
总体 还行 酒店 美芝路 号称 四星 感觉 中等偏上 房间 第一晚 洗澡水 忽冷忽热 早餐 种类 偏西 中国 阿姨 地理位置 大排档 地铁 夜间 动物园 推荐 黑漆漆 动物 地陪 中文 讲解 每人 新币 缆车 事实上 耳机 车上 自选 语言 讲解 乌节路 免税店 乌节路 还行 感觉 自由 行去 新加坡 舒服些,"[(0, 0.23391238), (2, 0.10944551), (4, 0.32183373), (7, 0.16713157), (9, 0.1546842)]",4
喜欢 新加坡 便利 道路 干净 东西 导游 介绍 特别 详细 领队 全程 照顾 感谢 她俩,"[(0, 0.6116433), (3, 0.18554555), (7, 0.15433338)]",0
出行 酒店 领队 薛剑云 前台 沟通 解决问题 一路上 贴心 细节 周到 购物袋 散置 物品 出游 总体 开心 一如既往 选择 携程,"[(0, 0.32857907), (8, 0.6261037)]",8
有空 新加坡 不错 选择 新加坡 景点 屈指可数 精致 新加坡 感受 新加坡 管理 不错 机场 见到 警察 交通 井然有序 本地人 闯红灯 随处可见 新加坡 无愧于 花园 城市 干净 整洁 可圈可点 鲜见 新加坡 华人 居多 华人 大胆 中文 英文 携程 新加坡 依然 一如既往 安心 全程 入住 维多利亚 太平洋 酒店 多岁 的士 司机 谓之 更名 装修 地理位置 优势 市中心 国家图书馆 鱼尾狮 滨海 艺术 中心 和平 纪念碑 摩天轮 福士 轻松 步行 到达 自助 早餐 品种 不算 物价 新加坡 算行 中国 饺子 马来西亚 可口可乐 荷包蛋 老头 翻面 半熟 记下 天天 不行 搞笑 侧面 印证 新加坡 高福利 酒店 倒班 营业员 一脸 痛苦状 明年 退休 樟宜 机场 盥洗室 乐龄 保洁工 退休金 物价 医药费 孩子 添堵 上班 有没有 掉牙,"[(0, 0.11004306), (1, 0.030478317), (2, 0.14493065), (4, 0.13386202), (7, 0.5731962)]",7
东西 酒店 领队 导游 感谢 感谢 行程 不错 新加坡 下次 满意,"[(0, 0.9242311)]",0
出游 总体 不错 领队 小杨 姑娘 不错 导游 董导,"[(0, 0.0100394925), (1, 0.010038556), (2, 0.010038055), (3, 0.68144864), (4, 0.010038713), (5, 0.010038273), (6, 0.010038162), (7, 0.010038295), (8, 0.010038658), (9, 0.010038894), (10, 0.2282043)]",3
旅行 完美 领队 刘斌 负责 信息 提醒 第二天 行程 车子 接送 时间 导游 陈小领 幽默 风趣 合理安排 行程 完美 避开 大雨 非常感谢 两位,"[(0, 0.13266924), (1, 0.25818062), (3, 0.3419245), (10, 0.2383095)]",3
欧阳 姜萍 嘴甜 特别 负责 行程 安排 第一天 景点 剩下 几天 开心 一点 不累,"[(3, 0.25645655), (9, 0.6754746)]",9
行程 满意 味道 不错 值得 品尝 景点 安排 自由 活动 时间 充足 领队 耐心 周到 经验丰富,"[(0, 0.9465146)]",0
舒服 地方 最少 华人 不用 担心 语言 地铁 出行 新加坡 很小 地铁 想去 地方 便利,"[(6, 0.19565079), (7, 0.75319934)]",7
满意 自由 全程 领队 赛赛 张导 照顾 无比 贴心 安心 旅行 出游 孤单 全程 节奏 不紧不慢 一点 不累 推销 刷新 团游 感官 很棒,"[(5, 0.08202889), (6, 0.062191732), (8, 0.345408), (9, 0.29150346), (10, 0.19514266)]",8
行程 领队 小翠 热心 导游 时间 团里 队员 准时 携程 自营 性价比 满意,"[(8, 0.56204), (10, 0.3698703)]",8
携程 自营 参加 几次 全程 安排 对接 紧凑 领队 地陪 导游 专业 超级 游客 周到 新加坡 行程 轻松 经典 设计 经典 亲子 出行 特别 开心 酒店 住宿 餐饮 豪华 便利 亲民 全方位 感受 新加坡 特色 民风 强烈推荐 领队 小徐 笑容 灿烂 姑娘 人心 欢喜,"[(0, 0.5389993), (3, 0.20292804), (7, 0.24034242)]",0
行程 适合 亲子 自由 时间 小朋友 开心 领队 张璇 用心 导游 文丽 讲解 幽默 风趣 感谢 两位,"[(1, 0.31286576), (6, 0.087139346), (9, 0.32254076), (10, 0.23867084)]",9
行程 满意 导游 讲解 行程 擅自 添加 免税店 酒店 安排 还行 携程 事情,"[(6, 0.12678374), (8, 0.81028485)]",8
领队 负责 细心 行程 科学 第一天 概览 新加坡 景点 第二天 圣淘沙 环球 影城 行程 不错 自由 时间 选择 美术馆 大饱眼福,"[(0, 0.35793835), (7, 0.5984139)]",7
行程 安排 自由 活动 时间 充足 想玩 玩遍 领队 妹妹 敬业,"[(0, 0.50420594), (1, 0.13962024), (8, 0.29552063)]",0
两个 完美 朋友 愉快 领队 小姐姐 负责 导游 讲解 详细,"[(8, 0.9173444)]",8
总体 行程 不错 新加坡 几个 著名景点 导游 领队 不错,"[(0, 0.909077)]",0
领队 欧阳 姜萍 姐姐 领导 很棒 负责 旅游 开心 下次 宝宝,"[(8, 0.909166)]",8
新加坡 之行 完美 愉快 领队 郭梅 热情 耐心 服务周到 酒店 安排 交通 便利 尝遍 新加坡 美食 感谢 携程,"[(0, 0.19775689), (1, 0.49045002), (7, 0.27142417)]",1
新加坡 值得 国家 干净 漂亮 文明 有序 小朋友 感受 文化氛围 受益,"[(7, 0.72553664), (8, 0.19280416)]",7
開心 王夢妍 領隊 熱情 負責 路線 規劃 趕來 趕去,"[(0, 0.09090872), (1, 0.090909235), (2, 0.09090925), (3, 0.09090868), (4, 0.09090868), (5, 0.090910904), (6, 0.09090931), (7, 0.090909), (8, 0.090908594), (9, 0.09090864), (10, 0.090909034)]",5
总体 新加坡 干净 环球 影城 值得 东西 很棒 愉快 旅行 咖啡,"[(7, 0.64285153), (8, 0.28895265)]",7
阿宝人 热情 年纪 不小 小孩 可爱 活泼 打趣 逗乐,"[(0, 0.66335493), (1, 0.012965495), (2, 0.012965221), (3, 0.012965753), (4, 0.012965046), (5, 0.012964756), (6, 0.21995686), (7, 0.012964875), (8, 0.012965606), (9, 0.012966186), (10, 0.012965253)]",0
开开心心 回来 行程 轻松 环球 影城 开心 自由 活动 时间 真得 蛮好 特别感谢 细心 导游 讲解 感谢 文杭 领队 发微 提示 贴心 满意,"[(0, 0.29938367), (1, 0.13563715), (7, 0.12930478), (9, 0.40538514)]",9
总体 很好 旅行 经历 导游 领队 热情 金沙 无边 泳池 夜景 震撼 日间 动物园 值得,"[(0, 0.24837725), (3, 0.12944627), (7, 0.24343833), (8, 0.3389488)]",8
行程 适合 家庭 亲子 领队 吕丽萍 新加坡 万导 一路上 照顾 所有人,"[(0, 0.6427326), (7, 0.27995902)]",0
开心 价格 老人 只能 团队 倾向 自由,"[(0, 0.87022), (1, 0.01297762), (2, 0.012977714), (3, 0.012977725), (4, 0.012979425), (5, 0.012978298), (6, 0.012977726), (7, 0.012978112), (8, 0.01297765), (9, 0.012978117), (10, 0.012977612)]",0
新加坡 马导 专业 提高 远道而来 旅客 着想 多年 参团 携程 旅游 满意 指导,"[(0, 0.7837438), (8, 0.14810984)]",0
行程 轻松 导游 和善 强制 购物 领队 认真负责 圣淘沙 好玩 导游 建议 圣淘沙 狮子 推荐 全把 时间 环球 影城,"[(0, 0.5830278), (7, 0.27169305), (8, 0.1069779)]",0
朋友 游玩 领队 小洁 服务态度 超好 细心 耐心 满意,"[(0, 0.9090708)]",0
领队 张璇 导游 唐导 旅程 认真负责 敬业 享受 旅行,"[(1, 0.3851865), (8, 0.25939578), (10, 0.27820346)]",1
携程 放心 余晓燕 领队 安排 地接 省却 烦恼 安心 开心,"[(0, 0.010071494), (1, 0.010071074), (2, 0.010070467), (3, 0.010070482), (4, 0.01007036), (5, 0.010070423), (6, 0.010070582), (7, 0.010070731), (8, 0.8992893), (9, 0.010071326), (10, 0.010073718)]",8
短暂 旅行 胡导 留下 很好 印象 主动 拍照 同行 老人 敬业 值得 五分,"[(0, 0.5835313), (2, 0.3535501)]",0
行程 不错 重点 买买 买买 很爽 哈哈哈,"[(0, 0.011366831), (1, 0.01136715), (2, 0.011366286), (3, 0.011366255), (4, 0.011366072), (5, 0.44676676), (6, 0.011366026), (7, 0.01136607), (8, 0.45093533), (9, 0.011367245), (10, 0.011365988)]",8
国家 绿化 景点 风景 新加坡 肤色 和谐 共处 体验 特有 风土人情 天气,"[(1, 0.34602714), (7, 0.5789642)]",7
本次 出游 活动 开心 游玩 速度 正好 景区 不算 舒服 领队 贴心,"[(1, 0.47677737), (9, 0.46027)]",1
新加坡 旅游 总体 比较满意 新加坡 著名景点 去过 领略 感受 新加坡 制度 国家 花园 城市 领队 年轻 服务 夜间 动物园 告知 表演 一行 伙伴 遗憾 领队 携程 相关 人员 协商 最终 如愿 一场 表演 感谢,"[(0, 0.20355327), (1, 0.30923507), (7, 0.38140064), (8, 0.08652902)]",7
一条 适合 家庭 亲子 线路 环球 影城 太棒了 感谢 导游 领队 服务 希望 杨文杭 领队 谢谢,"[(0, 0.3506018), (7, 0.4513308), (10, 0.15262341)]",7
携程 临时 酒店 满意 新加坡 导游 真真是 出发 一个团 快乐 旅游,"[(0, 0.9173802)]",0
领队 胡小姐 工作 认真细致 耐心 新加坡 夜间 动物园 安排 白天 飞禽 动物园 国内 玩头 夜间 动物园 不灵 清迈 夜间 动物园 游客 失望,"[(0, 0.8555704), (1, 0.10143046)]",0
新加坡 狮城 热浪 名不虚传 中午 时分 太阳 太毒 躲进 市内 圣淘沙 环球 影城 算是 不错 就餐 只不过 行程 圣淘沙 景点 下次 机会 再续 精彩,"[(2, 0.07269555), (3, 0.069474585), (4, 0.18967374), (5, 0.077054664), (7, 0.5651277)]",7
领队 小姐姐 全程 负责 转换 插头 非常感谢 佳文 小姐姐 愉快 旅行,"[(0, 0.010023444), (1, 0.010023324), (2, 0.010023055), (3, 0.010023049), (4, 0.01002266), (5, 0.010022641), (6, 0.010022832), (7, 0.010022698), (8, 0.010024607), (9, 0.010023528), (10, 0.8997682)]",10
第一晚 入住 房间 农家乐 标准 夜间 动物园 表演 产品 介绍 不符 金沙 酒店 外观 隔海 观看 门票 联票 云雾 闭馆,"[(0, 0.505006), (4, 0.24319413), (7, 0.12648383), (8, 0.08996157)]",0
往返 飞机 起飞 晚点 新加坡 航空 服务 不错 飞机 领队 服务 有问必答 时间 注意事项 提醒 导游 行程 安排 游玩 顺畅 团队 听从 安排 愉快 旅程,"[(0, 0.3746614), (7, 0.12853362), (8, 0.46882302)]",8
领队 导游 吃住 期待 旅行 满意 享受 谢谢 携程,"[(0, 0.90908104)]",0
开心 行程 导游 领队 负责 机会 下次 新加坡,"[(0, 0.010102412), (1, 0.8989794), (2, 0.010101832), (3, 0.010101787), (4, 0.010101388), (5, 0.010101509), (6, 0.01010171), (7, 0.010102366), (8, 0.010102262), (9, 0.010102511), (10, 0.010102764)]",1
领队 负责 第二次 新加坡 美的 花园 国家 值得 单独,"[(6, 0.17032291), (7, 0.5018961), (10, 0.2550346)]",7
旅游 愉快 特别 导有 经验 感受 快乐 美好 回忆,"[(0, 0.010090176), (1, 0.5809407), (2, 0.010089474), (3, 0.0100896135), (4, 0.010089345), (5, 0.010089505), (6, 0.0100895865), (7, 0.010089522), (8, 0.010089787), (9, 0.010090068), (10, 0.3282522)]",1
新加坡 很小 行程 轻松 上海 领队 领队 新加坡 导游 敬业 认真负责 满意,"[(0, 0.7420478), (7, 0.19500329)]",0
不错 旅行 地接 导游 不错 行程 安排 总体 十分满意,"[(8, 0.9090772)]",8
本次 出游 活动 开心 景观设计 先进 游玩 速度 真好 景区 不算 舒服 期待 下次 机会 再见面 领队 贴心 谢谢你们,"[(1, 0.50483245), (9, 0.44715494)]",1
开心 亲子 领队 导游 热情 自由 出行 解说 仔细 贴心 愉快 旅行,"[(2, 0.18492608), (8, 0.7521233)]",8
新加坡 人文环境 基础 建设 小孩 见识 国外 市面 领略 异国 风情 一门 外语 确实 要紧,"[(1, 0.33389527), (2, 0.14450642), (4, 0.45574862)]",4
新加坡 花园 城市 干净 漂亮 值得 行程 轻松 幸运 天气 不错,"[(3, 0.46775648), (7, 0.46405193)]",3
旅行 开心 行程 节奏 平稳 舒适 感觉 适合 老人 小孩,"[(2, 0.13733461), (9, 0.7882606)]",9
新加坡 领队 导游 尽责 小孩 开心 朋友 期待 下次 旅行,"[(0, 0.9173438)]",0
行程 满意 空闲 领队 下次 出行 选择 携程,"[(0, 0.011337017), (1, 0.011336179), (2, 0.011335862), (3, 0.011335614), (4, 0.011335409), (5, 0.011335147), (6, 0.011335397), (7, 0.0113363), (8, 0.01133651), (9, 0.011336637), (10, 0.88663995)]",10
本次 新加坡 出行 完美 领队 全程 跟进 浦东 机场 集合 落地 细节 交待 口头 微信 确认 确保 认真负责 旅行 过程 照顾 美照 技术 超好 报名 项目 两天 两天 自由 上午 自行安排 下午 樟宜 机场 总体 节奏 舒适 第一天 新加坡 市内 几个 知名 地点 参观 包括 印度 榜格 警察局 康宁 公园 鱼尾狮 金沙 牛车水 全程 接车 万姐 专业 地方 介绍 更好 感受 人文环境 第三天 圣淘沙 滨海 花园 晚上 观看 灯光 推荐 圣诞 气温 舒适 大街小巷 装点 漂亮 拥挤 两天 自由 国家 美术馆 摩天轮 克拉码头 乌节路 酒店 宜必思 位置 梧槽 旁边 走路 分钟 地铁 出行 提供 早餐 好吃 房间 整洁 不用 担心 沟通 新加坡 华人 总能 找到 中文 朋友 热情 美食 团餐 安排 亚坤 当地人 早餐 油鸡 新鲜 松发 胡椒 一点点 好吃,"[(0, 0.18241902), (2, 0.036352407), (3, 0.09009942), (4, 0.25912848), (7, 0.33598223), (8, 0.09172805)]",7
新加坡 疫情 过后 首次 出国 旅行 第一次 携程 上订 成团 改期 没成想 成团 感觉 领队 智勇 尽心 尽责 全程 无微不至 保驾护航 感激 安排 酒店 干净 整洁 市中心 地铁站 出行 行程 安排 著名 景点 新加坡 旅行 满意 不虚此行,"[(0, 0.16276322), (1, 0.11389095), (2, 0.0643554), (3, 0.052449353), (6, 0.051595), (7, 0.19793336), (9, 0.10282781), (10, 0.24639042)]",10
首次 单独 旅游 出行 忐忑不安 路盲 英文 领队 楚楚 特别 贴心 每次 提问 耐心 解答 景点 路线 截图 导游 讲解 清晰 仔细 团友 友爱 困难 帮忙 两位 团友 带我去 体验 滑车 新加坡 超级 完美 感谢 携程 团队,"[(2, 0.12099889), (6, 0.08207482), (8, 0.44097313), (9, 0.17642277), (10, 0.16349009)]",8
夫妻 双胞胎 姐妹 导游 张钿钿 小姐 亲切 热情 酒店 新装修 干净 时尚 舒适 特别 赠送 自助 早餐 品种 行程 松弛 自由 充足 旅行 体验 新加坡 旅游 元素 历史 古迹 摩天轮 繁华 商业区 海滨 花园 每一处 留下 深刻印象 美好 回忆 新加坡 导游 专业 负责 留下 深刻 印象 新加坡 历史 文化 深厚 一路上 讲述 有趣 故事 特别 注重 细节 提出 耐心 解答 游玩 过程 增长 知识 旅行 著名 景点 包括 印度 榜格 哈芝 牛车水 鱼尾狮公园 康宁 公园 旧禧 警察局 乌节路 滨海 金沙 娱乐城 景点 独特 历史 文化背景 新加坡 美食 天堂 融合 西方 美食 特色 著名 美食 海南 鸡饭 海鲜 松发 一个团 项目 口感 浓郁 香甜 全家 喜欢 旅行,"[(0, 0.12806846), (1, 0.2244811), (2, 0.042183347), (4, 0.10466861), (5, 0.012194858), (6, 0.020508608), (7, 0.30431756), (9, 0.0253247), (10, 0.13632949)]",7
新加坡 气候宜人 风景秀丽 当地人 热情 素质 领队 许志勇 耐心 细心 很小 事情 解决 地陪 阿豆 专业 讲解 新加坡 人文 历史 新加坡 法律 司机 行李 利落 希望 机会 新加坡 遇上 可爱,"[(1, 0.10391172), (7, 0.24758081), (8, 0.6215841)]",8
新加坡 旅行 圆满 收官 体验 多种 文化 相互 融合 发展 感谢 领队 黄伟 浦东 机场 浦东 机场 结束 全程 保驾护航 有始有终 特别 贴心 自由 过程 放弃 排队 很久 游玩 项目 赶着 地铁 公交 解决 困难 旅途 增加 阅历 增长 见识 不虚此行 物超所值,"[(1, 0.35835359), (2, 0.08635344), (3, 0.14328244), (4, 0.041634016), (6, 0.052106146), (8, 0.30667627)]",1
新加坡 领队 带团 讲解 每一处 热心 行程 安排 自由 时间 新加坡 城市 舒服 干净 空气清新 消费 国内 值得 赞扬 携程 现金 兑换 行程 安排 线路 推荐 不错 新加坡 建筑 超高 绿植 覆盖率 融合 生活 美丽 风光 国家 真心 幸福 回来 疯狂 安利 朋友 时间 新加坡,"[(2, 0.037828263), (3, 0.12420274), (4, 0.1030073), (5, 0.06382422), (7, 0.239435), (8, 0.2554021), (10, 0.16803211)]",8
十一 畅游 新加坡 行程 安排 满意 特别感谢 周金红 领队 特别 关怀 第一次 新加坡 尽兴 下次 出行 选择,"[(0, 0.491553), (4, 0.1472646), (7, 0.31840983)]",0
行程 领队 友好 事情 提前 安排 集合时间 新加坡 天气 行程 自由 活动 时间 新加坡 国家博物馆 摩天轮 愉快 超级 好评,"[(7, 0.3784395), (9, 0.40245217), (10, 0.1825799)]",9
第一次 领队 房间 一路 顺顺利利 负责 提醒 出去玩 发消息 位置 开心 姐妹 真的 负责 女孩子 想到 周全 拍照 拍到 满意 关心 出去玩 开心 谢谢,"[(0, 0.5917539), (3, 0.07735429), (4, 0.0846131), (8, 0.2186128)]",0
行程 安排 合适 逛遍 充足 时间 自由 领队 楚楚 漂亮,"[(0, 0.8991168), (1, 0.010088172), (2, 0.010088248), (3, 0.010088817), (4, 0.010088077), (5, 0.01008785), (6, 0.010087794), (7, 0.01008822), (8, 0.0100885155), (9, 0.010088623), (10, 0.010088846)]",0
邱波 领队 导游 唐导 新加坡 酒店 太小 酒店设施 总体 比较满意,"[(7, 0.4389049), (8, 0.4793579)]",8
新加坡 市区 行程 赶场 机票 安排 人性化 一家 四口 四个 位置 相隔 很远 大人 照顾 小孩,"[(0, 0.32250425), (3, 0.1274426), (7, 0.5016323)]",7
新加坡 完美 结束 行程 安排 很棒 出行 安排 领队 小何 专业 亲和力 团里 照顾 体验 很棒 出行 几天 天气,"[(1, 0.33627838), (9, 0.6206769)]",9
景点 活动 安排 项目选择 因人而异 自由度 领队 导游 服务到位 住宿 略显 局促,"[(5, 0.11840131), (9, 0.6866646), (10, 0.12887706)]",9
公司 服务周到 特别 领队 事事 游客 着想 有求必应 五星 好评,"[(1, 0.91733855)]",1
领队 服务 细致 周到 行程 安排 到位 公司 品牌 效应 值得 信任 出游 选择 携程,"[(0, 0.5032022), (10, 0.44227004)]",0
父母 跟团 父母 反馈 不错 领队 何林飞 热心 负责,"[(2, 0.12133825), (7, 0.12211761), (10, 0.68364525)]",10
一趟 旅行 感谢 领队 刘恒 地接 石导 两位 辛苦 谢谢 两位 一路上 孩子 老人 周到 贴心 照顾 行程 路线 安排 打卡 热门 景点 住宿 餐饮 石导 精心安排 排队 品尝 人气 超高 松发肉 油鸡 酒店 房间 宽敞 整洁 舒适 升级 金沙 更是 满意 不虚此行 真的 意见 花穹 云雾 多一点 时间 游览 两个 冷室 看点 当天 时间 仓促 只能 草草 一圈 细看 略有 遗憾 行程 感受,"[(0, 0.38032407), (2, 0.32402015), (4, 0.027989738), (7, 0.15078253), (10, 0.10697529)]",0
愉快 五天 四晚 新加坡 完美 结束 旅程 安排 满意 新加坡 经典 景点 金沙 值得 松发 味道 领队 刘恒 新加坡 石导 一路 尽心 尽责 两家 满意,"[(1, 0.44103974), (7, 0.38347486), (10, 0.145258)]",1
导游 特别 孩子 喜欢 总体 房间 安排 比较满意 接送 欠缺,"[(1, 0.531358), (6, 0.13584478), (7, 0.26666826)]",1
外公 旅游 外公 喜欢 安排 导游 热情 金沙 酒店 无边 泳池 朝暮 景色 迷人,"[(7, 0.17243947), (9, 0.75957274)]",9
新加坡 真的 美丽 城市 孩子 开心 特别 环球 影视城 大人 小孩 开心 金沙 酒店 景色 无边 泳池 特色 小孩 导游 上海 张毅 耐心 带领 团队 服务 热情 值得,"[(7, 0.38250652), (9, 0.5882734)]",9
选择 新加坡航空公司 航班 飞机 设施 用餐 超棒 返程 设施 冰激淋 没送 新加坡 比较满意 第二天 行程 上午 下午 紧张 自由 时间 两天 购物 新加坡国立大学 参观 总体 评价 适合 全家 出行,"[(4, 0.56842875), (7, 0.15173775), (10, 0.25387)]",4
完美 出行 惬意 旅游 一大 一小 出游 自由 时间 小朋友 项目 夜景 很棒,"[(0, 0.32607034), (2, 0.24148434), (3, 0.38048264)]",3
夜间 动物园 鸡肋 不错 金沙 酒店 环球 影城 值得,"[(0, 0.28784373), (7, 0.6303256)]",7
旅游 妈妈 不错 旅游 项目 新航 飞机 导游 负责 落下 景点 自由 时间 机会 再来 新加坡 真的 不错,"[(0, 0.7128128), (7, 0.2417414)]",0
旅途 满意 第一次 碰到 领队 和蔼可亲 团友 认真负责 事情 耐心 解答 美丽 导游 温柔 可爱 第一次 碰到 领队 导游 放心 出行,"[(0, 0.3721731), (8, 0.34234068), (10, 0.2524206)]",0
孩子 旅行 行程 总体 安排 新加坡 著名 景点 领队 小纪 态度 亲切 孩子 喜欢,"[(0, 0.19739299), (1, 0.74422055)]",1
乌节路 酒店 旁边 广场 地理位置 出行 购物 无比 便利,"[(2, 0.30090314), (5, 0.122944795), (7, 0.5034038)]",7
亲子 休闲游 不错 酒店 吃饭 出行 夜间 动物园 傻傻的,"[(0, 0.16470289), (1, 0.010095809), (2, 0.010096356), (3, 0.010095827), (4, 0.010097393), (5, 0.010095248), (6, 0.010095556), (7, 0.5959216), (8, 0.010095882), (9, 0.010095664), (10, 0.15860784)]",7
新加坡 旅游 不错 携程 导游 金沙 酒店 顶层 游泳池 吸引力,"[(7, 0.9092409)]",7
上海 导游 刘斌 细心 负责 新加坡 导游 陈小琳 风趣 幽默 好评 五星 酒店 安排 印度,"[(7, 0.17706807), (9, 0.50964606), (10, 0.26137653)]",9
每次 出行 选择 携程 携程 领队 专业 团友 素质 相处 融洽,"[(8, 0.5807507), (10, 0.35105583)]",8
杨文杭 领队 安排 喜欢 携程 每次 安排,"[(0, 0.012977972), (1, 0.012977755), (2, 0.012976747), (3, 0.012976952), (4, 0.0129767405), (5, 0.0129764), (6, 0.012976739), (7, 0.012977264), (8, 0.87022674), (9, 0.0129773645), (10, 0.0129793035)]",8
线路 精典 导游 专业 小翠 导点 宝贝 评价 不虚此行,"[(0, 0.011355606), (1, 0.011355579), (2, 0.011354333), (3, 0.011354904), (4, 0.011354692), (5, 0.0113550555), (6, 0.011355271), (7, 0.011354608), (8, 0.8864505), (9, 0.011354465), (10, 0.011354928)]",8
期待 下次,"[(0, 0.03030836), (1, 0.6969382), (2, 0.03030729), (3, 0.03030467), (4, 0.030304473), (5, 0.03030436), (6, 0.030305866), (7, 0.030307138), (8, 0.030305635), (9, 0.030306198), (10, 0.03030778)]",1
行程 分为 槟城 吉隆坡 行程 安排 不错 行程 吉隆坡 行程 司导 运华 马来西亚 华人 带领 吉隆坡 市内 马六甲 一日游 导游 三十几岁 青年 活泼开朗 热情 健谈 全程 陪同 特别 参观 博物馆 提供 一个多 小时 讲解 介绍 马来西亚 发展 主动 推荐 打卡 拍照 机位 行程 槟城 行程 司导 马来西亚 华人 英语 中文 朴实 体贴 全程 陪同 景点 原因 导游 参观 博物馆 换衣服 写真 升旗 山画 肖像 导游 默默 外面 大雨 壁画 大街小巷 乱窜 导游 跟着 实诚 大哥 槟城 乔治 双威 酒店 市中心 位置 便利 楼下 夜市 有大 超市 吉隆坡 宜必思 位置 不错 性价比 记得 要换 房型 默认 房型 建议 哈哈哈 酒店 干净 不咋地 隔音 一般般 马币 现金 小摊 不吃 小摊 貌似 没关系 支付宝 银联卡 都行,"[(0, 0.074305706), (2, 0.13356283), (3, 0.05896997), (4, 0.15228242), (7, 0.23555793), (8, 0.21568817), (9, 0.1103489), (10, 0.016471954)]",7
行程 轻松 导游 司机 态度 服务到位 开心 下次 旅行 携程,"[(0, 0.91734517)]",0
第一次 出国 巴厘岛 真的 舒服 两天 后悔 两天 景观 真的 不错 酒店 地方 打卡 酒店 早餐 不错 梅鲁萨 酒店 海滩 不错 海滩 旁边 沙滩椅 海风 舒服 房间 床房 拼接 房间 套房 隔出来 一股 霉味,"[(2, 0.7229733), (4, 0.25167102)]",2
行程 安逸 舒适 私家 亲子 自由 景色 蓝天 大海 新鲜 空气 温度 想象 真的 不错,"[(0, 0.23235512), (2, 0.26595837), (4, 0.4562153)]",4
强烈推荐 网红 酒店 设施 服务态度 亚洲 一流 海岛 酒店 沙滩 私家 专车 专导 负责 商定 旅游 计划 热情 包含 酒店 早饭 饮食 符合 国人 习惯 努沙杜瓦 巴兰 地区 中国 习惯 强烈推荐 酒店 住宿 一栋栋 景观 沙滩 性价比 个人感觉 雅娜 不错 便宜 好多 总体 携程 五星 导游 陈美娜 性格 五星 好评,"[(2, 0.09344202), (3, 0.4395055), (4, 0.2753201), (8, 0.17873959)]",3
蜜月 旅途 结束 真心 感谢 携程 提供 行程 十一 七天 旅行社 中文 导游 司机 贴身 服务 行程 调整 全程无 购物 添加 滑翔伞 行程 导游 不辞辛苦 老婆 开车 小时 等待 三个 小时 终于 印度洋 滑翔 成功,"[(1, 0.11778487), (3, 0.1863475), (6, 0.2699833), (8, 0.1963843), (9, 0.21433754)]",6
完婚 旅游 巴厘岛 旅游 提前 很久 攻略 特别 期待 自由 想要 公司 订购 自由 想法 要说 导游 姐姐 导游 姐姐 询问 回复 踏实 棒棒 司机 哥哥 礼貌 每次 上车 下车 开门 老实 忠厚 开心 巴厘岛 公司 安排 人性化 第一天 饮料 人带 开心 唯一 遗憾 酒店 酒店 热闹 伊娜雅 环境 与世隔绝 感觉 适合 喜欢 热闹 性格 拍照 好看,"[(0, 0.19983022), (3, 0.23411511), (6, 0.14501174), (8, 0.40987238)]",8
