关键词,标题,提问时间,提问内容,地方,答复时间,官方答复
疫情_all,疫情防控,2022-04-14 16:53,s203省道虞城地下道北侧最近每天早上7点左右有大量人员集聚贩卖物品，造成交通堵塞。疫情防控存在较大隐患。,留言对象：河南省商丘市虞城县委书记,"网友：您好！现将县疫情防控指挥部办公室办理情况向您反馈如下：
疫情指挥部立即组织城郊乡政府和城市管理局在您反映问题的路段进行清理贩卖物品的人员和进行疫情防控宣传，保持交通畅通。后期每天将错时抽调城市管理局执法人员凌晨5点到岗，配合城郊乡政府人员进行及时清理和疫情防控宣传。",2022-04-20 08:53
疫情_all,疫情原因要求退票,2022-04-02 15:46,31号成都和海口都低风险，无疫情，预定了4月2号到9号的成都海口往返机票酒店。4月1号成都出现疫情，同时发现海口三亚也有疫情，同时酒店4月2号告知，当地政府出了公告落地后需要居家隔离七天，已不接待。酒店正常退款，但是川航、成都航空均拒绝全额退票，表示没有政策。诉求：要求川航和成都航空全额退款。,留言对象：四川省委书记王晓晖,"人民网网友：
         您好！您通过人民网“领导留言板”反映“疫情原因要求退票”的问题收悉。经调查，现答复如下：
         4月12日我司致电您沟通有关情况，您表示已收到退款，无异议。
         顺祝：身体健康、阖家幸福！

                                                                               四川航空股份有限公司
                                                                                 2022年4月19日",2022-04-24 14:56
疫情_all,疫情广播太吵人,2022-03-17 19:33,"1.现在疫情严重，人人配合。但在配合的同时，大家都要上班的，不然人人不上班怎么生活。
2.睢宁县双沟镇幸福里一期疫情从早上一直广播到晚上，我们住在前面一栋，特别吵人，声音太响。而且我们配合疫情的同时，也希望政府部门也能理解。而且我想说都坐在门口有什么用，还不如多转转管理没有口罩的人",留言对象：江苏省徐州市睢宁县委书记,"网友您好！经了解，双沟镇人民政府就您留言反映的事项进行了调查处理，答复如下：
一、当前做好新冠疫情防控是最重要的工作，双东社区严格认真贯彻落实镇党委、镇疫情防控指挥部的工作部署要求，针对当前疫情异常严峻的情况，及时启动疫情宣传应急广播，用于疫情防控宣传防护知识科普教育等，疫情广播的使用在加强基层群防群控，提高群众自我防护意识和保护能力方面发挥了重要作用，对于给你生活工作等造成的不便还请多理解和支持。
二、为了守护小区人员的安全，更好地做好疫情防控工作，小区物业人员严格按照镇、社区疫情防控工作组部署，从早到晚要守在门口查验两码，他们责任重大也很辛苦，请你多理解和配合。疫情防控，人人有责，需要大家共同参与！ 
感谢您对我们工作的支持与理解！",2022-03-24 16:49
疫情_all,疫情防控,2022-06-11 12:27,"建议：
    疫情还没有结束，防控常态化。政府政策制度体系很完善，但是下面落实执行不到位。个别地方防控不负责任，门口扫码进入根本不负责，甚至有的在看手机刷视频玩游戏。还有的糊弄用笔纸登记一下，简直就是浪费国家资源。
   各小区、商场等门口保安必须关联责任人，社区负责人和物业负责人，出问题严肃处理。
   快递外卖人员坚决不允许进入小区和工业园，只要疫情没有结束，坚决执行到底。",留言对象：北京市委书记尹力,您好，针对您叙述的意见已收悉，同时建议您关注官方渠道发布信息。感谢您对我们工作的理解与支持！,2022-06-13 04:35
疫情_all,疫情停业管理,2022-03-29 15:51,领导你好，塘汇街道正原路39号佳利电子东区园区内的祺旺信息科技有限公司，在疫情严重的当下不给员工放该放的停业假期，该企业不属于重点企业，目前本身就是停滞不前状态！多数员工小区封锁无法上班，该企业要求员工正常上班，我们每天都提心吊胆上班，下班提心吊胆，好多员工住在疫情严重的南湖区别，也每天正常上班，对此厂里没有表明态度，我们每天都担心受怕，求助领导解决此事，以免每天提心吊胆，感谢！,留言对象：浙江省嘉兴市秀洲区委书记,"尊敬的网友：您好！现已联系企业，了解到公司目前处于封闭状态，不进不出，只有少量住宿员工在工厂内。再次传达二级响应要求的政策，公司表示将整改到位，4月3日全部停工停产。感谢您对我们工作的理解与支持！嘉兴市经济技术开发区塘汇街道办事处
",2022-04-03 16:36
疫情_all,疫情防控,2022-03-15 17:31,为加强保定市疫情防控。完善疫情防控措施。对中高风险地区来返保，建议采取“14天集中隔离+14天居家健康监测+12次核酸检测”的原则实施管控。中高风险地区及暂未调整风险等级但有阳性感染者报告地，此类人员严格限制出行，入保后严格落实“三天两检”措施。中高风险地区及本土感染者报告地来返保人员，按照非必要，不岀行，确须出行应提供48小时核酸检测证明。,留言对象：河北省保定市市长闫继红,        网民您好，非常感谢您对保定防疫工作提出的宝贵建议，我们已将您的建议反馈至相关单位。再次感谢您的留言，祝您生活愉快。,2022-04-11 16:20
疫情_all,疫情期间聚众,2022-07-23 23:52,领导你好，我要举报永清镇泰山路广播区后面建行家属院1**-*疫情期间每天晚上通宵聚众，声音极大扰民，望领导给予批评，谢谢。,留言对象：甘肃省天水市清水县委书记,"尊敬的网友：
       您好！您在人民网“领导留言板”上留言，反映永清镇泰山路广播区后面建行家属院1**-*疫情期间通宵聚众扰民的问题，现答复如下：
       针对您反映的事项，永清镇党委、政府高度重视，安排东关社区党委派工作人员与社区民警一起入户走访了有关情况，工作人员已上门向建行家属院各位住户告知了在疫情期间不聚众、不扰民，做好个人防护，养成文明健康的生活习惯等事项，通宵聚众是否存在违法犯罪行为有待公安机关进一步深入调查取证。今后如再次发现有通宵聚众扰民，甚至有疑似从事违法犯罪的问题线索，请及时拨打110报警，相信公安机关会深挖细查，对违法犯罪行为依法严厉打击，从根源上净化社会环境。
       感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。",2022-07-28 15:12
疫情_all,疫情防控,2022-01-06 19:36,针对目前禹州市的疫情情况，希望那些在外地的大学生能够有效，合理的返回家乡，然后有进一步的解决办法。,留言对象：河南省许昌市禹州市委书记,,
疫情_all,疫情最新通知,2022-09-17 06:50,关于当下桥西区的疫情现状，我想知道现在是否可以进出桥西区，是否需要携带相关证明呢，我当下不在桥西区，想进去办点事。,留言对象：河北省石家庄市桥西区委书记,网民您好，我区目前无疫情中高风险地区，实行常态化防控措施。感谢您的支持。,2022-09-20 09:34
疫情_all,疫情防控,2022-05-22 17:51,"当前疫情严重
建议:
      外卖员、快递员以及各行业的配送员，严禁进入各小区和工业园
      东西放到门口架子上，安排专人进行管理消杀。",留言对象：北京市朝阳区委书记文献,您好，收到您反映的问题后，经了解：根据北京市疫情防控工作领导小组办公室、首都联防联控协调机制办公室印发的《关于进一步加强社区(村)疫情防控工作的通知》要求，严格24小时卡口管理，加强外来人员（含快递外卖、家装维修等）姓名、联系方式、来访时间等基本信息登记。此前，为落实市区防控要求，社区防控组要求街乡严格做好外来人员管理，并解决好服务群众“最后一百米”问题，督促各社区(村）在小区外设置固定货架存放快递、外卖等物品，安排专人负责人员引导和区域消杀。当前，朝阳区已连续7日无新增社会面病例，在严格落实测温、扫码、查验核酸结果和登记前提下，允许快递、外卖服务人员进入小区，利用快递、外卖货架（柜）实施无接触配送。感谢您的宝贵建议以及对社区工作的支持与理解。感谢您对朝阳区建设和管理的关心与支持。,2022-06-02 18:06
疫情_all,疫情防控,2022-03-15 09:03,汾湖嘉乐城物业做为嘉乐城根本不重视疫情防控物业几个工作人经常不戴口罩在商城出入希望有关部门给予警告处罚,留言对象：江苏省苏州市吴江区委书记,市民您好：对于您反映的情况，经汾湖高新区确认，接到市民反映的问题。工作人员第一时间前往嘉乐城查看，责令负责人严格按照防疫要求执行。加强对物业的工作人员教育管理。提高工作人员警惕性。感谢关注！,2022-03-17 09:44
疫情_all,疫情防控,2022-02-27 10:02,希望可以规范一下，天津钢铁集团有限公司疫情防控，在天津防疫政策上肆意加码，过度防疫，严重影响正常生活出行。,留言对象：天津市委书记陈敏尔,感谢您的留言。因您所留下的信息不详细，故无法办理。期待您在补全信息（如问题发生地的行政区域或管辖该问题的行业主管单位等）后再次重新留言，我们将及时协调处理。感谢您关心支持我们的工作，希望您对我们的工作多提宝贵意见。,2022-03-01 16:43
疫情_all,疫情期间用药需求,2022-03-31 20:50,您好，我是安定镇的一名村民，家里有位患者需要用药，但是疫情期间不能走动，村里的药店也没卖患者所需要的药品，请问我该向谁求助，希望领导能切实解决疫情期间的用药需求。,留言对象：吉林省白城市洮南市委书记,尊敬的网友您好，关于您反映“疫情期间用药需求”的问题，我们已经第一时间给予了解决。,2022-04-06 11:10
疫情_all,2021年疫情,2022-03-16 19:10,书记你好，关于2021年下半年因疫情导致店铺不能营业，是否有补助或者减免租金的政策，兰州市城关区麦积山路长城山海苑商铺,留言对象：甘肃省兰州市城关区委书记,        您好！针对您反映的问题，经区联防联控办公室核实了解，目前，暂未有关于2021年下半年因疫情导致店铺不能营业进行补助或减免租金的相关文件或政策。,2022-03-24 12:51
疫情_all,配合疫情防控,2022-02-17 16:34,"尊敬的苏州领导您好
  我是一名苏州网约车司机自从这次疫情以来为了配合我们苏州地区的防控我们都是一直立即配合。不过一样领导考虑一下我们的生计每天都接不到单子了挣不到钱了了，还要养家糊口，配合属园区跨塘张泾社区地疫情防控管理导致停车时长过长还加收停车费希望领导们在疫情期间给于减免。谢谢",留言对象：江苏省苏州市委书记曹路宝,网友你好：我街道已和物业进行沟通，物业答复如下：苏州突来的疫情，影响着我们整个城市的正常运转，我们的医护人员，社区/物业的工作人员都在防疫的第一战线，配合政府的防疫工作，是我们每一个居民的义务。,2022-02-28 14:47
疫情_all,疫情补贴,2022-07-10 12:37,我家住四川省自贡市富顺县李桥填大地村九组。从3月9号来到上海浦东新区临港新元南172号上海四健健工工地。因从3月28号在工地上隔离到6月1号都是我自己支付的生活费。我问一下政府有沒有疫情补贴。上海四健公司不给我们农明工的补贴望政府给我问一下上海四建公司？谢谢。,留言对象：上海市浦东新区区委书记朱芝松,"您好，您的留言收悉。
有关部门已告知项目单位，相关问题将参照沪建市管【2022】10号文《关于新冠肺炎疫情防控下建筑工人人工费计价有关问题的通知》内容落实。
感谢您的留言，特此回复。",2022-07-27 11:49
疫情_all,疫情期间生活补助,2022-07-14 19:03,我是金山区依云四季二期项目外墙涂料工人，上海疫情封控79天，上海人社部门明文规定企业发放疫情期间生活工资补助，为什么我们到现在了都一分没有呢？,留言对象：上海市金山区委书记刘健,"网友您好：
         您的留言收悉，现将有关情况回复如下：
         经核实，您在疫情期间确实被封闭在工地。经协调，该项目部已按照市级相关文件要求就窝工费发放工作开展协商，总承包单位承诺将于8月底前向您发放疫情期间的窝工补贴。
         感谢您对我们工作的理解和支持。
         特此回复。",2022-08-12 23:00
疫情_all,疫情广播严重扰民,2022-03-19 10:15,住在上高街道办事处，施家结庄村，疫情的广播声音过大，喇叭句离家太近，时间过长，严重影响午睡休息以及要开始的网课，因为疫情居家考试严重影响学习和生活，声音太大，时间太长,留言对象：山东省泰安市泰山区委书记,"        尊敬的网友：您好！您反映的问题，上高街道进行了调查核实，现回复如下：
        接疫情防控指挥部要求，需要循环播放疫情防控宣传音频，施家结庄村内范围大，租住户较多，声音太小很多住户听不到，考虑到居民休息播放时间为早八点至十一点半，下午两点至五点，不影响中午午休。现因学生在家上网课，音频已经降低音量。
",2022-03-22 09:54
疫情_all,疫情想回家过年,2022-01-07 10:44,现在荥阳还没发现病例，但是已经接近年关！作为外地农民工都想蹭现在没疫情，回家过年！但是工地还是不放假，还要赶工期！希望政府能够出面，我们也不想因为突然发生疫情大家都困在工地，给政府增加负担！,留言对象：河南省郑州市荥阳市委书记,网友您好，目前新冠疫情形势严峻，为巩固疫情防控成果，根据防控要求，提倡就地过年，建议网友配合当地做好疫情防控工作。同心抗“疫”，共克时艰。,2022-01-10 10:46
疫情_all,疫情补贴不给,2022-09-23 01:45,领导你好，2022年9月18日到2022年9月22日经过介绍在**工作。**班组长说疫情补贴30一天，希望领导替我追回工资，感谢领导,留言对象：山东省青岛市委书记陆治原,"尊敬的网民朋友：
您好！您反映的问题，胶州市人社局进行了调查核实。经落实，劳务公司已与您进行核算，工资已经支付完毕，疫情补贴方面因您不符合发放条件，无法支持您的诉求，您表示认可。详情可拨打胶州市人社局电话82289536了解。",2022-09-30 15:34
疫情_all,疫情防控 ,2022-03-26 17:18,唐山汉沽管理区是与天津宁河的接壤，天津市疫情防控都是分楼栋封控管理。希望能按小区精准区分封控区、管控区、防范区。,留言对象：河北省委书记倪岳峰,网民您好，收到您反映的问题后，相关部门高度重视，第一时间予以调查处理。汉沽管理区按照唐山市防控办发布的《关于严格实施临时性全域封控管理的公告》实施封控，请您认真做好自我防护，积极配合疫情防控规定。感谢您对我们工作的理解与支持！,2022-03-29 17:38
疫情_all,疫情期间上牌问题,2022-05-22 08:58,"领导好！

我在北京购置了辆新车，由于北京的指标限制，需要回户籍所在地上牌，但是疫情阻挡了我们上牌，我的车已经两个多月快3个月没有上牌了，不是邯郸疫情就是北京疫情，所以我想咨询一下可否有其他渠道可以把牌照上了？所以有以下建议：

1，为方便可以在疫情期间正常上牌，可否固定在邯郸管辖区高速服务区或者高速出口设置临时验车上牌点儿？这样既不用进市区也能满足像我这样情况的人上牌。

2，或者可以回去车管所上牌，我不回老家，只是北京邯郸市两点一线上个牌再回来？如果这种情况可行，需要怎么报备？

哪怕费用贵点无所谓， 还希望领导能够斟酌考虑，谢谢！",留言对象：河北省邯郸市委书记张维亮,"            网民您好！“在高速服务区或高速出口设置临时验车上牌点”不可行，因不具备机动车查验、登记条件，无法办理机动车登记业务。请您到邯郸市公安局交巡警支队车辆管理所办理车驾管业务，持有48小时核酸证明，携带车辆发票、合格证，即可办理车辆上牌业务。建议此类问题请拨打邯郸市公安局交巡警支队车管所服务电话3166615咨询。
            感谢您对邯郸公安交巡警工作的理解和支持，祝生活愉快！",2022-06-06 09:35
疫情_all,疫情防控,2022-06-11 13:17,希望对现在疫情防控的地区，能具体到街道还有就是对学生的政策，因为学生一直都是在学校闭环管理的，希望对这个隔离的政策制度优化一下。,留言对象：浙江省湖州市委书记陈浩,"尊敬的网友：
    您好！您在人民网上给市委书记的留言已收悉，经长兴县太湖图影管委会调查了解，现答复如下：
    经核实，您于2022年6月6日从上海乘坐高铁到达长兴县，根据浙江省新型冠状病毒肺炎疫情防控工作领导小组办公室发布的国内疫情中高风险地区划分情况，你属于7天集中隔离医学观察+7天日常健康监测（6月13日隔离结束后转为日常健康监测）。
    对于您建议的关于疫情防控地区能否具体到街道的问题，长兴县是严格按照浙江省新型冠状病毒肺炎疫情防控工作领导小组办公室发布的国内疫情中高风险地区划分来落实。
    管委会工作人员于6月14日上午与您电话沟通解释，您表示理解。
    感谢您的来信，祝您生活愉快！
    经办人：黄锁强    联系电话：6660170
",2022-06-14 16:36
疫情_all,疫情防控,2022-03-24 14:18,庆阳市西峰区古象路润康家园小区在疫情期间无任何防控措施，出入小区不扫码，不盘查，外来人员随意出入，门口保安时若不见。,留言对象：甘肃省庆阳市委书记黄泽元,"网友：
        您好！收到您在人民网的留言后，西峰区委高度重视，安排解放路街道调查处理，现将有关情况答复如下：
        经查，润康家园小区计划于月底对物业公司进行更换，原对村组安排的疫情防控工作措施落实不力，出现工作空档。目前，解放路街道办已对物业公司相关责任人进行了批评教育，并安排专人督促润康家园物业对相关问题进行整改。下一步，区疫情防控办将加大督查力度，确保所有小区疫情防控措施落实到位，保障好辖区居民健康安全。
        感谢您对我们工作的理解和支持。",2022-04-06 11:02
疫情_all,疫情防控建议,2022-03-31 10:11,"现海口、三亚、万宁等地疫情加重，建议政府提醒广大群众出门佩戴口罩，出入要进行消毒。
      因海南省大力发展旅游业的原因，会不断的有大量外来人员进入，现海口、三亚、万宁、白沙等地均出现疫情，无法保证不会有外来人员或者上述地区的人进入东方市，为了应对有可能存在疫情但尚未及时发现的情况，建议政府要提醒广大群众出门佩戴口罩，出入要进行消毒。",留言对象：海南省省辖县(县级市)东方市委书记（县级市）,"网友您好！看到您在人民网的留言后，我们十分重视，将反映问题调查核实。现回复如下：情况为虚假内容，官方已辟谣。3月30日，网传“3月30日上午10点10分左右，项目部接到东方市疫情防控指挥中心通知，一辆到达东方站的列车（Z201)上存在2例核酸检测为阳性的乘车人员，同乘在东方市下车人员达100多人”。我市未发现确诊病例和无症状感染者。辟谣链接为：https://mp.weixin.qq.com/s/2sEjyMzcA7JbnoN3O0_-aw感谢您对我们工作的大力支持！
",2022-04-07 11:00
疫情_all,疫情防控,2022-08-12 16:06,领导您好，我是双墩镇御景家苑的业主，我们小区现在的东门因为疫情于今天年初的时候封闭，一直到现在非常的影响居民的出行，虽然在前2个月之前开通一个侧门，但是只有上午和下午才会开通一个行人通道，虽然说防疫是每个人应尽的职责，但是现在合肥现在疫情也没有，所有的小区也都开放了，我们小区现在就是有点过度防疫有点影响我们的出行了，而且现在门口的扫码我们都可以接受，就是希望领导可以解决我们的出行问题，看能不能把东门解封，让业主们同行，谢谢领导！,留言对象：安徽省合肥市长丰县委书记,"网友：您好！
          您在人民网留言，反映小区大门疫情管控问题。长丰县回复如下：
          经查，在疫情存在较大社区传播风险时，按照市、县疫情防控指挥部关于社区防控的要求，物业执行“一门出入”管控政策。
          感谢您的留言。
",2022-11-11 08:33
疫情_all,疫情防控,2022-04-27 12:12,领导好，辉县市疫情防控工作在各位领导的正确带领下，严守底线守护了这一方水土。目前，各个场所都设有场所码，但是住宅小区设置的场所码却形同虚设。小区物业只要求进入车辆扫描场所码，电动车、行人视而不见，有时甚至车辆和行人都不用扫码随意进出。五一假期即将来临，人员流动量会大增，为了小家更为了大家，建议无论任何场所，任何个人，都应该自觉主动扫描场所码，小区物业更应该尽职尽责，一视同仁，要求不漏一人一车，为疫情防控尽自己的一份力量！,留言对象：河南省新乡市辉县市委书记,"网友：
您好！留言内容收悉后，辉县市委高度重视，立即责成城关街道就反映问题调查落实。现将具体情况回复如下：
经查，对于网友反映问题，城关街道已责令其立即整改，对门岗值班人员进行培训，严格落实扫码、测温通行，做到应扫尽扫，不漏一人。同时，镇、村两级将加强督查力度和督查频率，不定时对门岗进行检查，严格落实疫情防控主体责任。",2022-05-13 09:23
疫情_all,不做疫情防控,2022-08-11 10:21,西城区白纸坊街道右安门内西街，有一家超市叫****商店，这家超市从疫情开始直到现在不落实疫情防控要求，工作人员不佩戴N95口罩，不扫码，不消毒，不登记。诉求：要求相关部门关停超市！,留言对象：北京市市长殷勇,您好，关于您反映的问题，西城区回复：经区市场监管局核实，商家未落实疫情防控措施，已现场要求该单位停业整改。感谢您对我们工作的理解与支持！,2022-08-19 10:47
疫情_all,疫情救助金,2022-03-24 10:29,您好，我是兰州市皋兰县人，现于兰州市安宁区石磊庄社区租房住，因疫情封闭管控社区无法上班，应为是在工地打工，需要还个人的一些贷款，问问政府有没有疫情这方面的补助金，如何申请,留言对象：甘肃省兰州市安宁区委书记,"尊敬的网友:
    您在人民网留言“疫情救助金”的问题已收悉。区委高度重视，立即安排银滩路街道核实。现将有关情况答复如下:
    经核查，您本人为兰州皋兰县人，现租住在石磊庄社区，在工地上班，月薪4000余元，疫情期间隔离在石磊庄社区，没有生活方面的困难，只有个人贷款未还。针对您提出的疫情救助金问题，目前政府没有出台疫情方面的救助金政策，政府救助范围为: 1、困难群体，即低保户与低收入家庭; 2、突发重大疾病或重大意外事件。您本人不符合救助范围。
    3月26日，银滩路街道民政工作人员通过电话向您反馈了核查办理情况，您表示接受。
    感谢您对我们工作的监督和支持，欢迎继续提出宝贵意见和建议!",2022-04-13 13:21
疫情_all,面试受疫情影响,2022-08-02 14:15,"尊敬的领导：  
   通过这种方式您提建议，深感惶恐，给您增加负担请谅解。
    我是今年公安院校公安专业毕业生之一，其在7月31晚学校通知我们再其7号进行招录工作面试，但是由于我们这边疫情处于高风险地区，到兰州得隔离七天，根本来不及面试，此次招录未能提前通知，给我们这些疫情地区考生带来很大就业困扰。                   
 在此提出建议，请领导综合考虑，希望可以延期或者线上举行，给我们疫情地区考生一个妥善解决办法，不妥之处请批评。",留言对象：甘肃省委书记胡昌升,,
疫情_all,精准疫情防控,2022-03-05 14:05,"1.构建开放疫情服务平台，当前疫情下，大家很紧张可以理解，但是服务和技术跟不上，会出现很多莫名其妙赋码问题，在这个过程中，给各层级的服务工作人员带了很多工作量，群众也不满意（例如只是因为一个外省的号码就将健康码赋黄）。是不是可以根据这个情况 打造疫情分析系统，如何更加精准防疫，尽量减小对经济、生活的影响。
2.统一的信息收集平台，各层级归一化，减少基层工作人员工作反复性。",留言对象：山西省省长金湘军,"网民您好： 
         您的建议留言已转达省卫健委收悉参考。",2022-03-09 12:44
疫情_all,疫情期间停课,2022-10-12 17:01,疫情期间停课不停工，双职工家庭无法兼顾孩子和工作，是否可以开放一部分班级，解决家中无老人帮忙带孩子的这个困难，孩子上幼儿园无法一人在家,留言对象：河南省郑州市市长何雄,"
       网友您好！您反映的问题我们已查收，并即时转市教育局处理落实，现已办结回复，特将回复结果告知如下：
       自10月疫情以来，经全市多方努力取得了显著成效。经市教育局认真研判，报请市防指审批，省防指教育专班备案后，决定自12月14日起，高三年级学生按照自愿原则，有序恢复线下教育教学。
       感谢您的留言，祝您生活愉快！
",2022-12-29 13:35
疫情_all,疫情期间培训,2022-07-12 13:45,问一下有关领导，实验中学高二级学生疫情期间学校让去兰州培训，而且半年时间收费高达三万多，而且星期天还没有饭吃。这样合理吗？沒人管吗？,留言对象：甘肃省陇南市市长刘永革,"网友：
    您好！您的留言已收悉，现将有关情况说明如下：
    经查，按市教育局统一要求，礼县实验中学所有学生已于7月10日全部放假，学校没有组织任何形式的培训，不存在收费问题。
    感谢并欢迎广大网友对陇南工作给予监督、批评和建议！
                   
                         礼县人民政府办公室
                          2022年8月19日",2022-08-19 17:11
疫情_all,疫情期间施工,2022-04-21 10:25,中发郦苑11栋2单元外挂电梯，疫情期间小区随便出入。施工人员进入小区不带口罩，随意乱窜。施工钻墙声音巨大。严重影响中高考孩子上网课学习，希望赶快把他们撵出小区。,留言对象：黑龙江省哈尔滨市委书记张安顺,"网民朋友：
       您好！感谢您的留言。您反映的问题已交南岗区办理，现将相关情况回复如下：
       经核实，中发郦苑11栋加装电梯施工方已停止了施工行为，人员已撤离。噪音问题已解决。
       如您再有需要，请拨打南岗区先锋路街道办事处电话：0451-81773334。",2022-05-01 13:06
疫情_all,疫情宠物安置,2022-03-19 11:26,您好！目前沈阳市疫情越来越严重，被隔离的人也多了，做为家有宠物的人特别焦虑，不知道我们浑南区遇到宠主被隔离时，怎么安置家里的宠物呢？有没有具体的办法？谢谢！,留言对象：辽宁省沈阳市浑南区委书记,"您好！您在人民网给书记的留言已收悉，浑南区委十分重视，立即责成相关职能部门进行调查了解。现将有关情况向您反馈如下：
收到您的来信后，浑南区浑河站东街道立即进行调查。经了解，按照浑南区卫健和浑河站东街道疫情防控安排，对于集中隔离是要严格要求的，如果涉及到需要集中隔离的家庭，家中无人可以把宠物寄存宠物店。疫情形势不断变化，感谢您对防疫工作的支持和理解。就此给您带来的不便，我们深表歉意。
感谢您对浑南区的关注与信任，也希望您对我们的答复给予认可和理解。

",2022-04-11 11:01
疫情_all,疫情严重 求助领导,2022-03-16 15:34,尊敬的市领导，我是泰禾广场基层员工一名，当前疫情太严重了，家里还有小孩子还未上幼儿园，孩子小抵抗力弱，恳请领导批准并通知泰禾广场闭店让我们居家隔离减少外出，为疫情出一份力,留言对象：福建省泉州市石狮市委书记,"人民网网友:
    您好！感谢您给石狮市委书记留言。您留言反映的“请求公共场所关闭营业”的事项，石狮市卫生健康局进行调查处理，并第一时间联系网友：
    据石狮市卫生健康局调查了解，根据石狮市新型冠状病毒感染的肺炎防控工作指挥部通告〔2022〕5号和有关法律规定，为阻断疫情传播扩散链条，确保人民群众生命健康安全，经专家研判，决定自2022年3月19日0时起将全市域（除封控区外）划定为管控区。现除群众生活必需的商业外，暂停其他经营活动，当前抗疫非常辛苦，也请您多多支持配合我市防疫工作，巩固来之不易的防控成果。
    建议您关注“石狮融媒”微信公众号，以便可以及时了解我市疫情防控有关情况。
    感谢您对我市疫情防控工作的支持和关注，祝您身体健康、生活愉快！
    (承办单位：石狮市卫生健康局)",2022-03-19 17:07
疫情_all,疫情防控云平台,2022-03-19 18:10,自疫情出现后，为了疫情防控，出资为各医疗机构安装了疫情防控核酸采样点云平台监控，作为一名医护人员，我个人觉得这个平台很好，希望继续保持畅通，现在好多采样点监控已经不能用了，希望尽快解决，感谢为疫情防控付出的所有人，你们辛苦了,留言对象：甘肃省陇南市成县县委书记,"网友你好：
    感谢你的留言，也感谢您在疫情防控中做出的贡献。让我们同心协力，坚决打好疫情防控战。",2022-03-29 10:16
疫情_all,疫情房租减免,2022-09-09 23:11,想了解一下，嘉定区针对承租镇政府和村委会房产，因疫情有没有减免政策或规定，因为有家人承租安亭镇政府和塔庙村委会所属公司门面房。,留言对象：上海市嘉定区区长高香,"网友您好：
您的留言收悉。现将有关情况回复如下：
关于承租镇政府和村委会的房产，暂未出台租金减免的相关政策。如您有减免部分租金的需求，建议您与出租方进行协商。
感谢您对我们工作的理解与支持！
特此回复。
",2022-10-08 23:00
疫情_all,疫情防控,2022-09-02 08:34,白灰围小区未做到安全的疫情防控，随意让人出入小区，对我们里面住户产生极大安全隐患，还有其他小区都能做到一个门出入，为什么白灰围还是两个门出入呢。,留言对象：广东省深圳市龙岗区委书记,网友您好，为落实关于加强社区小区疫情防控有关工作要求，社区已做好沟通解释工作。感谢您的留言！,2022-09-26 14:41
疫情_all,疫情期间，高校成教学位申请能否提供疫情政策,2022-05-21 15:09,我是江苏科技大学2022年6月的成人本科毕业生，我想建议请求下江苏省教育厅、江苏科技大学等在学位申报上面能否提供“人性化”政策，原因如下：一是因为疫情影响，学位申报英语考试机会比往年少。疫情以前，2年的学位申报时限内至少有8次以上的考试机会。疫情至今，贵校就组织了一次学位考试。如之后再无补救办法将会错过学士学位，对我工作影响较大。可否提供江苏科技大学关于学士学位申请的政策？,留言对象：江苏省委书记信长星,"您好，来信收悉。各学位授予单位依据《中华人民共和国学位条例》及其暂行实施办法等文件精神，自主制定各单位学位授予工作实施细则。经向 江苏科技大学继续教育学院了解，2020年9月和2021年3月全国英语等级考试正常举行。2021年9月和2022年3月的全国英语等级考试由于疫情影响取消。学校在2021年12月自主组织了学位英语线下考试作为替代性考试，参考人数共1766人。2022年3月，全国英语等级考试因疫情取消。5月29日学校采用“居家+双机位”线上考试方式举行学位英语考试作为替代性考试，参考人数为1092人。具体情况建议进一步咨询学校继续教育学院，联系人：周老师，电话：0511-84401090。
",2022-06-07 08:38
疫情_all,疫情防控建言,2022-05-06 08:06,二七区华中路11号院，院内安装篮球场，疫情封控期要求人员足不出户，但小区人员打球严重聚集，对疫情防控恐造成不利影响。学生在家上网课严重噪音污染，每天七八个篮球同时打来严重噪音扰民。为什么在居民区内建篮球场，建议拆除！,留言对象：河南省郑州市市长何雄,"       网友您好！您反映的问题我们已查收，并即时转二七区政府处理落实，现已办结回复，特将回复结果告知如下：
       我办领导高度重视，立即组织社区工作人员前往察看，经了解，篮球场为该小区配套设施，洁云路社区已经督促物业公司加强篮球场的管理，制定活动时间，减少人员聚集。
       感谢您的留言，祝您生活愉快！
",2022-06-14 14:11
疫情_all,规范疫情防控,2022-03-24 11:36,希望领导在疫情防控上做到统一。我被站前社区通知居家健康监测。我完全配合防疫工作。但是单位让我出具证明。站前社区不给出具。单位同事在铁岭别的社区都给出具了。就站前社区不出具。请问一下领导咱们市疫情防控是统一的吗？,留言对象：辽宁省铁岭市委书记宋诚,"尊敬的网民：
      您好，收到您的留言后我们立即转相关部门办理。要求社区工作人员第一时间联系诉求人，并将银州区疫情防控指挥部相关要求解释清楚，只有居家隔离和集中隔离满14天的返铁人员才能开具解除隔离证明。社区工作人员可以电话告知其单位居家健康监测通知情况，站前社区联系电话：72880035。",2022-03-31 13:48
