内容,主题概率,主题类型
旅游 开心 日本 行程 安排 很好 开心 领队 导游 阿翔 一日游 健健 态度 服务 特别 希望 日本 碰到 携程 旅游 线路 旅游团 携程,"[(7, 0.7380319), (8, 0.22624)]",7
出游 第一次 碰到 台风 第一次 日本 滞留 不可抗力 因素 真的 碰到 队长 敬业 责任心 导游 全程 保驾护航 接有 疏忽 细节 补充 团队 改签 航班 第一 时间 离开 滞留 滞留 期间 团队 低价 房费 接送 车费 令人感动 满意 全程 有问必答 好评,"[(8, 0.97734493)]",8
上午 母亲 阑尾炎 穿孔 救护车 送到 仁济 医院 急诊 手术 第一 时间 打电话 领队 携程 服务 电话 告知 行程 取消 母亲 手术 重症 监护室 携程 提供 材料 照片 邮件 形式 提供 行程 餐费 东京 返回 上海 航班 台风 原因 取消 航空公司 所有人 的未 改签 人员 机票 携程 未退 任何人 碰到 紧急 意外 事情 发生 携程 事情 上给 体验 事情 发生 携程 服务 电话 处于 无人 接听 状态 差差 差差,"[(7, 0.9867261)]",7
导游 小霍 负责 性格 特别 解决,"[(0, 0.010206633), (1, 0.010206649), (2, 0.8673135), (3, 0.010206656), (4, 0.010206624), (5, 0.010206656), (6, 0.010206699), (7, 0.010206657), (8, 0.010206631), (9, 0.010206688), (10, 0.010206617), (11, 0.010206662), (12, 0.010206641), (13, 0.010206658)]",2
拖家带口 老人 小孩 第一次 出游 日本 同事 推荐 行程 团体 项目 自由 时间 动静 适合 家庭 出游 陈茜 领队 负责 台风 航班 取消 情况 急人所急 安排 后续 航班 家人 抵达 上海 大大的,"[(12, 0.9718548)]",12
父母 介绍 上写 酒店 餐饮 星级 价格 类型 偏贵 才报 视频 酒店 环境 描述 出游 满意 酒店 餐饮 不好 几顿 团餐 性价比 携程 感到 失望,"[(7, 0.9642641)]",7
台风 取消 航班 难受 建议 景点 时间,"[(12, 0.88391215)]",12
第一次 参加 携程 旅游 真心 不错 碰见 导游 碰见 团友 行程 不错 下次 光顾,"[(12, 0.9380884)]",12
小李 惠那峡 温泉 酒店 霉味 太重 衣服 味道 换掉 这家 酒店,"[(6, 0.92258996)]",6
旅行 愉快 领队 导游 席洁 专业 异国他乡 安全感,"[(3, 0.57246095), (11, 0.33222854)]",3
行程 坐车 时间 景点 预留 观看 时间 太短 小时 霍剑华 领队 导游 服务 真的 好评 工作 极致 微笑 真诚 幽默感 领队 好评 综合 评分 好评,"[(12, 0.9642759)]",12
幸运 阳光明媚 富士山 日本 环境 真的 干净 没话说 出游 开心 导游 辉哥 注意事项 反复 叮嘱 同伴 半夜 肚子饿 房间 送餐 语言不通 晚上 和辉哥 酒店 沟通 不好意思 这么晚 打扰 休息 真的 感谢 这位 领队 希望 下次 有缘 遇上,"[(5, 0.9755518)]",5
一小 原本 购买 订单 电话 床房 小床 相当于 省去 房间 费用 没想到 第一天 标房 房间 简陋 领队 商量 领队 房间 本来 提前 携程 说好 没说 第三天 吓人 三张 酒店 房间 荒郊 野岭 吓人 酒店 打算 孩子 出游 没想到 总算 第四天 酒店 大床 不配 孩子 不算 单么 干嘛 订单 费用 行程 领队人 受不了 怀石 料理 大跌眼镜 实在 可怕 回国 主动 没人 算是,"[(11, 0.98501885)]",11
总体 不错 季节 景点 微调 富士山 忍野八海 只能 到此一游 和服 拍摄 感觉 敷衍 专业 比不上 业余,"[(3, 0.94534963)]",3
行程 安排 飞机 准时 服务态度 不错 唯一 不好 温泉 酒店 房间 很久没 蚊子 虫子 民宿 环境 干净 温泉 环境 太脏,"[(5, 0.9557668)]",5
整体 行程 比较满意 行程 和服 体验 团员 足足 浪费 小时 行程 导游 尽心 负责 忘记 东西 车上 还好 司机 师傅 此行 留下 遗憾 特别感谢,"[(12, 0.96284676)]",12
不好意思 這麼 遲點 第一次 參加 携程 旅行社 他們 服務 態度 值得一提 導遊 專業 人士 幫助 團友 問題 值得 滿意,"[(2, 0.9535364)]",2
第三天 温泉 酒店 地方 偏僻 房间 环境 日本 买买 行程 景点 实在 敷衍 小涌谷 实在 无力 车程 真的 付钱 这条 线路 团费 两份 保险费 成团 取消 团费 两天 发现 成团 付款 保险费 没法 取消 两次 同一天 等于 多付 两份 携程 携程 肯定 保险公司 懒得 客服 捆绑 厉害 需谨慎,"[(7, 0.9810377)]",7
行前 提示 到位 领队 行程 安排 建议 公司 兼具 灵活性 人性化 经营,"[(2, 0.92854077)]",2
出行 发生 地震 导致 出行 理由 取消 满意 给予 损失赔偿,"[(7, 0.25440544), (9, 0.6676571)]",9
性价比 团里 满意 详情 截图 看一看 对不起 价格 第一次 携程 上订 旅游团 失望,"[(9, 0.93365586)]",9
整体 不错 第三天 第四天 行车时间 特别 第三天 特别 温泉 酒店 特别 不好 条件,"[(9, 0.24011023), (13, 0.698652)]",13
轻松 旅游 导游 阿力 服务 不错 建议 出游 出门 时间 延后 一点,"[(3, 0.92855555)]",3
行程 愉快 导游 阿力 热情 风趣 专业 希望 五星 好评,"[(3, 0.91557246)]",3
行程 安排 领队 专业 负责 愉快 旅行 下次 出行 携程,"[(3, 0.91558254)]",3
出游 感觉 想到 服务 周全 本次 安排 日本 司机 热情 酒店 不错 温泉 温泉 满意 日本 司机 导游 领队 很棒 年夜饭 宝宝 红包 携程 安排 周全 下次 选择 携程,"[(7, 0.96903735)]",7
感谢 领队 陈力力 安排 行程 唱歌 幽默,"[(11, 0.88391745)]",11
行程 安排 酒店 餐食 安排 领队 行程 亮点 一路 气氛 愉快 出去玩 携程 对了,"[(6, 0.9380841)]",6
全团 唯一 上海籍 游客 昨晚 回到 合肥 夜里 评价 稍迟 日本 商场 酒店 娱乐场所 服务 真的 没得说 精细 中国 好多 东西 打仗 携程 整体 旅程 安排 领队 孙俊惟 幽默 知识 乐观 全程 尽职尽责 上海 飞机 宝宝 队伍 东西 耽误 时间 行李 托运 出处 发现 领队 两个 乘客 护照 飞机 领队 感动 特意 合影 留恋 建议 携程 升职 加薪 提高 待遇,"[(7, 0.7958135), (13, 0.19011502)]",7
下午 飞机 早上 飞机 回来 两天 去掉 浪费 行程 无亮点 六七点 酒店 休息 东京 安排 酒店 很远 周边 东西 晚上 无趣 携程 订过 两次 日本 第三次 最差 三十几个 领队 导游 无语 导游 费用 坐地铁 奈良 大巴 没想到 换乘 地铁 很亏,"[(7, 0.97733754)]",7
适合 全家人 出游 行程 两天 安排 灵活 导游 介绍 推荐 行程,"[(8, 0.92261)]",8
行程 只能 免强 大谷 酒店 大阪 公园 一点 平衡 房间 简陋 关窗户 没法 睡觉 火车 融融 温泉 酒店 房间 很烂 国内 快捷酒店 水平 提供 晚饭 干净 新鲜 希尔顿 不错 入住 早上 起床 离开 没什么 享受 感觉 导游 阿力 职业 素养 欠缺 工作 热情 欠缺 私自 游客 安排 奈良 收费 行程 好人 东京 时间 太短 安排,"[(3, 0.8066434), (5, 0.17804366)]",3
领队 歌唱 携程 行程 安排 年龄段 适合,"[(2, 0.88389105)]",2
领队 服务 行程 安排 不人 满意 旅行 下次 选择 携程,"[(7, 0.91556305)]",7
第一次 参加 团队 五星 酒店 房间 达标 预期 适合 初次 领队 小霍 能干,"[(2, 0.93365496)]",2
满意 团队 行程 安排 领队 导游 负责 感谢,"[(2, 0.8968214)]",2
出行 接送 包車 師傅 服務 態度 旅行 途中 因為 突發 疾病 師傅 小黨 專門 過來 我們 醫院 幫忙 翻譯 送回 酒店 實在 感謝 下次 繼續 選擇 攜程,"[(3, 0.9668115)]",3
接机 顺利 行程 安排 司机 导游 早就 酒店 等候 私家 优势 服务 调整 行程,"[(7, 0.9380772)]",7
行程 规划 也许 定制 需求 携程 给到 规划 前两天 紧凑 老龄化 景点 走走 逛逛 时间 联络人 事先 告知 接送 联系人 告知 携程 真的 不好 向导 特别 王姐 木村 小姐 真的 她俩 弥补 行程 真的,"[(0, 0.9734603)]",0
出游 满意 出发 客服 提醒 出发 事宜 出发 登机 航班 取消 客服 安排 改签 还好 航空公司 第二天 一早 补班 飞机 客服 帮忙 酒店 退房 速度 效率 福冈 司导 红旗 负责 敬业 景点 详细 讲解 一路上 碰到 暴雨 大雾 鞠导 开车,"[(3, 0.17621617), (13, 0.8028714)]",13
日本 福冈 旅游 女儿 报名 私家 满意 导游 司机 大连人 开车 规矩 景点 介绍 详细 日语 很好 汤布院 温泉 酒店 柜台 人员 日语 翻译 详细 连续 三天 约定 酒店 准时 提早到 第三天 轻微 感冒 口罩 传染给 行程 确实 敬业 值得 表扬 补充 月底 淡季 两个 费用 确实 钻石 会员 携程 优惠,"[(5, 0.98213416)]",5
行程 紧凑 景点 地方 领队 阿亮 导游 汪导 服务 满意 非常感谢 愉快 行程,"[(3, 0.93365794)]",3
出行 好评 携程 处事 态度 推脱 责任 投诉 领队 间接 真的,"[(8, 0.92259747)]",8
行程 亮点 领队 陆怡 年轻 漂亮 能干 一路 有问必答 解决 诉求 一行 希望 下次 合作 行程 安排 航班 不合理 凌晨 一点 到达 出关 凌晨 点到 酒店 客人 钢铁 景点 清水 夜游 期待 温泉 酒店 对版 客服 二个 链接 内容 携程网 酒店 踪迹 团队 希望 领略 日本 历史 文化,"[(2, 0.98104197)]",2
日本 东西 希望 放弃 东西 两个 地方 银座 小时 排队 买单 排队 退锐 两个 小时 买单 半个 小时 景点 东西 时间 开车 小时 乡下 边上 农田 团餐 猪食 只能 一分钱 一分货,"[(10, 0.9709775)]",10
本次 旅行 安排 行程 满意 领队 导游 负责 出行 日本 体会 团队 和谐 离不开 领队 导游 合理安排 工作 态度,"[(2, 0.95355946)]",2
蜻蜓点水 地方 确实 车上 时间 行程 描述 导游 小姑娘 服务态度 不错 一点 景点 介绍 更好 富士山 芦之湖 游船 两个 项目 导游 下雪 封路 取消 远眺 富士山 云雾 遮住 冰激凌 一点 遗憾 取消 项目 应急 方案 景点 更好 箱根 酒店 四个 酒店 一般般 房间 太小 酒店 早餐 不行 领队 小伙子 钱包 不幸 负责 客人 车上 捡回 两样 东西 首次 出游 日本 亲子 游跟团 适合 下次 深度 选择 地方 几天,"[(4, 0.9865397)]",4
行程 性价比 团员 准时 规矩 出行 表扬 国内 建华 领队 五星 第一天 行程 中午 东京 难吃 米饭 不行 堪比 猪食 服务员 明明 中国 假装 日本 良心 大大的 坏掉 携程 这家 黑心 商家 取消 合作 气愤 几天 餐食 真的 越来越 超出 团餐 期待 酒店 温泉 酒店 真的 温泉 平方米 澡堂子 只能 坐下 房间内 吹风机 只能 澡堂 运气 不好 房间 空调 日本 半天 房间 不好 办法 解决 幸好 领队 力争 酒店 被子 一台 取暖器 说实话 投诉 携程 携程 领队 行程 忙前忙后 辛苦 冲着 不想 投诉 领队 服务 不忍心 投诉 领队 大大的 携程 感谢 员工 努力 付出 携程 辉煌,"[(7, 0.99042094)]",7
领队 认真负责 第一天 游客 整夜 导游 讲解 知识面 日本 住宿 干净 吃饭 卫生 行程 安排 爸妈 老年人 情况,"[(9, 0.9511202)]",9
失望 乘车 五小时 景点 小时 药妆店 购物 浪费时间 安排 半天 购物 时间 推荐,"[(6, 0.9336597)]",6
充实 出游 早出晚归 欣赏 本州 景点 领队 业务 熟练 语言 幽默 带领 愉快,"[(9, 0.93365675)]",9
旅行 感受 感觉 导游 一笔 生意 带团 一点 走心 无所谓 游玩 时间 长短 小孩 老人 时间 回来 回来 脸色 难看 购物 时间 预留 太长 珍珠 半天 时间 游玩 时间 分钟 不合理 所到之处 蜻蜓点水 没到 走马观花 导游 办法 要来 自由 介绍 导游 拆台 样样 好像 不关 哪要 导游 干嘛 做事 一点 用心 第一次 碰到 导游,"[(3, 0.98310846)]",3
导游 王梦娇 负责 浦东 机场 跟随 团员 日本 带领 团员 景点 认真负责 协助 团员 团员 携程 行程,"[(5, 0.94840044)]",5
尊敬 携程 平台 反复 最终 选择 平台 报名 日本 旅游 享受 美好 退休 月初 携程 护照 资料 寄出 审核 行程 登机 出发 登机 告知 护照 无效 紧张 困惑 失落 被迫 中止 本次 旅行 爱人 只能 日本 影响 心情 发到 携程 一家 专业 旅游 平台 方式 匪夷所思 理解 资料 寄出 登机 多天 时间 收到 携程 护照 通告 提示 请问 审核 护照 责任 推到 流程 一无所知 顾客 身上 事情 发生 携程 一家 专业 平台 第一 时间 想到 协调 减少 客户 损失 不闻不问 爱人 日本 旅游 依然 人间 两份 饭菜 打击 天天 双人 精神 伤害 公司 企业 文化 公司 顾客 至上 本次 签署 旅行 条约 客户 原因 导致 出行 返还 缴费 更何况 本次 突发事件 责任 爱人 很大 困扰,"[(3, 0.1312215), (6, 0.86138535)]",6
甚为 满意 旅行 天气 不错 行程 顺利 一位 风趣 尽职 上海 导游 一点 遗憾 旅馆 行李箱 困难,"[(13, 0.94840205)]",13
特价 抢购 行程 一半 时间 路上 理解 景点 吃力 团餐 两顿 大部分 敷衍 吃饱 住宿 爱知县 那晚 偏离 市区 晚上 吃完饭 想逛 地方 晚在 高速公路 边上 旅馆 便利店 司机 师傅 领队 不错 希望 携程 产品 规划 游客 人性化 一点,"[(13, 0.97677684)]",13
导游 领队 认真负责 运气 富士山 富士山 地区 樱花,"[(9, 0.8968077)]",9
行程 出行 单上 行程 出行 上写 车观 东京 导游 改成 车观 晴空 要收 门票 金阁寺 改成 了免 门票 平安 神宫 崛和 永旺 去除 下午 航班 导游 大巴 费用 酒店 免费 大巴 机场 机场 一日游 机场 时间 本来 领队 行李 统一 放置 一处 看着 吃饭 导游 行李 名古屋 机场 四楼 四楼 电梯 推车 只能 手提 行李 行程 导游 东北 一路 中国 不好 日本,"[(13, 0.9852563)]",13
喜欢 大巴 睡觉 导游 吹牛 起码 六小时 车上 景点 几分钟 车上 第一天 成田 机场 酒店 第二天 住离 富士山 小时 车程 山沟 温泉 酒店 四周 第三天 住理 富士山 小时 京都 小时 车程 温泉 酒店 貌似 贺滋 第四天 大阪 一个半 小时 车程 酒店 居民区 感觉 几天 行程 繁华 地段 第五天 特地 大阪 小时 拉倒 名古屋 中部 机场 四周 机场 外加 睡一觉 第六天 各家 中部 机场 住宿 地方 几天 喜欢 买买 购物 时间,"[(12, 0.9869185)]",12
携程 爸妈 放心 特地 父母 行程 蜻蜓点水 游览 日本 饭菜 吃不饱 日本 便利店 一点 补充 满意 行程 说好 机场 超市 行程 单上 事先 打电话 携程 确认 航班 合适 天气 宾馆 机场 导游 领队 安排 下午 航班 早上 早饭 游客 机场 结束 机场 行程 写上去 欺骗 消费者 满意,"[(7, 0.9806448)]",7
公司 旅行 表扬 领队 小姐 没到 机场 办好 登机牌 顺利 办理 旅行 途中 领队 解决 每次 上车 清点人数 结束 拿到 行李 离开 旅行 宾馆 不错 整洁 设施 齐全 旅行,"[(6, 0.9690413)]",6
总得来说 不错 一共 晚上 宾馆 两天 真的 一家 新开 第一批 入住 温泉 榻榻米 风格 酒店 干净 鞋子 一家 精致 小厨房 日本 真的 推荐 历史 层面 日本 至少 几天 见到 礼貌 大巴 司机 行李 抬上 抬下 服务态度 街头 真的 干净 真的 习惯 服务区 室内,"[(6, 0.97888976)]",6
台风 影响 领队 多方 辛苦 全程 安排 好评 感受 旅游 携程 领队 李长群,"[(5, 0.9336611)]",5
途中 父亲 认错 偏离 集合点 集合时间 迟迟 全体人员 焦急 担心 贾导 和平 领队 景区 小时 日本 司机 师傅 找到 开车 离开 同行 旅客 安慰 耽误 行程 一点 怨言 我家 感动 父亲 终于 回来 感谢 贾导 领队 日本 司机 师傅 同团 一位 旅客 真的 非常感谢 谢谢 携程 负责 员工 善良 高素质 客户群,"[(7, 0.9821299)]",7
行程 导游 酒店 提前 告知 这件 满意 说好 边上 超市 餐馆 一家 偏僻 只能 便利店 泡面,"[(7, 0.9453533)]",7
网上 曝光 日本 团游 导游 中国 游客 整套 程序 体验 一遍 导游 拼命 诱导 洗脑 综合 免税店 外面 一分 价钱 一分货 干细胞 面膜 纳豆精 关节 保健品 农药 盒子 一系列 产品 东西 早就 曝光 黑色 产业 一条龙 活动 行程 导游 时间 安排 没去 导游 领队 行程 项目 提前 告诉 领队 这件 解决 导游 行程 导游 带领 导游 不肯 带到 大巴 地方,"[(7, 0.98476547)]",7
旅游 超值 领队 导游 热情 携程 客服 人员 耐心 解决 明白 总体 感觉 携程 出行 下次 出行 谢谢,"[(3, 0.9511216)]",3
领队 挺不错 天空 不作美 很饱 酒店 相对来说 回来 那天 差点 接坑 明明 下午 航班 早上 不用 赶早 早上 一批,"[(7, 0.9535225)]",7
行程 路线 规划 京都 明天 大阪 晚上 酒店 东边 晚上 车程 第二天 早上 车程 浪费 时间,"[(0, 0.94536847)]",0
本次 旅行 父母 孩子 行程 时间 正好 工作 配合 只好 选择 导游 热情 专业 整体 行程 安排 导游 临时 行程 调整 稍微 希望 改进 住宿 星级宾馆 地理位置 偏远 两天 住宿 酒店 寒战 改善 三天 酒店 房间 稍微 大点 地理位置 公司 日本 三星 酒店 地理位置 靠近 市区 轨道交通 枢纽 晚上 行程 住宿 安排 欠考虑 携程 自营 线路 失望 住宿 安排 不好 影响 早饭 影响 心情 希望 努力,"[(5, 0.9861372)]",5
太太 工作 答辩 人带 出去玩 第一次 出游 体验 预期 省力 省心 活动 就餐 情况 拍照 发给 太太 检查 热菜 热饭 面条 牛奶 供选择 太太 家里 满意 出发 太太 担心 父女俩 吃冷 特别 值得一提的是 领队 大美女 热情 细心 下车 小宝 就餐 优先 安排 几分钟 时间 小宝 头发 领队 回家 闺女 领队 恋恋 晚上 日本 对接 临时 更改 酒店 地方 就餐 领队 一间 中华 料理 饭菜 挺合 孩子 口味 吃完饭 赶上 鹅毛大雪 孩子 开心 第二天 领队 帮忙 协调 团队 每人 日元 补偿 明白 诚意 群里 愉快 一幕 出行 两个 同伴 更换 酒店 领队 工作 诸多 言论自由 理解 时间 团队 和睦 领队 工作 细致 导游 服务 热情 更换 酒店 事情 详细 解释 赔偿,"[(2, 0.9916308)]",2
旅游车 空调 出汗 很差 体验 导游 出言不逊 领队 无能 颠三倒四 感觉 倒霉,"[(2, 0.928531)]",2
车上 车程 游览 时间 小时 车程 游玩 几天 印象 最深 坐车 景点 免费 想去 富士山 几天 天气 不太好 导游 起到 作用 改变 行程 导致 天气 不好 费用 资料馆 片子 团友 反感 提议 地方 午餐 导游 开车 资料馆 纪录片 纯属 消磨 时间 景点 坐车 小时 游览 半小时 回程 时间 小时 坐车 肌肉疲劳 小伙伴 回来 病倒 医院 块钱 医药费 劳累 导致 免疫系统 下降 预订 当天 显示 果断 下定 咨询 售前 成团 答复 成团 安心 收到 出团 确认书 售前 敷衍了事 携程 团书 人数 领队 携程 携程 回答 樱花季 报团 人数 人数 下限 酒店 地址 第一个 电话 领队 口中 得知 个团 出发 合并 一个团 事实 领队 一位 导游 电话 录音 携程 好气 肯定 证据 拼团 块钱 只能 回程 一对 下午 飞机 拼团,"[(8, 0.99219453)]",8
行程 安排 有待 改进 领队 导游 服务 不错 食宿 安排,"[(3, 0.9155759)]",3
非常感谢 领队 小刘 全程 关照 行程 安排 满意,"[(2, 0.8968066)]",2
线路 不合理 车程 大阪 返回 名古屋 回国 回头路 耽误时间 景点 参观 时间 第二天 温泉 酒店 环境 行程 用餐 简单 不合 国人 口味 客人 素质 随意 离团 无理取闹 耽误 时间 影响 导游 整团 客人 兴致 情绪 整体 体验 赔偿,"[(6, 0.9761832)]",6
出游 开心 行程 安排 满意 团友 相处 领队 导游 负责 希望 下次 还能 领队 导游 游玩,"[(12, 0.9453716)]",12
领队 事无巨细 照顾 很好 敬业 责任心 错路 耽误 分钟 时间 抱歉,"[(2, 0.9225889)]",2
抱歉 这么久 评价 父母 抱团 身体 原因 取消 携程 很好 协助 挽回 损失 非常感谢 行程 不错 路程 理解 领队人 认真负责 热情 希望 下次 冲绳 出行,"[(3, 0.96427006)]",3
日本 小邱 领队 负责 爱心 一路 行程 游客 上有老下有小 家庭 全程 婴幼儿 推车,"[(12, 0.9336528)]",12
李长群 导游 喜欢 超级 责任心 希望 下次 机会 同行,"[(9, 0.90712696)]",9
旅行 仓促 星团 食宿 安排 欠缺 一分 价钱 一分货 领队 不错 小伙子 实在 导游 灵活 每一刻 干什么,"[(7, 0.9483711)]",7
行程 安排 东西 时间 特别 大阪 购物 小时 要买 东西 旅行 住宿 特别 酒店 酒店 没法 厕所 空调 早餐,"[(6, 0.67333174), (10, 0.2838069)]",6
行程 订单 城市 酒店 酒店 郊区 东京 大阪 一点 自由 时间 酒店 等于 乡下 行程 领队 很好,"[(2, 0.94840574)]",2
综合 点评 看似 携程 自营 日本 转包 旅行社 建议 预订 导游 文化素质 层次 景点 历史 人文 介绍 关系 购物 环节 热情 大巴 司机 大巴 携程 标志 司机 熟悉 携程 领队 全程 跟着 导游 指导 错误 药妆 免税店 行程 住宿 安排 不合理 住宿 郊区 荒野 景点 至少 小时 车程 时间 浪费 大巴车 景点 时间 压缩 小时 游玩 时间 有时候 压缩 分钟 分钟 第一天 凌晨 羽田机场 落地 小时 车程 酒店 凌晨 睡觉 酒店 第二天 司机 晚上 温泉 酒店 行程 中开 错路 导致 小时 车程 延长 小时 司机 第一次 团队 行程 第四天 司机 业务 熟悉 导游 带团 珍珠 文化馆 时间 擅自改变 行程 金阁寺 清水 两个 景点 时间 压缩 游玩 时间 约定 时间,"[(12, 0.99155545)]",12
整体 感觉 出团 行程 预定 事前 通知,"[(6, 0.88390857)]",6
价位 餐饮 住宿 榻榻米 酒店 提供 晚餐 早餐 一塌糊涂 住宿 跳蚤 团友 感觉 中国 农家乐 被子 床垫 潮湿 温泉 池子 发霉 碗筷 油腻 线路 安排 景点 导致 只能 到此一游 简单 导游 历史学 不错 景点 介绍 景点 游玩 草草 几句 大涌谷 富士山 绝大多数 团友 门口 照片 感觉 一说 回来 影响 下班 总体 旅程 不错 希望 携程 发现 解决问题 游客 舒心 夸下 全团 素质 实在 值得 夸赞 六天 行程 大团 迟到 首次 遇见 谢谢 携程 谢谢 导游 领队 谢谢 团友 相聚 有缘 再见,"[(1, 0.9886691)]",1
日本 几天 便利店 几天 宾馆 可气 团费 包括 宾馆 自费 两万 日币 情况 封山 回来 两个 回音,"[(9, 0.94840145)]",9
枉此 值得 推荐 境外游 牵手 携程 感谢 携程,"[(11, 0.8968023)]",11
领队 张慧 工作 认真负责 安排 得当 参加 十多次 携程 境外 境内 游所 领队 工作 一位 地导 沈先生 工作 讲解 得体 相关 日本 人文 知识 行程 安排 日式 定食 中菜 游客 短短几天 领略 五晚 住宿 二晚 成田 机场 名古屋 机场 偏僻 外出 房间 不错 温泉 宾馆 建于 五十年代 宾馆 估计 接待 大陆 游客 差强人意 唯一 长处 温泉 水质 建议 一家 宾馆 二晚 远离 城区 偏僻 一晚 一晚 房间 突遇 跳闸 断电 导游 领队 努力 小时 修好 五晚 住宿 安排 偏僻 晚上 漆黑一片 外出 不妥 本州 线路 途中 车程 估计 机票 便宜 大阪 专程 小时 车程 名古屋 机场 途中 赶到 珍珠 购物 几小时 车程 设计 线路 经济 费用 支出 原因 报名者 天热 老人 小孩 优处 缺陷 处少 携程网 攻略 社区 旅行家 携程 二百多 游记 目的地 专家 问答 专家 实事 求事,"[(11, 0.9927997)]",11
爸妈 出行 短信 加群 集合 提示 到位 爸妈 导游 刘斌 关照 去程 行李箱 东航 砸坏 导游 帮忙 东航 交涉 理赔,"[(2, 0.95576257)]",2
旅游 景点 时间 太短 车子 路上 消耗 时间 航班 延误 时间 旅游,"[(8, 0.9285654)]",8
行程 前半部 分都 东京 住宿 偏远 大城市 周边 地方 逛逛 地方 外面 酒店 晚餐 只能 便利店 解决 飞机 时间 一早 行程 只能 导致 城市 一段 行程 小时 大阪 等于 没逛 回程 机场 安排 名古屋 一大早 飞机 来回 住宿 团餐 只能 一点 新鲜 景点 不错 值得 孩子 开心 富士山 雪景,"[(4, 0.9814252)]",4
住宿 地方 市区 东西 实在 比较满意,"[(0, 0.010205187), (1, 0.010205141), (2, 0.010205128), (3, 0.010205122), (4, 0.010205144), (5, 0.010205171), (6, 0.010205154), (7, 0.86733305), (8, 0.010205141), (9, 0.010205162), (10, 0.010205179), (11, 0.010205119), (12, 0.010205151), (13, 0.010205136)]",7
领队 导游 尽职尽责 行程 安排 紧凑 感觉 充实 榻榻米 住宿 感觉,"[(1, 0.55950457), (3, 0.36905214)]",1
出游 比较满意 行程 安排 导游 领队 服务态度,"[(3, 0.8839225)]",3
爸妈 这团 行程 大涌谷 富士山 没去 日本 导游 不停 跟换 景点 景点 等价 大阪 公园 富士山 景点 公园 上海 公园 襄阳 公园 乡下人 景点 行程 等价 心服口服 队里 当天 有人 投诉 两位 导游 携程 服务 越来越 携程 三思而后行,"[(7, 0.97617483)]",7
携程 公司 很大 售后服务 专人 持续 跟进 每次 客服 解释 一遍 客服 调查 下文 回电 携程 霸王 条款 紧张 希望 淘宝 客户 角度 客户服务 不错 算是 旅游 公司 每次 出行 毫不犹豫 选择 携程 希望 失望 行程 匆匆忙忙 路上,"[(1, 0.82987815), (3, 0.14813791)]",1
领队 李倩 日本 导游 于菲 服务态度 恶劣 到达 预定 上车 时间 擅自 游客 包括 小孩 高速公路 旁边 提前 发车 游客 日本 导游 专业 素质 前三天 景点 下车 游客 讲解 游客 自行 景点 行程 大巴车 度过 导游 领队 只顾 赶时间 游客 利益 晚上 八九点 不让 吃饭 携程 定购 团队 特别 日本 团队,"[(13, 0.9821377)]",13
买到 感觉 落差 酒店 偏远 房间 赶路 时间 还好 打发 时间,"[(4, 0.922602)]",4
有人 上车 睡觉 尊重 导游 不行 所有人 洗耳恭听 睡觉 旅客 嘲笑 无德 没睡 气死 素质 爱国 鄙视 日本 玩笑 低俗 赞美 日本 服务 鄙视 日本 谦卑 导游 真的 合适 旅游 体验 地界 导游 搭理 导游,"[(3, 0.97419244)]",3
汽车 路上 时间 景点 飞机 送到 机场 机场 办理 登机 时间 机场 三个 小时 第一天 台风 延误 小时 旅行社 赔付 一句 不怎么样,"[(12, 0.95961785)]",12
导游 服务 行程 很棒 建议 稍微 改善,"[(5, 0.8839145)]",5
上海 领队 导游 需求 第一 时间 解决 非常热心,"[(6, 0.8968048)]",6
父母 预订 行程 回来 不错 预订 行程 描述 路上 吃住 习惯,"[(1, 0.9226084)]",1
第一次 日本 行程 满意 领队 陈蕾 负责 热情 期待 下次 携程,"[(1, 0.20971715), (3, 0.71883404)]",3
满意 出游 导游 领队 服务态度 客人 热心 耐心,"[(2, 0.8968166)]",2
景点 安排 景点 依然 机械 停留 景点 看够 大阪,"[(12, 0.90711457)]",12
行程 安排 紧凑 不累 行程 景点 比较满意 住宿 安排 两天 温泉 酒店 晚上 泡泡 温泉 感觉 舒服 行程 著名 购物 景点 大部分 买到 餐饮 自理 人性化 行程 三顿 团餐 实在 特别 奈良 团餐 难吃 领队 导游 不错 安排 工作 态度 总体 满意,"[(6, 0.9784024)]",6
领队 导游 负责 提醒 服务 完美 要说 行程 购物 时间 仓促 花钱 计划,"[(2, 0.311754), (12, 0.62700796)]",12
日本 值得 机会 行程 安排 地方 博士 千万别 后悔 生锈 导游 难处 不想 埋怨 得长 点心 建议 中国 商品 吃饭 还好,"[(13, 0.9577761)]",13
上海 日本 导游 驾驶员 师傅 吃住 尽心 找回 手机 非常感谢,"[(1, 0.29094115), (11, 0.631114)]",11
行程 导游 陈剑平 领队 费骏 希望 有缘 参见 费导,"[(3, 0.90707946)]",3
天气 不错 小松 导游 领队 小金 领队 下次 参加 携程 谢谢,"[(2, 0.68808067), (13, 0.24045709)]",2
领队人 特别 认真负责 每晚 发短信 提醒 第二天 行程 日本 满意,"[(2, 0.91556644)]",2
领队 导游 到位 景点 精华 宾馆 市区 浪费时间 宾馆 位置 出行 前才 告知 不合理,"[(0, 0.9380831)]",0
行程 满意 行程 充实 领队 小金 导游 小松,"[(13, 0.89680177)]",13
