title,production,URL,content,clearn_comment
Castello Banfi Aska Bolgheri,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+aska+bolgheri+tuscany+italy/1/hong+kong,"
Ricordi gialli emergono dal calice come prugne gialle, ananas acerba ed albicocche premature. Nel profilo secondario, mallo di noce, mandorle verdi ed olive verdi. Al palato, corpo medio-pieno, tannini rigidi ed un finale a cui manca un po' di equilibrio.                                    ",ricordi gialli emergono dal calice prugne gialle ananas acerba albicocche premature nel profilo secondario mallo di noce mandorle verdi olive verdi al palato corpo mediopieno tannini rigidi finale cui manca po di equilibrio
Castello Banfi Aska Bolgheri,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+aska+bolgheri+tuscany+italy/1/hong+kong,"
Sattes Granatrot mit bräunlichen Reflexen. An der Nase reife Kirschfrucht und schwarze Holunderbeere, auch etwas Lebkuchen und Orangenschale, dann Schokolade. Schwungvoller Gaumeneintritt mit viel Saft und guter Frucht, im Körper mittelgewichtig, zieht sich feinmaschig durch, wirkt noch recht jung und trotzdem schon sehr harmonisch.                                    ",sattes granatrot mit br unlichen reflexen der nase reife kirschfrucht und schwarze holunderbeere auch etwas lebkuchen und orangenschale dann schokolade schwungvoller gaumeneintritt mit viel saft und guter frucht rper mittelgewichtig zieht sich feinmaschig durch wirkt noch recht jung und trotzdem schon sehr harmonisch
Castello Banfi Aska Bolgheri,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+aska+bolgheri+tuscany+italy/1/hong+kong,"
Molto maturo al naso ed aperto nel profilo principale mostra note di fragole ed amarene sotto spirito unite a sfumature di mandorle bianche. Corpo medio, tannini soffici privi di grip e mordenza ed un finale semplice. Bevi ora.                                    ",molto maturo al naso aperto nel profilo principale mostra note di fragole amarene sotto spirito unite sfumature di mandorle bianche corpo medio tannini soffici privi di grip mordenza finale semplice bevi os
Castello Banfi Aska Bolgheri,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+aska+bolgheri+tuscany+italy/1/hong+kong,"
This blend of Cabernet Sauvignon and Cabernet Franc opens with aromas of dark-skinned berry, leather and a whiff of mocha. The juicy, balanced palate delivers blackberry jam, star anise and tobacco alongside fine-grained tannins. Drink through 2024. Kerin O’Keefe                                    ",blend cabernet sauvignon cabernet franc aroma darkskinned berry leather whiff mocha juicy balanced palate delivers blackberry jam star anise tobacco alongside finegrained tannin drink kerin keefe
Castello Banfi Aska Bolgheri,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+aska+bolgheri+tuscany+italy/1/hong+kong,"
Klare Beerennase umspielt von Lakritz- und Sandelholznoten; kompakte Textur, spürbare Säure, in Balance mit den Gerbstoffen, das Finale klassisch-elegant. Mit Potenzial.                                    ",klare beerennase umspielt von lakritz und sandelholznoten kompakte textur sp rbare ure balance mit den gerbstoffen da finale klassischelegant mit potenzial
Castello Banfi Aska Bolgheri,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+aska+bolgheri+tuscany+italy/1/hong+kong,"
In der Nase reife, eingekochte dunkle Früchte, Pflaume und Kirsche, dazu Lakritze und feine ätherische Noten. Am Gaumen weich, füllig und doch elegant, mit viel Schmelz ausgestattet, leicht spürbares Tannin und harmonischer Gesamteindruck. Dominik Vombach                                    ",der nase reife eingekochte dunkle fr chte pflaume und kirsche dazu lakritze und feine therische noten gaumen weich llig und doch elegant mit viel schmelz ausgestattet leicht sp rbares tannin und harmonischer gesamteindruck dominik vombach
Castello Banfi Aska Bolgheri,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+aska+bolgheri+tuscany+italy/1/hong+kong,"
Metallische Noten im Duft, Bitterschokolade. Etwas Cassis. Sehr weich grundiert, dann eine langsam angreifende und den Gaumen schließlich stark belegende Tanninfrucht, deutliche Grüntöne, rappige Gaumenmitte, wirkt forciert und wenig harmonisch. Benjamin Herzog, Ulrich Sautter, Dominik Vombach                                    ",metallische noten duft bitterschokolade etwas cassis sehr weich grundiert dann eine langsam angreifende und den gaumen schlie lich stark belegende tanninfrucht deutliche gr ne rappige gaumenmitte wirkt forciert und wenig harmonisch benjamin herzog ulrich sautter dominik vombach
Castello Banfi Aska Bolgheri,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+aska+bolgheri+tuscany+italy/1/hong+kong,"
Made from Cabernet Sauvignon and Cabernet Franc, this evokes aromas of spiced blueberry, baking spice and a hint of mocha. The savory palate offers black-currant jam, licorice and a touch of cocoa alongside polished tannins.                                    ",cabernet sauvignon cabernet franc evokes aroma spiced blueberry baking spice hint mocha savory palate offer blackcurrant jam licorice touch cocoa alongside polished tannin
Castello Banfi Aska Bolgheri,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+aska+bolgheri+tuscany+italy/1/hong+kong,"
Dark berry, spiced blueberry, violet and a note of baking spice lead the nose of this wine made mostly with Cabernet Sauvignon and some Cabernet Franc. The concentrated palate offers black cherry, coffee, tobacco and a licorice note alongside polished tannins.                                    ",dark berry spiced blueberry violet note baking spice lead nose wine cabernet sauvignon cabernet franc concentrated palate offer black cherry coffee tobacco licorice note alongside polished tannin
Castello Banfi Aska Bolgheri,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+aska+bolgheri+tuscany+italy/1/hong+kong,"
Made from Cabernet Sauvignon and Cabernet Franc, this soft wine opens with aromas of ripe red berries, plum, blue flower and toasted oak. The palate offers fleshy black cherry accented with notes of coffee and chocolate accompanying round tannins. It's already extremely accessible so enjoy soon.                                    ",cabernet sauvignon cabernet franc soft wine aroma ripe red berry plum blue flower toasted oak palate offer fleshy black cherry accented note coffee chocolate accompanying round tannin extremely accessible enjoy
Castello Banfi Aska Bolgheri,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+aska+bolgheri+tuscany+italy/1/hong+kong,"
Banfi’s Bolgeri vineyard produced a ‘Bordeaux’ wine made mostly from Cabernet Sauvignon with an addition of Cabernet Franc. The color is very bold with dark reflections, while the aroma is intense with warm notes of cinchona on an aromatic bed of ripe fruit and the classic verdant scents. There is also some intense vanilla and evolving notes of cacao from the wood. The mouthfeel is intense with a nice attack that then lingers a little too long on the tannins, creating a texture that today is a littl e fleshy. The finish is tasty even if the tannins tend to dry it out.                                    ",banfi bolgeri vineyard produced bordeaux wine cabernet sauvignon addition cabernet franc color bold dark reflection aroma intense warm note cinchona aromatic bed ripe fruit classic verdant scent intense vanilla evolving note cacao wood mouthfeel intense nice attack lingers tannin creating texture littl fleshy finish tasty tannin tend dry
Castello Banfi Aska Bolgheri,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+aska+bolgheri+tuscany+italy/1/hong+kong,"
Zurückhaltende Nase, Aromen von Kirschen und roten Beeren. Saftige und knackige Textur, robustes, auf den Punkt gereiftes Tannin, solides Frucht-Nougat-Finale.                                    ",zur ckhaltende nase aromen von kirschen und roten beeren saftige und knackige textur robustes auf den punkt gereiftes tannin solides fruchtnougatfinale
Castello Banfi Aska Bolgheri,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+aska+bolgheri+tuscany+italy/1/hong+kong,"
Duftet nach Pflaumen, Kräutern und Tabak; wer Geschmeidigkeit und Rasse in Kombination schätzt, wird diesen Wein mögen.                                    ",duftet nach pflaumen kr utern und tabak wer geschmeidigkeit und rasse kombination sch tzt wird diesen wein gen
Castello Banfi Aska Bolgheri,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+aska+bolgheri+tuscany+italy/1/hong+kong,"Color ruby intenso. En el olfato blueberries, cherries and a hint of chocolate. Cuerpo completo, seco con muchos taninos. ",color ruby intenso en el olfato blueberry cherry hint chocolate cuerpo completo seco con muchos taninos
Castello Banfi Aska Bolgheri,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+aska+bolgheri+tuscany+italy/1/hong+kong,"Rome 2019, near Pantheon, vintage 2016",rome pantheon vintage
Castello Banfi Aska Bolgheri,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+aska+bolgheri+tuscany+italy/1/hong+kong,Worth the money,worth money
Castello Banfi 'La Pettegola' Vermentino Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+la+pettegola+vermentino+tuscany+igp+italy/1/hong+kong,"
Preciso e succoso al naso mostra note di fiori di limone, gardenie, buccia di lime e timo selvatico. Corpo pieno, grasso ed avvolgente nel sorso chiude armonico e decisamente brillante. Bevi ora.                                    ",preciso succoso al naso mostra note di fiori di limone gardenie buccia di lime timo selvatico corpo pieno grasso avvolgente nel sorso chiude armonico decisamente brillante bevi os
Castello Banfi 'La Pettegola' Vermentino Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+la+pettegola+vermentino+tuscany+igp+italy/1/hong+kong,"
(2022) I last tasted this wine in the 2019 vintage, and while scoring it exactly the same - 88 points out of 100 - then it's price was £12.99 and I liked it enough to make it Wine of the Week. This cuvée is very similar, an unoaked white wine with a distinct pear and peach fruit character, a hint of talcum, and a certain solidity and intensity of flavour and texture that is quite mouth-filling and yet crisp. It is subtle without making a great impact in either aromatics or flavour. There's nothing wrong with subtlety, but now that the price has risen to £18 I am slightly more reserved about the wine I must say. £12.99 is still in the ballpark of where I could have given it more whole-hearted approval: it is a very good, example, but for me not distinctive enough to ask £18.00.                                    ",tasted wine vintage scoring price wine week cuv unoaked white wine distinct pear peach fruit character hint talcum solidity intensity flavour texture mouthfilling crisp subtle impact aromatics flavour wrong subtlety price risen reserved wine ballpark wholehearted approval distinctive
Castello Banfi 'La Pettegola' Vermentino Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+la+pettegola+vermentino+tuscany+igp+italy/1/hong+kong,"
(2021) Though Banfi is headquartered in Montalcino, the Vermentino grapes for this wine come from more coastal vineyards in the Maremma region of Tuscany. It's a delicate, perfumed style of crisp white wine, notes of talcum and peach down, a touch of elderflower in the background. In the mouth it has that combination that many Italian whites from the centre of the country share (Verdicchio, Vernaccia), of intensity and subtley. There is plenty of stony mineral salts acidity but gentle and clean citrus fruit, just a hint of that peachier quality on the mid-palate. Watch the video for more information and food-matching ideas.                                    ",banfi headquartered montalcino vermentino grape wine coastal vineyard maremma region tuscany delicate perfumed style crisp white wine note talcum peach touch elderflower background mouth combination italian white centre country share verdicchio vernaccia intensity subtley plenty stony mineral salt acidity gentle clean citrus fruit hint peachier quality midpalate watch video foodmatching idea
Castello Banfi 'La Pettegola' Vermentino Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+la+pettegola+vermentino+tuscany+igp+italy/1/hong+kong,"
Here's a fun, friendly white with aromas of tropical fruit and apricot. The aromas follow over to the tangy palate, along with grapefruit and a candied note set against crisp acidity. Kerin O’Keefe                                    ",fun friendly white aroma tropical fruit apricot aroma follow tangy palate grapefruit candied note set crisp acidity kerin keefe
Castello Banfi 'La Pettegola' Vermentino Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+la+pettegola+vermentino+tuscany+igp+italy/1/hong+kong,"
Vermentino with just a tad of Sauvignon that is fermented, naturally, only in stainless steel. The color does not stand out but it does have glittering green reflections. The aroma is intense and extremely clean with notes of passion fruit, pineapple, eucalyptus and lychees. The mouthfeel is fruity and nicely articulated, rich in freshness and progression with everything translating into great drinkability. The finish is consistent and even if it does not end with a bang the persistence is good. This wine is a clear example of the craftsmanship of the technical team at Banfi, both in the vineyard and in the cellar. It can be paired with any seafood dish as well as vegetable first courses.                                    ",vermentino tad sauvignon fermented naturally stainless steel color stand glittering green reflection aroma intense extremely clean note passion fruit pineapple eucalyptus lychee mouthfeel fruity nicely articulated rich freshness progression translating drinkability finish consistent bang persistence wine craftsmanship technical team banfi vineyard cellar paired seafood dish vegetable course
Castello Banfi 'La Pettegola' Vermentino Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+la+pettegola+vermentino+tuscany+igp+italy/1/hong+kong,Ottimo! ,ottimo
Castello Banfi Chianti Superiore DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+superior+docg+chianti+tuscany+italy/1/hong+kong,"
Clear ruby with slightly brightening rim. Very clear and fragrant nose, full of fresh raspberries and cherries. Also on the palate vivid fruit, grippy tannin, unfortunately dries out a bit in the finish.                                    ",ruby brightening rim fragrant nose fresh raspberry cherry palate vivid fruit grippy tannin dry bit finish
Castello Banfi Chianti Superiore DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+superior+docg+chianti+tuscany+italy/1/hong+kong,"
Clear ruby. Smells on the nose of blackberries and fresh cherries, medium intensity. Supple and juicy in the attack and course, fine cherry fruit until the finish.                                    ",ruby smell nose blackberry fresh cherry medium intensity supple juicy attack fine cherry fruit finish
Castello Banfi Chianti Superiore DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+superior+docg+chianti+tuscany+italy/1/hong+kong,"
Ripe black-skinned berry aromas mix with a whiff of dark spice in this simple, everyday red. Reflecting the nose, the informal palate offers black cherry and clove hints alongside easygoing tannins. Drink now. Kerin O’Keefe                                    ",ripe blackskinned berry aroma mix whiff dark spice simple everyday red reflecting nose informal palate offer black cherry clove hint alongside easygoing tannin drink kerin keefe
Castello Banfi Chianti Superiore DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+superior+docg+chianti+tuscany+italy/1/hong+kong,"
Banfi's informal Chianti opens with sweet fruit and spice followed by sour cherry and bramble. Pair this no-fuss Italian red with lasagna or ravioli with cheese.                                    ",banfis informal chianti sweet fruit spice sour cherry bramble pair nofuss italian red lasagna ravioli cheese
Castello Banfi Chianti Superiore DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+superior+docg+chianti+tuscany+italy/1/hong+kong,"
Banfi's Chianti Superiore opens with easy but bright and cheerful aromas of cherry, raspberry and cassis. The mouthfeel is thin and compact but the wine has the natural acidity to pair with risotto or cheesy pasta.                                    ",banfis chianti superiore easy bright cheerful aroma cherry raspberry cassis mouthfeel thin compact wine natural acidity pair risotto cheesy pasta
Castello Banfi Chianti Superiore DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+superior+docg+chianti+tuscany+italy/1/hong+kong,"GRAPE VARIETIES90% Sangiovese, 10% Cabernet Sauvignon (small quantity of Canaiolo Nero)
TASTING

The color is mallow red. Fresh and fruity scents, with scents of red fruits, violet and cyclamen. Round and complex structure with soft tannins and a persistent finish.

",grape variety sangiovese cabernet sauvignon quantity canaiolo nero tasting color mallow red fresh fruity scent scent red fruit violet cyclamen round complex structure soft tannin persistent finish
Castello Banfi Chianti Superiore DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+superior+docg+chianti+tuscany+italy/1/hong+kong,"GRAPE VARIETIES90% Sangiovese, 10% Cabernet Sauvignon (small quantity of Canaiolo Nero)
TASTING

The color is mallow red. Fresh and fruity scents, with scents of red fruits, violet and cyclamen. Round and complex structure with soft tannins and a persistent finish",grape variety sangiovese cabernet sauvignon quantity canaiolo nero tasting color mallow red fresh fruity scent scent red fruit violet cyclamen round complex structure soft tannin persistent finish
Castello Banfi Chianti Superiore DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+superior+docg+chianti+tuscany+italy/1/hong+kong,"GRAPE VARIETIES90% Sangiovese, 10% Cabernet Sauvignon (small quantity of Canaiolo Nero)
TASTING

The color is mallow red. Fresh and fruity scents, with scents of red fruits, violet and cyclamen. Round and complex structure with soft tannins and a persistent finish",grape variety sangiovese cabernet sauvignon quantity canaiolo nero tasting color mallow red fresh fruity scent scent red fruit violet cyclamen round complex structure soft tannin persistent finish
Castello Banfi Chianti Superiore DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+superior+docg+chianti+tuscany+italy/1/hong+kong,"GRAPE VARIETIES90% Sangiovese, 10% Cabernet Sauvignon (small quantity of Canaiolo Nero)
TASTING

The color is mallow red. Fresh and fruity scents, with scents of red fruits, violet and cyclamen. Round and complex structure with soft tannins and a persistent finish.

",grape variety sangiovese cabernet sauvignon quantity canaiolo nero tasting color mallow red fresh fruity scent scent red fruit violet cyclamen round complex structure soft tannin persistent finish
Castello Banfi Chianti Superiore DOCG,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+superior+docg+chianti+tuscany+italy/1/hong+kong,"light Chianti..finishes fast.. violet, plum, red berry and citrus notes... would go great with stuffed mushroom or a creamy soup ",light chianti finish fast violet plum red berry citrus note stuffed mushroom creamy soup
Castello Banfi Pinot Grigio San Angelo Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+pinot+grigio+st+angelo+tuscany+igp+italy/1/hong+kong,"
Grasso e ben predisposto nel profilo sensoriale mostra note di pesche bianche, pompelmo rosa, tiglio e pepe bianco. Corpo medio, struttura lineare ed un finale succoso e ben bilanciato. Bevi ora.                                    ",grasso ben predisposto nel profilo sensoriale mostra note di pesche bianche pompelmo rosa tiglio pepe bianco corpo medio struttura lineare finale succoso ben bilanciato bevi os
Castello Banfi Pinot Grigio San Angelo Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+pinot+grigio+st+angelo+tuscany+igp+italy/1/hong+kong,"
(2019) In Italy it's name is Pinot Grigio, but the grape variety is also known as Pinot Gris in France, and in recent decades world wine producers who grow and bottle the variety have tended to use these terms as a sort of short-hand for style - sometimes even quality. It's fair to say that the reputation of Italian Pinot Grigio has suffered from cheap, over-cropped and commercial wines that have become the staple of by-the-glass white wine in pubs and bars, the fairly indiscriminate choice of people who just want ""an inofessive glass of white."" So Pinot Grigio - as opposed to Gris - has an arguably deserved poor reputation among some wine lovers, but that does a huge diservice to many very good, very carefully made examples from the variety's heartland in the north of Italy, but also wines like this, made much further south, in Tuscany. Banfi's Grigio comes from vineyards in the southern part of Montalcino, and has genuine fruit sweetness and ripeness (rather than residual sugar) and a fair degree of concentration. Fleshy stone fruits and citrus on the nose lead on to an expansive palate, with Ogen melon and more lemon rind weight and citrus intensity, the acidity gentle but persistent, giving this easy drinking appeal for sure, but a bit of class, weight and authority too. A very nice example.                                    ",italy pinot grigio grape variety pinot gris france decade wine producer grow bottle variety tended term sort shorthand style quality fair reputation italian pinot grigio suffered cheap overcropped commercial wine staple bytheglass white wine pub bar fairly indiscriminate choice people inofessive glass white pinot grigio opposed gris arguably deserved poor reputation wine lover huge diservice carefully example variety heartland north italy wine south tuscany banfis grigio vineyard southern montalcino genuine fruit sweetness ripeness residual sugar fair degree concentration fleshy stone fruit citrus nose lead expansive palate ogen melon lemon rind weight citrus intensity acidity gentle persistent easy drinking appeal bit class weight authority nice
Castello Banfi Pinot Grigio San Angelo Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+pinot+grigio+st+angelo+tuscany+igp+italy/1/hong+kong,"
Pinot Grigio enthusiasts will love this citrusy expression from Tuscany. There's just enough warm-climate ripeness here to give the wine a full, creamy feel on the finish, yet the bouquet is all about freshness; notes of lemon-lime, melon and white peach are prominent.                                    ",pinot grigio enthusiast love citrusy expression tuscany warmclimate ripeness wine creamy feel finish bouquet freshness note lemonlime melon white peach prominent
Castello Banfi Pinot Grigio San Angelo Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+pinot+grigio+st+angelo+tuscany+igp+italy/1/hong+kong,"
Castello Banfi's Tuscan take on the popular Pinot Grigio grape always delivers good cheer and a sunny disposition. Mature notes of peach, melon and grapefruit give the wine dimension and personality.                                    ",castello banfis tuscan popular pinot grigio grape delivers cheer sunny disposition mature note peach melon grapefruit wine dimension personality
Castello Banfi Pinot Grigio San Angelo Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+pinot+grigio+st+angelo+tuscany+igp+italy/1/hong+kong,"
Here's a perfectly correct and clean Pinot Grigio from Tuscany that shows evidence of a deft and technologically savvy team of winemakers. The wine boasts well-dosed perfumes of wild flowers, citrus and stone fruit with a crisp finish that would pair well with all informal foods and salads.                                    ",perfectly correct clean pinot grigio tuscany evidence deft technologically savvy team winemaker wine boast welldosed perfume wild flower citrus stone fruit crisp finish pair informal food salad
Castello Banfi Pinot Grigio San Angelo Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+pinot+grigio+st+angelo+tuscany+igp+italy/1/hong+kong,"
Most Italian Pinot Grigio is made in the northern part of the peninsula, and consequently a Tuscan version comes as a pleasant surprise. This is a very fresh wine redolent of apple, pear, exotic star fruit and white grapes. The nose is clean as a whistle, and the mouth is spicy and crisp. Imported by Banfi Vintners.                                    ",italian pinot grigio northern peninsula tuscan version pleasant surprise fresh wine redolent apple pear exotic star fruit white grape nose clean whistle mouth spicy crisp imported banfi vintner
Castello Banfi Pinot Grigio San Angelo Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+pinot+grigio+st+angelo+tuscany+igp+italy/1/hong+kong,"
Creamy, rich and sun-drenched Tuscan fruit always makes this Grigio stand out in a crowd. The differences between this and cooler-climate wines include generous summertime aromas such as yellow rose, ripe melon, tropical fruit, jasmine and a fuller body. But you forego that extra crispness of northern regions. Imported by Banfi Vintners.                                    ",creamy rich sundrenched tuscan fruit grigio stand crowd difference coolerclimate wine generous summertime aroma yellow rose ripe melon tropical fruit jasmine fuller body forego extra crispness northern region imported banfi vintner
Castello Banfi Pinot Grigio San Angelo Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+pinot+grigio+st+angelo+tuscany+igp+italy/1/hong+kong,"
(2006) Lovely nose here, with a pungent, vivid herbal streak and lots of gooseberry fruit. On the palate this has good intensity and punchy, vivid orchard fruits, with a lovely streak of lemony acidity.                                    ",lovely nose pungent vivid herbal streak lot gooseberry fruit palate intensity punchy vivid orchard fruit lovely streak lemony acidity
Castello Banfi Pinot Grigio San Angelo Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+pinot+grigio+st+angelo+tuscany+igp+italy/1/hong+kong,"
(2002) From top Chianti producer Castello Banfi, this has a fat, aromatically rich nose, with aromas of nuts, figs, berries, custard, melon and orchard fruits. After that entrance, it holds up pretty well on the palate, where a medium-bodied, chewy texture supplies plenty of nutty, sweet-edged apricot and peach kernel fruit, and a wrapping of oily lemon acidity.                                    ",top chianti producer castello banfi fat aromatically rich nose aroma nut fig berry custard melon orchard fruit entrance hold pretty palate mediumbodied chewy texture supply plenty nutty sweetedged apricot peach kernel fruit wrapping oily lemon acidity
Castello Banfi Pinot Grigio San Angelo Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+pinot+grigio+st+angelo+tuscany+igp+italy/1/hong+kong,"
Pinot Grigio is more commonly associated with northern Italian regions, but Banfi's Tuscan entry is a solid and fairly full-bodied contender. Lime and herb notes underlay the melon and pineapple fruit, and the mouthfeel is supple, almost rich-unusual for this varietal. The wine finishes positively, with herb and subdued tropical fruit notes. Best Buy.                                    ",pinot grigio commonly northern italian region banfis tuscan entry solid fairly fullbodied contender lime herb note underlay melon pineapple fruit mouthfeel supple richunusual varietal wine finish positively herb subdued tropical fruit note buy
Castello Banfi Pinot Grigio San Angelo Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+pinot+grigio+st+angelo+tuscany+igp+italy/1/hong+kong,"
Tuscany is not well known for its Pinot Grigios. Yet from Banfi comes this very credible take on the grape. Opens with floral and fruity, even sweet, aromas. Almost Viognier-like. Lots of flavor: fairly rich apricot, even cherry-tinged fruit. Tangy acidity to balance.                                    ",tuscany pinot grigios banfi credible grape floral fruity sweet aroma viognierlike lot flavor fairly rich apricot cherrytinged fruit tangy acidity balance
Castello Banfi Pinot Grigio San Angelo Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+pinot+grigio+st+angelo+tuscany+igp+italy/1/hong+kong,Fresh stone fruit nose and crisp finish with pear base  ,fresh stone fruit nose crisp finish pear base
Castello Banfi Pinot Grigio San Angelo Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+pinot+grigio+st+angelo+tuscany+igp+italy/1/hong+kong,Sushi place at Kiawah ,sushi kiawah
Castello Banfi 'Fontanelle' Chardonnay Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+fontanelle+chard+tuscany+igp+italy/1/hong+kong,"
Precise and with a strong personality this Chardonnay shows an open, well projected profile which alternates notes of apple, apricot with a lot of tropical hints of pineapple, lemon blossom and white pepper. Medium to full bodied, serious and complex showing precision of execution and medium to long progression. Drink now.                                    ",precise strong personality chardonnay projected profile alternate note apple apricot lot tropical hint pineapple lemon blossom white pepper medium bodied complex precision execution medium progression drink
Castello Banfi 'Fontanelle' Chardonnay Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+fontanelle+chard+tuscany+igp+italy/1/hong+kong,"
Castello Banfi in Tuscany does a great job with Chardonnay, as evidenced by this wine. It's rich and soft, with bright aromas of peach, citrus, vanilla and savory herb. A pinch of acidity on the finish works beautifully as well.                                    ",castello banfi tuscany job chardonnay evidenced wine rich soft bright aroma peach citrus vanilla savory herb pinch acidity finish beautifully
Castello Banfi 'Fontanelle' Chardonnay Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+fontanelle+chard+tuscany+igp+italy/1/hong+kong,"
Here's a very pretty Chardonnay with the warmth and intensity of the Tuscan sunshine locked within. The wine opens with attractive softness and lingering aromas of almond and yellow rose.                                    ",pretty chardonnay warmth intensity tuscan sunshine locked wine attractive softness lingering aroma almond yellow rose
Castello Banfi 'Fontanelle' Chardonnay Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+fontanelle+chard+tuscany+igp+italy/1/hong+kong,"
This is a lovely Chardonnay from Tuscany with a full bouquet of honey and stone fruit aromas. The wine is thick and rich in texture with impressive intensity and persistency on the finish.                                    ",lovely chardonnay tuscany bouquet honey stone fruit aroma wine thick rich texture impressive intensity persistency finish
Castello Banfi 'Fontanelle' Chardonnay Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+fontanelle+chard+tuscany+igp+italy/1/hong+kong,"
Aromas of lemon drop, butter, dust and fresh-cut wood are sizable, as is the palate, which pushes mango, peach and pineapple. It's a fairly big mouthful overall, with somewhat of a waxy feel. Good but only reaches modest heights.                                    ",aroma lemon drop butter dust freshcut wood sizable palate push mango peach pineapple fairly mouthful waxy feel reach modest height
Castello Banfi 'Fontanelle' Chardonnay Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+fontanelle+chard+tuscany+igp+italy/1/hong+kong,Delicious!,delicious
Castello Banfi Le Rime Pinot Grigio - Chardonnay Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+le+rime+pinot+grigio+chard+tuscany+igp+italy/1/hong+kong,"
Le Rime is made as both a Chardonnay-Pinot Grigio blend and as a pure expression of Pinot Grigio for the U.S. market. Easy and fresh, this wine has touches of pear and citrus.                                    ",le rime chardonnaypinot grigio blend pure expression pinot grigio market easy fresh wine touch pear citrus
Castello Banfi Le Rime Pinot Grigio - Chardonnay Toscana IGT,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+le+rime+pinot+grigio+chard+tuscany+igp+italy/1/hong+kong,"
Food friendly, informal and bright, this easy-drinking Pinot Grigio opens with bright citrus, stone fruit and melon. There's a touch of white almond paste on the close that recalls the warm Tuscan sunshine.                                    ",food friendly informal bright easydrinking pinot grigio bright citrus stone fruit melon touch white almond paste close recall warm tuscan sunshine
