页面网址,标题,作者,作者链接,作者ID,发布时间,正文,回应,赞,收藏,转发,发布地点,评论名称,评论ID链接,评论ID,楼主标识,评论文本,评论时间,评论点赞数,引用原文,引用ID,fenci
https://www.douban.com/group/topic/301798338/,妈妈，我现在还是处理不好月经,momo,https://www.douban.com/people/220599687/,220599687,2024-02-14 18:54:14,今天又来月经了，又把裤子和凳子弄脏了，对不起妈，明是自己经历过那么多遍的事却还是做不好…原谅我这个笨蛋吧妈，我真的不是故意的。对不起。,11,3,1,3,辽宁,AAA梅姐美发Ⅺ街,https://www.douban.com/people/222449753/,222449753,,"不是你的错，宝宝。弄到椅子就擦掉，弄到裤子就洗掉，一切又如平常一样美好。
月经不脏，它是你长大的一个标志。不要担心，不要责怪自己，不要害怕。妈妈少女时期也因为量大弄到裤子上，但是不要紧，洗了就行。也可以买安心裤穿，睡觉的时候随便翻滚。
妈妈会一直爱你的。",2024-02-15 04:33:51 福建,24.0,,,月经 裤子 凳子 经历 笨蛋
https://www.douban.com/group/topic/301893913/,妈妈，请好好爱自己,TF家族-李羲承,https://www.douban.com/people/272284724/,272284724,2024-02-17 04:39:25,如果累了的话就关上店门好休息不要把所有的付出都给予我们好的爱自己可以嘛我们不值得你所有的付出与真心,4,0,0,0,安徽,空白,https://www.douban.com/people/62930798/,62930798,,宝贝，谢谢你的体贴。妈妈总以为再努力一些，再坚持一些，我们一家人就可以过上更好的生活。这些年，看着你们健康成长，能为你们遮风挡雨，妈妈觉得一切付出都很值得。现在你已经长大了，能看见妈妈的辛苦付出，妈妈很欣慰，也很自豪。以后妈妈也会听宝贝的建议，累得时候抽出时间休息，给自己多些照顾。放心吧，宝贝，抱抱你。,2024-02-17 19:17:34 湖南,1.0,,,店门 休息 付出 给予 值得 付出
https://www.douban.com/group/topic/301759070/,如果我有了我自己的孩子,重庆的吆兒,https://www.douban.com/people/zzygf/,zzygf,2024-02-13 18:40:10,我一定会让她：在痛苦、伤心和难过的时候，能够到我在的怀抱 放心地哭泣。她痛经的时候是需要吃药的，我不会让她要忍住。至少在她生命的前二十年，或是更长，我都要是最爱她的人，我要是最喜欢她的那一个。,4,2,0,0,重庆,重庆的吆兒,https://www.douban.com/people/zzygf/,zzygf,楼主,"我从来就觉得“我”的家不属于我，
我的家不是我的，
一直都是如此
从来都是这样
现在，
我准备好了
我要离开它了，离开这里
去寻找我的新天地。🌈❤️",2024-02-13 18:51:59 重庆,2.0,,,痛苦 伤心 难过 怀抱 放心 哭泣 吃药 忍住 喜欢
https://www.douban.com/group/topic/301921691/,妈妈，我知道你也很疼,豆友276789492,https://www.douban.com/people/276789492/,276789492,2024-02-17 20:30:03,你的不幸好像是从姥去世的那一刻开始的吧。在那个年代里，你的妈去世了，因为认知的局限性你觉得自己简直要活不下去了，故算是“稀里糊涂”找个我的爸吧。那个男人年轻的时候责任心不强，你心里各种苦各种累，可谁知这才是开始。当时在农村里，父权社会残留的糟粕—重男轻女思想依然盘踞在每个人的心里，这更是加剧了你的不幸吧。第一个是姐，第二个是我，第三个是妹(你的姐替你养育她至今)。关于“我”，你们早在我降生之前知道了我是个女孩，所有人都犹豫要不要留下我，你应该也是犹豫过的，但因为心软吧，在外面下着大雪、产房里因停电而燃着蜡烛的那个凌晨，我还是降生了。是的，应该除了你吧，周围没有人欢迎“我”来到这个世界，我的降生没有满足你们对男孩的期望。但其实你知道吗，这么多年来我更想你当时没有留下我，我不想成为造成你痛苦的那个原因之一。不管我表现多么优异，多么争强好胜(是的，在很多年里，我是为你而活，我要替你争口气，我要让周围人看女孩哪里不如男孩)你很溺爱我，那个男人也是，周围亲戚也没有因为我是女孩而放在明面上地低看我或者你？ 一切的一切都还好。我感谢你的溺爱，让我成长至今都是一个积极乐观，争强好胜，充满野心，内心不缺爱的那类女孩。但是，早晚那个男孩儿都要来的。在那一年，他来了。当时的我年龄小尚且只知道班上好多有弟的同学抱怨弟撕自己作业，母父亲戚会大部分偏心弟，所以当时我只知道有了他，你们就不会像原来一样爱我，所以我大哭“大闹”了一场，你们再三向我保证不会少爱我，单纯的我信了，不哭不闹了。上学阶段，我内心里因为有了“他”的存在，找到了“放松”的理由—既然你们现在有了那个“朝思暮想”、可以寄托一切的儿子，那我就不用那么努力了吧。虽然有了一点放松也确实导致了完全不一样的人生道路吧，好的是我开始为自己而努力了。几年前，你生了一场大病，自此性情大变。自生病以来你一直心里委屈，心里埋怨。怨那个男人、怨你的身体、怨自己从一开始选错了、怨姐和我、甚至也埋怨了儿子哈。我理解你的痛，你的委屈，你的怨恨。我很想你变好，我给你讲很多道理，可你一直走不出。大部分活在委屈、怨恨的世界里。今晚上，你和那个男人又吵架了，你走了，我没有追你，我也不知道你到底去哪。我知道你很疼很痛，但我救不了你，救得了的只有你自己啊。,13,4,1,0,山东,豆友276789492,https://www.douban.com/people/276789492/,276789492,楼主,我不知道发的内容在这里究竟合不合适，但我真的觉得没有找到比这更合适的(看做一个关于妈妈的情绪记录了) 不合适的话我会删掉，只觉得边哭边打出来这一段字让我觉得算宣泄出来了吧。流泪的感觉真好。,2024-02-17 20:37:50 山东,2.0,,,不幸 好像 是从 认知 局限性 算是 男人 年轻 责任心 农村 父权 社会 残留 糟粕 重男轻女 思想 盘踞 加剧 不幸 降生 女孩 所有人 犹豫 留下 犹豫 心软 大雪 停电 燃着 蜡烛 降生 来到 世界 降生 男孩 期望 留下 不想 痛苦 原因 表现 优异 争口气 女孩 男孩 溺爱 男人 亲戚 女孩 放在 地低 还好 感谢 溺爱 成长 乐观 充满 野心 内心 缺爱 女孩 男孩儿 要来 年龄 有弟 同学 抱怨 作业 母父 亲戚 偏心 大哭 保证 上学 阶段 找到 放松 理由 寄托 儿子 不用 努力 放松 确实 导致 人生道路 努力 大病 性情大变 生病 委屈 埋怨 男人 身体 选错 怨姐 埋怨 儿子 理解 委屈 怨恨 道理 不出 委屈 怨恨 世界 男人 吵架 很痛 救得
https://www.douban.com/group/topic/301974621/,艰难困苦总会过去的对吗？我会变有钱的对吗？,白,https://www.douban.com/people/170159376/,170159376,2024-02-18 22:04:12,这几天一直没日没夜的刷招聘软件，可是我这种学历而且啥也不会的哪能找到什么好工作，除了焦虑还是焦虑。然后打开，一下子就看到这一条，瞬间哽咽，一边哭着一边刷完评论区。我不知道自己要成为什么人，从小到大都没有什么兴趣爱好，没有什么特长突出的地方，之前还总是想轻生思想特别消极（现在也依然消极），做人做事都失败，不知道为什么看着这条视频感觉又崩溃，又治愈…我一定要出人头地！（但是心里又不停质问自己，我真的可以吗？）但是妈，请别担心我。就算狂风骤雨，我也会扛下去的！,3,2,0,0,湖北,西直门三太子,https://www.douban.com/people/253187030/,253187030,,抱抱宝贝 终将成为优秀的自己,2024-02-18 22:16:03 海南,4.0,,,招聘 软件 学历 找到 焦虑 焦虑 打开 哽咽 刷完 评论 兴趣爱好 特长 地方 思想 消极 消极 做人 做事 失败 看着 视频 感觉 崩溃 治愈 质问 担心
https://www.douban.com/group/topic/301953857/,妈妈，也许我一辈子都学不会如何和你相处,阿立尔,https://www.douban.com/people/abc1793/,abc1793,2024-02-18 14:50:50,妈，我很想你，想念你用被子做的帐篷，想念你脑后短的辫子，想念你身上薄毛衣的触感。有一天你对我说你要出去玩，嘱咐我在家乖待着，便打开房门走了，再也没有回来。我不喜欢那天回来的新妈，她很没有耐心。我承认有时的伤心哭泣我有在故意放大声音，或许是以为能像婴儿时，以此为咒语呼唤你的到来。她大抵是不愿理我的，多数是紧皱着眉头让我闭上嘴，对不起，妈，这个要求真的很难。我知道泪水是不被允许的，但我可能是个天生敏感的孩子，于是学会了一个人在她看不见的地方默的流泪，鼻腔闷的，急促的呼吸，然后拿纸巾擦一擦、用清水拍一拍。我长大了一些，我试图去理解你的一切行为，我知道了这是一场传统的父权婚姻，父亲在育儿中的缺位、过于繁忙的家务、被婚姻和生育夺走的工作和薪资，这些都太沉重了，它们把你压垮了，在日复一日的生活中你变得越来越不像自己，也不像我的妈。怒气和怨怼填满了你的日常，很抱歉我作为一个婴儿只会不合时宜地哭闹并黏着你。如果我能少哭喊几次，不在三岁时生一场水痘，不曾昼夜颠倒折磨你数周，你会不会离开的晚一些。可是妈，生活是这么的辛苦，你为什么要在终于能喘口气的时候生下了第二个孩子，仅因为旁人的叨扰。那段时间的记忆在我脑海中甚至是空缺的，少数能记起来的画面里你也总是不开心的。我也有段时间挖空了心思试图少让你烦心，可笑的是最终起效的反而是逐渐长大有了主见的我的坏脾气，你瞧，你被他们驯化得多么成功啊。妈，我也想自由的呼吸，不止是作为婴儿在你的臂弯里，我想要长大成人后也自由地去做任何事。可是你不假思索地驳斥了我描绘的未来，“哪有女人不生孩子的道理”、“结婚了自然会有新的房子”、“你以后就不这么想了”。妈，这世上有很多的道理，我也是读了很多书才知道，不是每个道理都是对的。我喜欢的那种道理，那片土地上有、这片土地上也有，过去有、现在也有，可你总是不爱听我讲道理的，你更喜欢沉溺于自己的道理。妈，如果你真的爱我，为什么比起财产，你更在意我是否继承你的苦难。你试图杀死我，就像二十年前你杀死自己那样；我试图挽回你，你推开了我，妈。,1,1,0,0,天津,白,https://www.douban.com/people/170159376/,170159376,,妈妈爱你，但是妈妈的思想已经渐渐被同化，只会用错误的方式去表达，这对你来说可能不是正确的选择，但是妈妈的眼界只有这么大，在妈妈的认知里这样的生活才代表着正确和安稳。好在宝贝女儿也健康长大了，有自己的想法了，亲爱的女儿你可以去追寻自己的道路，只要证明给妈妈看你是幸福的就好了！,2024-02-18 22:13:17 湖北,1.0,,,想念 被子 帐篷 想念 辫子 想念 毛衣 触感 出去玩 嘱咐 打开 房门 回来 喜欢 回来 新妈 耐心 承认 伤心 哭泣 放大 声音 婴儿 咒语 愿理 皱着眉头 泪水 天生 敏感 孩子 学会 看不见 地方 流泪 鼻腔 急促 呼吸 纸巾 清水 试图 理解 传统 父权 婚姻 父亲 育儿 缺位 繁忙 家务 婚姻 夺走 薪资 压垮 变得 怒气 怨怼 填满 抱歉 婴儿 哭闹 黏着 哭喊 水痘 颠倒 折磨 离开 辛苦 能喘 口气 生下 孩子 叨扰 记忆 空缺 能记 画面 开心 挖空 心思 试图 烦心 可笑 起效 主见 坏脾气 驯化 成功 自由 呼吸 婴儿 臂弯 想要 自由 驳斥 描绘 女人 不生 孩子 道理 结婚 房子 道理 道理 喜欢 道理 土地 土地 讲道理 喜欢 道理 财产 在意 继承 苦难 试图 杀死 杀死 试图 挽回 推开
https://www.douban.com/group/topic/301863228/,妈妈，你不要再受爸爸的气了，不要再在乎我们小孩了,momo,https://www.douban.com/people/243167295/,243167295,2024-02-16 13:46:18,快走吧，离得爸远的。他说的都是错的，把身体里的瘤子割掉，不用为我们攒钱。自私一点，把钱留着，你老了可以道德绑架我和我弟给你养老的。妈，休息一会吧，工作别太累。不想去奶家就不去了，不用担心我会不会在那边受欺负一个人做一大家子的菜。你走了我会很放心的把饭桌都掀了。不要在乎舆论成为好媳妇好儿媳妇，我爸骂你打你就说，他敢打你就打死我和我弟。世俗的舆论会骂死你，但是你能轻松很多。妈，快跑吧，这样你晚上也不会因为担心爸晚上起来骂你而睡不踏实了。,1,0,0,0,山东,豆友Ld9zlNjdZE,https://www.douban.com/people/256615843/,256615843,,抱抱宝贝，妈妈会这么做的。也祝宝贝拥有更好的未来，妈妈爱你,2024-02-18 13:40:01 河北,1.0,,,身体 瘤子 割掉 不用 攒钱 自私 绑架 我弟 休息 不想 奶家 不用 担心 我会 欺负 我会 放心 饭桌 在乎 舆论 媳妇 儿媳妇 打死 我弟 世俗 舆论 轻松 担心 踏实
https://www.douban.com/group/topic/301928056/,妈妈，你有压力吗,坚韧不拔墨鱼仔,https://www.douban.com/people/227496451/,227496451,2024-02-17 22:34:22,妈你一直非常宠爱我，极尽所能给我你有的一切，但我在面对你时，你所给我的一切全部压在了我的心上，每次跟你说话我都会被压得喘不过气从而仓皇逃离，明你不会怪我，但作为一个普通孩子，我总觉得对不起你对我的付出。妈，为什么会这样,5,0,0,0,天津,玛玛西塔的小姨,https://www.douban.com/people/230396841/,230396841,,不好意思女儿，在妈妈怀着你的时候就抱着希望，你像一颗明珠一样照亮了妈妈的人生。妈妈很小心的守护、爱护你这颗明珠，所以有点用力了。你感觉到不舒服是OK的，你别觉得对不起，妈妈也是自愿的。,2024-02-17 22:55:06 江苏,2.0,,,宠爱 所能 面对 压在 说话 压得 仓皇 逃离 孩子 付出
https://www.douban.com/group/topic/301933485/,非遗鱼灯，快要元宵节了,star慕尼黑,https://www.douban.com/people/130356470/,130356470,2024-02-18 00:25:50,宝贝们看小鱼灯,0,3,0,0,浙江,,,,,,,,,,小鱼
https://www.douban.com/group/topic/301879352/,可是妈妈，我只是有点怕,hdhwhwguzon,https://www.douban.com/people/171862499/,171862499,2024-02-16 20:27:06,妈今天是正月初七，我刚从姐家回来，过去的那一个礼拜我玩得很快乐，我想和你分享我去寺庙里化太岁，我想说你也是这个生肖，爸奶也是犯太岁的生肖，不是要你们花钱，也不是要你们迷信，我只是想说，我想说什么呢，我只是看到，想到，就说了，为什么要在饭桌上教育我，责怪我呢？妈，我只是有点怕，去年末我过得很不好，很多事我都没有和你们说，我没有办法，那些事情偏找上了我，而我又太普通，我只能骗自己是本命年，过去了就好，结果又来个犯太岁，妈，站在人生的十字路口，我不知道会被推向哪里，我只能说是流年不利，是天命，来掩盖我的懦弱和无能妈或许你不该在24岁的时候生下我，可能这也是一种本命年，我们俩太像了，像是两块一模一样永远不会妥协的石头。谈到外婆时，你有时也会流泪，为外婆的偏心，为自己的矛盾。我看着你，觉得我们这三代女人何其像。妈我在流泪，你也会难过吗？为我的顶嘴，为我的反驳，为我不理解你的不理解妈其实我不喜欢你打麻将，因为有时候你打麻将意味着在二选一里你没有选择我。你没有选择在尴尬的饭局里陪着我吃完，你没有选择回想起前一天晚上你曾说要带我出去玩，你没有选择在每一次争吵后和我说开，你只是洗牌，搭牌，出牌，如果生活能像麻将一样就好了，过去的事在轰隆的机器声中消失，会有崭新的开始，而你打麻将又是那么厉害，肯定可以搭建出自己要的那副牌妈有时候我也想怪你，可又有时候觉得我才是因，我的痛苦是我给我自己造成的果，你只是盛放这个果的容器罢了妈或许我不该苛求你成为一个我眼中的好“妈”，因为我也不是一个好女儿，新的一年又开始了，妈，我有点怕,2,2,0,0,江苏,奎恩奎恩i,https://www.douban.com/people/148789141/,148789141,,没关系的宝贝，我们每个人都会害怕，害怕困难、挫折、一切的不顺利和未知的、令人茫然的未来。你回想一下在之前的二十几年里，也不止一次感到害怕，但还是走到现在啦，妈妈也许没有说过，但妈妈真为你感到骄傲。你在妈妈心中从来不是懦弱无能的宝宝，你的倔强与勇敢妈妈都看在眼里。即便有的时候不能互相理解，但我们流泪的眼睛中也流淌着对彼此的爱。可是妈妈不会表达，甚至好像不会去爱，因为妈妈也没有被好好爱过，你原谅妈妈吧，然后努力学习如何去爱，并把这份爱用在自己身上，好吗？,2024-02-17 23:45:51 黑龙江,2.0,,,姐家 回来 快乐 分享 寺庙 太岁 生肖 爸奶 太岁 生肖 花钱 迷信 想到 饭桌 责怪 办法 事情 只能 本命年 太岁 人生 推向 只能 掩盖 懦弱 无能 不该 生下 本命年 像是 妥协 石头 谈到 外婆 流泪 外婆 偏心 矛盾 看着 女人 流泪 难过 顶嘴 反驳 理解 理解 喜欢 打麻将 打麻将 意味着 选择 选择 尴尬 饭局 选择 想起 出去玩 选择 争吵 洗牌 搭牌 麻将 机器声 消失 打麻将 厉害 肯定 搭建 副牌 想怪 痛苦 盛放 容器 不该 苛求 女儿
https://www.douban.com/group/topic/301925319/,妈妈，若我开学前每天库库写，你会为我骄傲吗？,自由水,https://www.douban.com/people/243914121/,243914121,2024-02-17 21:44:18,已经写了不少了。但是想到接下来去学校，那里的环境，恐怕也没法静心创作。明天就要继续上班了，妈。我不喜欢这份工作。但是我需要它…请鼓励我吧…我想试着相信一下自己的潜能…日子是灰色的，但是文字使它短暂地发光。妈，我想，你一定也明白这种感觉吧？,1,0,0,0,四川,雪月,https://www.douban.com/people/anatato/,anatato,,宝贝，你的这句“日子是灰色的，但是文字使它短暂地发光。”让我非常触动，我想到一句话“理论是灰色的，而生命之树常青”。你说你已经写了很多，那真的很令人欣喜，你太棒啦宝贝，每一步都是你努力的印记，一定会有所收获的。明天就要上班了，抱抱你，即便不喜欢还是要去面对，你真的很厉害。觉得迷茫的时候我们就在文字中歇歇脚吧，我们没有办法改变环境与世界，但我们可以给自己一个宁静的角落，对不对。放轻松，一切都会顺利的，不管怎么样，妈妈会一直为你感到骄傲。,2024-02-17 22:27:16 湖北,4.0,,,想到 学校 环境 没法 静心 上班 喜欢 鼓励 潜能 日子 灰色 文字 短暂 发光 感觉
https://www.douban.com/group/topic/301830138/,妈妈，我工作真的很累,加藤不太亮,https://www.douban.com/people/196243265/,196243265,2024-02-15 16:13:48,即使是过年，也只放了三天假，其中一天半还在居家办公。但是不工作的话，我也很害怕没有钱。如果我有钱就好了，如果我是富二代就好了。我知道我已经比很多人都要幸福了，但是我对金钱的渴望太强烈，即使我不怎么花钱，但是我还是想要。妈，你可以多关心我一点吗。我工作真的很累，我这点工资也是我拼命挣来的。我不是你和亲戚炫耀的谈资。你越炫耀，我更不敢不努力了。我真的很想休息,3,0,0,0,湖南,伍仁💫,https://www.douban.com/people/xiaobinggan_o/,xiaobinggan_o,,希望你可以先保证自己的生活，不要太在意妈妈的炫耀，调节好自己的心情，因为妈妈最在意你的健康快乐，其他的都是人生附加产品,2024-02-15 16:22:26 陕西,1.0,,,居家 办公 害怕 有钱 幸福 金钱 渴望 花钱 想要 关心 拼命 挣来 亲戚 炫耀 炫耀 努力 休息
https://www.douban.com/group/topic/301728714/,妈妈，我正在找我的兴趣爱好,橘子,https://www.douban.com/people/262200053/,262200053,2024-02-12 21:22:18,妈，之前一直没有钱，也可能是因为懒，所以都没有什么正经的兴趣爱好，就是每天刷手机。但今天我在思考，而且和朋友进行了讨论。首先就是读书，我还是喜欢看书，希望能保持这个爱好，并且进行对书进行输出，能以兴趣为动力坚持这个习惯。然后是画，我讨厌枯燥，所以先从临摹开始吧。看到什么好看就临摹什么，买个画本和一组彩笔，或者有时候随便有个纸笔就可以。另外打印方面也不用省钱了，想打印什么想看的想学的课件和画都打印下来。然后就是跳舞，不用学什么基础，每天对着视频蹦跳就行，用直觉去学。最后是乐器，买一个尤克里进行一个自学，每天弹调。,14,8,0,0,河南,momo,https://www.douban.com/people/251397412/,251397412,,尤克里里，sounds interesting!哎呀，其他两样也喜欢。妈妈也梦想过这样的兴趣培养路径，母女连心好棒!,2024-02-12 23:53:45 四川,,,,兴趣爱好 手机 思考 朋友 讨论 读书 喜欢 看书 希望 爱好 输出 兴趣 动力 习惯 讨厌 枯燥 临摹 好看 临摹 画本 彩笔 纸笔 打印 不用 省钱 打印 想看 想学 课件 打印 跳舞 不用 基础 视频 蹦跳 直觉 乐器 自学 弹调
https://www.douban.com/group/topic/301848669/,妈妈，我想你,见手青,https://www.douban.com/people/bjt0320/,bjt0320,2024-02-16 00:35:13,妈，你是不是已经到了一个没有肺癌的病痛的地方去了？你有乖吃饭，好变胖吗？妈你有怪我吗，年初一的时候如果我早点发现你吐不出痰，你的指甲发黑，如果我早一点打120急救，是不是你还能陪在我身边？妈，你是不是也很不甘心？你才49岁，刚过完你的本命年，买了好漂亮的金项链，金吊坠手链，还想再买一个金镯子，你最喜欢这种亮晶的小首饰了。可是后面频繁的检查，你都没有戴它们。我们不是说好，要一起去农家乐，一起去住民宿吗？民宿没房间了，你明和我说以后还有机会的，为什么再也没机会了呢？妈，我好心疼你。整六年。你从原来的一百四十多斤，到最后不到八十斤。前五年你都好的，为什么突然恶化得这么厉害，为什么突然离开我？为什么性情大变，嫌我烦，让我滚？是不是你再也没有精力处理这些了？妈，我一直都想你，想见到你。我好想你。想听你用甜的声音再叫我一次宝贝，想听你故意装凶叫我催我快点睡觉，想听你用宠溺的语气和我说多喝奶茶会变笨。我想你。我好想你。以后没有你，我该怎么办？没有人教过我，妈不在了以后该怎么走下去？我以后真的还能再开心起来吗？,3,2,1,0,江苏,张震老婆（V）,https://www.douban.com/people/buguoshenxian/,buguoshenxian,,宝贝，请你记得那个还没有被疾病折磨和改变的妈妈，请你照顾好自己，妈妈的生命在你的身上延续着，所以不要为了那些没有和妈妈一起完成的事情遗憾了，你去完成，就是你们一起去完成了。一定要幸福啊。,2024-02-16 01:29:25 浙江,1.0,,,肺癌 病痛 地方 吃饭 发现 出痰 指甲 发黑 急救 甘心 本命年 漂亮 金项链 手链 喜欢 亮晶 首饰 频繁 说好 民宿 民宿 房间 机会 机会 心疼 不到 恶化 厉害 离开 性情大变 精力 见到 声音 装凶 睡觉 宠溺 语气 奶茶
https://www.douban.com/group/topic/301670721/,妈妈，我恨你，但我也无法离开你,ウミユリ海底譚,https://www.douban.com/people/wanan_wowaka/,wanan_wowaka,2024-02-10 23:16:51,在敏感的青春期一切都是灰色的，繁重的学业，老师的讥讽，朋友的冷落，拮据的家境，还有你对我无时不刻的忽视和指责。无缘无故的辱骂，对我朋友的嘲笑和挖苦，让我在一个人时强忍泪水，心里充满对你的恨和愤怒。后来我以为你能理解我了，结果我对你说的真心话都变成你刺向我的匕首。我把无穷的悲伤，痛苦，委屈，愤怒憋在心里，我无法理解家和亲情的含义，我认为我在这世间没有容身之所。就算这样，在确诊后，看你着急的样子，听你说的那些话，我好像又忍不住想关心你，但是我无法和过去那个伤痕累恨到想要杀死你的自己和解，我把自己扭曲撕烂重组才支撑着自己走到现在。到底亲情是什么，什么是爱，爱和被爱是什么感受我仍一无所知，也许我不应该出生，这个没有爱的家庭本就不该存在，我不知道我还能支撑多久,9,3,6,0,内蒙古,玛玛西塔的小姨,https://www.douban.com/people/230396841/,230396841,,亲爱的女儿，妈妈希望你最爱自己。在你出生时，妈妈或许有过犹豫，但未知不仅是压力，也是期待。在你脆弱、遭遇困难的时候没保护你，是妈妈的错，妈妈没有能力也没有意识。但从现在开始妈妈会保护你，我的女儿要留多少眼泪才能长大呢。,2024-02-11 16:49:42 江苏,4.0,,,敏感 灰色 繁重 学业 老师 讥讽 朋友 冷落 拮据 家境 忽视 指责 辱骂 朋友 嘲笑 挖苦 强忍 泪水 充满 愤怒 理解 刺向 匕首 悲伤 痛苦 委屈 愤怒 理解 亲情 含义 世间 容身 确诊 着急 样子 好像 忍不住 关心 伤痕 累恨 想要 杀死 和解 扭曲 撕烂 支撑 亲情 感受 出生 家庭 不该 支撑
https://www.douban.com/group/topic/301868823/,妈妈，我想爱你多一些啊,🧸💍🌈,https://www.douban.com/people/196644051/,196644051,2024-02-16 16:03:32,无意中知道了我妈的身世，发现她原来是我外婆收养回来的孩子，是无父无母的孤儿。我表面故作镇定，但其实心里很难过💔我知道我就是她在世上唯一有血缘关系的亲人了，希望我可以快强大起来，长成大树一样🌳永远保护好我的妈👵,0,2,0,0,广东,,,,,,,,,,无意 身世 发现 外婆 收养 回来 孩子 无父 无母 表面 故作 镇定 难过 亲人 希望 强大 长成 大树 保护
https://www.douban.com/group/topic/301855710/,妈妈 你从来没有做过我的依靠,就是要摆烂,https://www.douban.com/people/193706423/,193706423,2024-02-16 10:28:50,在我最需要买车的时候我把首付都计算好了是你在微信上亲口跟我说 别再提买车了我入职以来 生活工作上的各种问题你也从没有主动关心过好像你现在生活的重心就是给那个男人的儿子买房子你说你在那个男人那里有个落脚的地方 是你的家但是那永远不是我的家从我小学过去我就一直被你教育要顺从 要看别人脸色我受够了那种尴尬不自在的相处环境在我高中最焦虑 心理状态最不好的时候那个男的还一直打压式说教事后你还让我对他道歉这件事我永远忘不了还有不支持考研说我这几年都把钱花了他是一个好人 但是确实也没有给过我家的感觉也别说是他把我养这么大永远别这样说 就是对你付出的一种灭杀妈 我觉得你很软弱 你的自我价值认同感很低 在男人面前永远是依附状态可能你觉得是我拖累了你吧大人们不总爱说，都是为了你们，我才怎么样或者说要不是为了你们，我早就怎么样了吗反正最后日子过得不好的原因都是因为有了个孩子重组家庭不是一场暴雨而是终生的潮湿重组家庭就算了可是我妈让我感觉不到任何依靠我工作生活受了委屈我没有人可以诉说现在这两家的状态不就是自己顾自己家吗你可以把那儿当成你的家在那儿我甚至感觉不到我亲妈对我的关爱我也不想委屈憋屈自己硬把那儿当成我自己的家这就是我为什么不愿意把男朋友带回去的原因你觉得是我别了根筋我只是不想在压抑我自己了我想自私一点我就像一颗干枯的草我现在没办法再去好爱别人 关心别人因为我还没有被滋养过来更别提滋养别人了这种环境下成长起来反应在我谈恋爱的表现就是我很敏感，我总爱四处找对方是不是爱我的证据可能妈你会觉得我矫情觉得何必这么多事总把我和你小时候比可是我们接受的信息和承受的各方面压力都不一样了人和人感情上的需求程度也不一样我就是很脆弱你总是忽略我作为一个孩子的感受你说以后可以有个人照顾你怎么知道是他照顾你不是你照顾他你前几天身体不舒服来检查怎么不是他陪你要觉得端个茶倒个水是照顾这种照顾也太廉价了为什么你就不愿意相信你的血亲可以照顾你人有时候真的是贱他都看不到你的付出你越忍让对方越得寸进尺我实在是想不明白为什么你在他面前那么卑微如果现在就是他专注顾他家的孩子还让我维护你所谓的体面我尽力了可是他没有给你我体面 妈 你愿意忍气吞声我不愿意 我一点也忍不了我这个人就是你对我什么态度我对你什么态度我知道我再怎么劝你都听不进去你有你自己的想法最后还是劝你一句多为自己想除此之外我只能告诉我自己放下助人情节 尊重她人命运初二你哭着说因为我你都过不好这句话给了我很大的震撼我以后再也不会回去打扰你们了你要是什么时候来找我不管是住还是玩我肯定接你但我永远不会再回那个烂地方了我会当做从来没有那些人的出现当然如果你因为他们和我断绝关系我也无话可说他对你好不好只有你自己知道别人不好评判一个愿打一个愿挨我心脏本来就不好神经衰弱也没有彻底好我不想因为这些破事内耗了我不想让原生家庭困住我想逃离 想往前走了你喜欢在那里是你遵从本心的选择我不喜欢那里也是我的改不了的初衷咱俩谁都不要绑架谁了,3,2,2,0,河北,baobab,https://www.douban.com/people/134563210/,134563210,,宝贝，谢谢你站在我这一边为我着想，你看到我的委屈，我的辛劳，即使我曾说过那样伤害你的话。宝贝，谢谢你爱妈妈，我想，你是妈妈在这个世界上最爱我的人了。对不起宝贝，是我离不开父权社会对我的恐吓和规训，我又把这些规训传递给你。宝贝，妈妈不能成为你的依靠，对不起。但妈妈祝福你成为你自己的依靠，祝福你拥有你自己的力量，离开恐吓和规训，拥有你自由的人生。谢谢你宝贝，对不起。,2024-02-16 11:20:45 河南,2.0,,,买车 首付 计算 买车 入职 关心 好像 重心 男人 儿子 买房子 男人 落脚 地方 小学 脸色 尴尬 环境 焦虑 心理 状态 打压 说教 道歉 忘不了 支持 好人 确实 感觉 付出 灭杀 软弱 价值 认同感 男人 依附 状态 拖累 总爱 日子 原因 孩子 家庭 暴雨 终生 潮湿 家庭 感觉 不到 委屈 诉说 状态 当成 感觉 不到 亲妈 关爱 不想 委屈 憋屈 当成 男朋友 带回去 原因 根筋 不想 压抑 自私 干枯 办法 关心 滋养 滋养 环境 成长 谈恋爱 表现 敏感 证据 矫情 小时候 接受 信息 承受 压力 感情 需求 程度 脆弱 孩子 感受 照顾 照顾 照顾 身体 舒服 照顾 照顾 廉价 血亲 照顾 看不到 付出 忍让 实在 卑微 专注 孩子 维护 体面 体面 态度 态度 听不进去 想法 只能 告诉 放下 助人 情节 尊重 命运 很大 震撼 回去 打扰 肯定 地方 我会 当做 一个愿打 心脏 不想 破事 内耗 不想 原生 家庭 困住 逃离 往前走 喜欢 遵从 本心 选择 喜欢 改不了 绑架
