commentId,userNick,userMember,replyInfo,commentKeywordList,commentTagInfo,publishStatus,usefulCount,replyCount,score,images,scores,content,recommendItems,publishTypeTag,childrenTag,ipLocatedName,search-area,sight-name,sight-id,sight-address,分词,情感分值,emotion_type,聚类结果
175055645,renzhenxiang,黄金贵宾,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,苏州博物馆一般化，主要是太小。,,2023-03-01 发布点评,,江苏,嘉定区,苏州博物馆,43956,苏州市东北街204号,苏州 博物馆 一般化 太小,0.1221,负面,1
175094262,M23****9051,铂金贵宾,,[],[],6,0,0,4,,景色-4.0;趣味-4.0;性价比-4.0,公路太差了,,2023-03-05 发布点评,,江苏,嘉定区,千灯古镇,3828,苏州市昆山市千灯古镇尚书路1号,公路 太差,0.0233,负面,1
172084427,出行快乐6,铂金贵宾,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,千灯，一个历史文化古镇，距今已有两千五百，是昆曲的发源地，也是明末清初顾炎武的故乡，“天下兴亡 匹夫有责”这句名言一直影响着我们。,,2022-08-12 发布点评,,上海,嘉定区,千灯古镇,3828,苏州市昆山市千灯古镇尚书路1号,千灯 历史 文化 古镇 距今已有 两千五百 昆曲 发源地 明末清初 顾炎武 故乡 天下兴亡 匹夫有责 这句 名言 影响,0.3362,负面,1
168373748,M25****773,,,[],[],6,0,0,3,https://dimg06.c-ctrip.com/images/0101l1200094eieje4040_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0103x1200094eigxqEAAE_W_640_10000.jpg?proc=autoorient;https://dimg03.c-ctrip.com/images/010531200094eh7bg1951_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0100t1200094eidrk6BFD_W_640_10000.jpg?proc=autoorient;https://dimg02.c-ctrip.com/images/010041200094ehd9s126A_W_640_10000.jpg?proc=autoorient;https://dimg03.c-ctrip.com/images/010451200094eigej112D_W_640_10000.jpg?proc=autoorient;https://dimg05.c-ctrip.com/images/0101i1200094eigm768D2_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0100v1200094eids0AD6F_W_640_10000.jpg?proc=autoorient,景色-3.0;趣味-3.0;性价比-3.0,我满怀喜悦的心情，周末从上海赶来昆山千灯古镇。第一天去了亭林园20元门票蛮大的，还有座小山。下午赶到千灯古镇住一晚。去过很多古镇，但是千灯让我有点失望。晚上古镇中心商业街商铺，基本都关门。根本没有千灯这个名字的感觉，从古桥上远远望去河道两边，基本上漆黑一片，除了河道一边吃饭点，走在古镇小道上都有一点害怕。只有在古镇外围奶茶铺烤肉定点的商铺有点人气，还好网上说，古镇有联票景点不错。有可能那些景点晚上关门所以减少了一点古镇的夜景。让人叹息的事。第二天8:00去售票处询问买票的情况！售票员告知，由于受疫情影响。从上海过来需要核酸检测报告才能买票。真是让我好深难过，门票60元，核酸检测60元。这东西到提醒我，难道苏州周边古镇没有核酸报告都不能进去了。看样子不等到疫情结束，拿上海身份证的人是不会去了。,,2021-11-14 发布点评,,,嘉定区,千灯古镇,3828,苏州市昆山市千灯古镇尚书路1号,满怀 喜悦 心情 周末 上海 赶来 昆山 千灯 古镇 第一天 林园 门票 蛮大 小山 下午 赶到 千灯 古镇 一晚 去过 古镇 千灯 失望 晚上 古镇 中心 商业街 商铺 关门 千灯 名字 感觉 古桥 远远望去 河道 两边 漆黑一片 河道 吃饭 古镇 小道 一点 害怕 古镇 外围 奶茶 烤肉 定点 商铺 人气 还好 网上 古镇 联票 景点 不错 景点 晚上 关门 减少 一点 古镇 夜景 叹息 第二天 售票处 询问 买票 情况 售票员 告知 疫情 影响 上海 核酸 检测 报告 买票 难过 门票 核酸 检测 东西 提醒 苏州 周边 古镇 核酸 报告 疫情 结束 上海 身份证,0.0051,负面,1
163250131,小鱼飞飞117,,,[],[],6,6,0,4,https://dimg01.c-ctrip.com/images/10071f000001gr4tn268A_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/10091f000001gcuqxE30B_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/100b1f000001gcu9413EC_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/100u1f000001gafagC8C2_W_640_10000.jpg?proc=autoorient;https://dimg07.c-ctrip.com/images/10041f000001g9flr6EDC_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/10051f000001gcyhlAD25_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/100d1f000001g8z0q9ED8_W_640_10000.jpg?proc=autoorient,景色-4.0;趣味-4.0;性价比-4.0,怎么说呢！可能古镇去的太多审美疲劳了，江南的古镇都是千篇一律小桥流水人家，连卖的东西都那么的一致，万三蹄，各种糕点。千灯相比其它古镇没什么特别的，那条小河也不算干净，而且古镇也较小。疫情期间景点还都没开放。但顾炎武故居还是不错的很大，后花园就是一座典型的苏州园林。这次旅行唯一的亮点是住的一家民宿真不错，一座百年老宅庭院深深的感觉。就是可能疫情只有我一个客人。这么大一座古宅只有我一个女生住里面有点怕怕,,2020-04-16 发布点评,,,嘉定区,千灯古镇,3828,苏州市昆山市千灯古镇尚书路1号,古镇 审美疲劳 江南 古镇 千篇一律 小桥流水 连卖 东西 万三蹄 糕点 千灯 相比 古镇 没什么 特别 那条 小河 不算 干净 古镇 疫情 期间 景点 开放 顾炎武 故居 不错 很大 后花园 一座 典型 苏州园林 旅行 唯一 亮点 一家 民宿 真不错 一座 百年 老宅 庭院 深深 感觉 疫情 客人 一座 古宅 女生 怕怕,0.0388,负面,1
167545976,左拉在旅行,铂金贵宾,,[],[],6,4,0,4,,景色-4.0;趣味-4.0;性价比-4.0,千灯就是古镇太小了，随便走两步就走完了，可能和上海的七宝古镇差不多大吧。所以也撑不了很多的内容。千灯旅游还有很多是在古镇外的，但是跟古镇的联络不算紧密，所以整体游客来的不多,,2021-08-28 发布点评,,,嘉定区,千灯古镇,3828,苏州市昆山市千灯古镇尚书路1号,千灯 古镇 太小 随便 两步 上海 七宝 古镇 内容 千灯 旅游 古镇 古镇 联络 不算 紧密 整体 游客,0.0477,负面,2
166482927,superjackie,钻石贵宾,,[],[],6,1,0,3,https://dimg02.c-ctrip.com/images/0105r120008n9alqn34B3_W_640_10000.jpg?proc=autoorient;https://dimg08.c-ctrip.com/images/01074120008n9bajbE0EA_W_640_10000.jpg?proc=autoorient;https://dimg05.c-ctrip.com/images/0102b120008n9a44tC306_W_640_10000.jpg?proc=autoorient,景色-3.0;趣味-3.0;性价比-4.0,1. 距离上海驾车差不多一个半小时，不太堵车的情况哦，所以还算方便，属于昆山2. 假期游客多，车多，景区本来可以开进去有停车场，到了节假日就封路不让进，只能在周边马路上找停车位，很不方便,,2021-05-07 发布点评,,,嘉定区,千灯古镇,3828,苏州市昆山市千灯古镇尚书路1号,距离 上海 驾车 一个半 小时 不太 堵车 情况 昆山 假期 游客 车多 景区 本来 开进去 停车场 节假日 封路 不让 只能 周边 马路上 停车位,0.0496,负面,1
166757267,M47****506,钻石贵宾,,[],[],6,0,0,3,https://dimg06.c-ctrip.com/images/0303w120008pq2d8iA68B_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/03071120008pq0mpl33E6_W_640_10000.jpg?proc=autoorient;https://dimg05.c-ctrip.com/images/03054120008ppzqstD3AB_W_640_10000.jpg?proc=autoorient;https://dimg08.c-ctrip.com/images/0303n120008pq17t5B991_W_640_10000.jpg?proc=autoorient;https://dimg01.c-ctrip.com/images/03074120008pq05toE7D3_W_640_10000.jpg?proc=autoorient;https://dimg06.c-ctrip.com/images/0305x120008pq0hte1778_W_640_10000.jpg?proc=autoorient;https://dimg07.c-ctrip.com/images/03009120008pq13ibB406_W_640_10000.jpg?proc=autoorient,景色-3.0;趣味-3.0;性价比-4.0,因为公司的名字取自顾炎武其中著作里的内容，这次游千灯古镇，主要是到访顾炎武故居。故居里仍然保留着旧建筑的部分很美，很有感觉。但由于整体改造比较大，失去了一些“真”的味道。介绍亭林先生生平的文字比较粗糙，事件之间连贯性较弱，理解起来有点困难。他最为人歌颂的地方，例如日知录的采铜于山，对知识的执着，反复修订而成书这种信念，也没怎么着墨。此外，有两个厅不停播放着视频，声音很大声，与故居里的人文气息格格不入，甚至感觉很吵，可以注意把声音调低。虽然如此，故居一行还是觉得有收获的。至于千灯古镇，面积比较小，如果不买门票不进去看景点，一个小时就可以逛完。整体感觉，有点吵，到处都是臭豆腐小吃，租衣服摄影的地方，与古镇里想突出的人文气息，有点格格不入。,,2021-06-06 发布点评,,,嘉定区,千灯古镇,3828,苏州市昆山市千灯古镇尚书路1号,公司 名字 取自 顾炎武 著作 内容 游千灯 古镇 到访 顾炎武 故居 故居 保留 建筑 感觉 整体 改造 味道 介绍 林先生 生平 文字 粗糙 事件 之间 连贯性 较弱 理解 困难 最为 歌颂 地方 日知录 采铜于 知识 执着 反复 修订 成书 信念 着墨 两个 不停 播放 视频 声音 大声 故居 人文 气息 格格不入 感觉 声音 调低 故居 一行 收获 千灯 古镇 面积 不买 门票 景点 小时 整体 感觉 臭豆腐 小吃 衣服 摄影 地方 古镇 人文 气息 格格不入,0.2843,负面,1
175215987,幻翼天使,,,[],[],6,0,0,5,https://dimg04.c-ctrip.com/images/0EQ6q12000as98huz8000_W_640_10000.jpg?proc=autoorient,景色-5.0;趣味-5.0;性价比-5.0,现在疫情刚结束，缺少点人气，记得4年前去的时候是人山人海，等人气恢复了再去。,['烟雨长廊'],2023-03-18 发布点评,,上海,嘉定区,西塘风景区,17884,嘉兴市嘉善县西塘镇南苑路258号,疫情 结束 缺少 人气 记得 前去 人山人海 人气 恢复,0.3021,负面,1
172595897,M22****1299,黄金贵宾,,[],[],6,1,0,4,,景色-4.0;趣味-3.0;性价比-4.0,两天一晚，晚上8点半到的所以没有花费门票。住宿住在西街的依水阁，临街的房间稍微有点吵闹。酒吧街稍微商业化了一些，歌手的水平也比较同质化。总的来说消费还是略高。餐饮推荐钱雨曼怀旧餐厅，点了3个菜结果上了6个的水平，而且服务员小帅哥超级sweet，会提醒螺蛳的季节偏晚会有坏的要注意。,"['醉园', '烟雨长廊', '五姑娘主题公园', '送子来凤桥', '石皮弄', '西园', '护国随粮王庙（七老爷庙）', '嘉善西街']",2022-09-10 发布点评,,上海,嘉定区,西塘风景区,17884,嘉兴市嘉善县西塘镇南苑路258号,两天 晚上 点半到 花费 门票 住宿 西街 水阁 临街 房间 稍微 吵闹 酒吧街 稍微 商业化 歌手 水平 同质化 消费 餐饮 推荐 钱雨曼 怀旧 餐厅 水平 服务员 小帅哥 超级 提醒 螺蛳 季节 晚会 有坏,0.018,负面,1
173451166,果果吖吖,黄金贵宾,,[],[],6,0,0,3,https://dimg08.c-ctrip.com/images/0304512000a4rwitj320F_W_640_10000.jpg?proc=autoorient;https://dimg01.c-ctrip.com/images/0305112000a4rwitk224A_W_640_10000.jpg?proc=autoorient;https://dimg08.c-ctrip.com/images/0305e12000a4rtotv537D_W_640_10000.jpg?proc=autoorient;https://dimg02.c-ctrip.com/images/0307112000a4rvyzg41FF_W_640_10000.jpg?proc=autoorient;https://dimg02.c-ctrip.com/images/0301i12000a4rsr7iF03F_W_640_10000.jpg?proc=autoorient;https://dimg05.c-ctrip.com/images/0304r12000a4rusfu3BFC_W_640_10000.jpg?proc=autoorient;https://dimg07.c-ctrip.com/images/0302e12000a4rsr7jAC87_W_640_10000.jpg?proc=autoorient;https://dimg01.c-ctrip.com/images/0305x12000a4rwitlE51D_W_640_10000.jpg?proc=autoorient,景色-4.0;趣味-3.0;性价比-4.0,现在因为疫情没有表演可看了 整个馆地方也不算大 基本两个馆一个小时都可以溜达玩。逛了会最后在鳐鱼馆小孩子玩的地方停留了会  小时候来过 有表演看 就觉得还挺有趣 现在带着小孩来玩 感觉就很一般了 不值这个价了😂 基本来了一次不会再来了 性价比低,,2022-11-03 发布点评,,上海,嘉定区,上海长风海洋世界,15297,普陀区大渡河路451号（长风公园4号门）,疫情 表演 可看 地方 不算 两个 小时 溜达 鱼馆 小孩子 地方 停留 小时候 来过 表演 有趣 小孩 感觉 不值 价了 再来 性价比,0.0933,负面,2
174864289,毒娘子一枚,黄金贵宾,,[],[],6,0,0,3,https://dimg04.c-ctrip.com/images/0EQ3c12000amuq8h3FE0E_W_640_10000.jpg?proc=autoorient,景色-3.0;趣味-3.0;性价比-5.0,一般般吧～有点失望了～🐟的种类不咋多～一个小时不到就看完了  还是带着小朋友的,,2023-02-09 发布点评,,上海,嘉定区,上海长风海洋世界,15297,普陀区大渡河路451号（长风公园4号门）,一般般 失望 种类 小时 不到 小朋友,0.0185,负面,1
89194114,M96****30,,,[],[],6,55,0,3,https://dimg08.c-ctrip.com/images/100d090000003ng4uA63C_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/100b090000003ng776217_W_640_10000.jpg?proc=autoorient;https://dimg01.c-ctrip.com/images/100h090000003ng6hDC9E_W_640_10000.jpg?proc=autoorient,景色-3.0;趣味-4.0;性价比-2.0,海洋生物还是很多的，种类也比较全。但是，十一黄金周那么多人，门口那么多黄牛在倒卖门票，没人管一管。景点售票处面对着购票长龙，4个售票窗口还在挨个推销联票，不把推销的联票说完不给好脸色看。买到票后说白鲸表演要开始了，先看表演，不让进，表演场地要再走十分钟去另一个场馆看。到了那个场馆说表演还没开始在门外等。等了半个小时孩子台上厕所，问保安厕所在哪里，就只笑笑不回答，问里面工作人员能不能去里面上个厕所，不让进，压了所有的证件才让进去，刚进厕所就有人喊好了没，上好厕所马上出场馆。场内白鲸表演30分钟，对没看过的人来说还是不错的，但是表演内容比较单一，不能对比。海底隧道不长比上海海洋馆不是短了一点两点，也比海洋馆规模小。胜在内部设计比较精细，在加上有表演还算有特色。总之服务太差，到那里玩的大多都是带小孩的，这样的服务，真不相信是在上海。,,2016-10-05 发布点评,,,嘉定区,上海长风海洋世界,15297,普陀区大渡河路451号（长风公园4号门）,海洋生物 种类 十一 黄金周 多人 门口 黄牛 倒卖 门票 没人管 景点 售票处 面对 购票 长龙 售票 窗口 推销 联票 推销 联票 说完 脸色 买到 白鲸 表演 先看 表演 不让 表演 场地 十分钟 场馆 场馆 表演 门外 半个 小时 孩子 台上 厕所 保安 厕所 笑笑 回答 工作人员 厕所 不让 证件 刚进 厕所 有人 好了没 厕所 场馆 场内 白鲸 表演 分钟 看过 不错 表演 内容 单一 海底隧道 不长 上海 海洋馆 一点两点 海洋馆 规模 内部 设计 精细 表演 还算 特色 服务 小孩 服务 上海,0.0699,负面,4
172611184,300****537,钻石贵宾,,[],[],6,0,0,3,,景色-4.0;趣味-4.0;性价比-3.0,管理不行，餐饮价格太高,,2022-09-11 发布点评,,上海,嘉定区,上海长风海洋世界,15297,普陀区大渡河路451号（长风公园4号门）,管理 不行 餐饮 价格 太高,0.0142,负面,4
166617761,choco,黄金贵宾,,[],[],6,2,0,4,https://dimg02.c-ctrip.com/images/01045120008omgh144FF9_W_640_10000.jpg?proc=autoorient;https://dimg08.c-ctrip.com/images/0100g120008omj0giD3F4_W_640_10000.jpg?proc=autoorient;https://dimg07.c-ctrip.com/images/0103g120008omk92i5D5A_W_640_10000.jpg?proc=autoorient,景色-4.0;趣味-4.0;性价比-4.0,公园里面树荫茂盛，即使天热也适合大家观赏游玩～但是停车地方不大，带娃稍有不便～里面水族馆很凉爽，也基本满足了小朋友的好奇～可是里面免费拍照结果拍完要付钱买相框真的吃相难看了！,,2021-05-22 发布点评,,,嘉定区,上海长风海洋世界,15297,普陀区大渡河路451号（长风公园4号门）,公园 树荫 茂盛 天热 适合 观赏 游玩 停车 地方 带娃 不便 水族馆 凉爽 小朋友 好奇 免费 拍照 完要 付钱 相框 真的 难看,0.0679,负面,4
167755179,张晓星女士,铂金贵宾,,[],[],6,1,0,5,https://dimg04.c-ctrip.com/images/0301312000903cxh6CA88_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0306412000903jfxa747C_W_640_10000.jpg?proc=autoorient,景色-5.0;趣味-5.0;性价比-5.0,逛长风公园的时候突然发现这天是上海旅游节，海底世界的门票只要90元，加上孩子还小，免票，当机立断买票进去。只是因为是一个人带娃，有个小推车，检票人员提醒里面有台阶，建议寄存到对面的服务中心，我嫌麻烦，以为没多少台阶，就没去寄存。然后后悔了，里面有高高的一层楼的台阶，还好有好心的其他游客帮忙抬一下。里面有摸海星，但是宝宝还小一个是摸不到，一个是工作人员提醒孩子太小，可能会海水过敏。最后还是没有摸到。人很多，挤来挤去，宝宝太小，20个月，对海底生物兴趣不是很大。匆匆看过匆匆离去。打算明年大点了再来看看。,,2021-09-23 发布点评,,,嘉定区,上海长风海洋世界,15297,普陀区大渡河路451号（长风公园4号门）,长风 公园 发现 这天 上海 旅游节 海底 世界 门票 孩子 免票 当机立断 买票 人带 有个 小推车 检票 人员 提醒 台阶 建议 寄存 对面 服务中心 麻烦 台阶 寄存 后悔 高高的 一层楼 台阶 还好 好心 游客 帮忙 海星 宝宝 摸不到 工作人员 提醒 孩子 太小 海水 过敏 挤来挤去 宝宝 太小 海底 生物 兴趣 很大 看过 离去 打算 明年 大点,0.0074,负面,2
164395568,liku2005,铂金贵宾,,[],[],6,7,0,5,https://dimg03.c-ctrip.com/images/0304h1200083j5ny21EFA_W_640_10000.jpg?proc=autoorient;https://dimg01.c-ctrip.com/images/030691200083j5vuzB53C_W_640_10000.jpg?proc=autoorient;https://dimg05.c-ctrip.com/images/0305d1200083j7w1x2111_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0302p1200083j67gd944E_W_640_10000.jpg?proc=autoorient;https://dimg02.c-ctrip.com/images/0305d1200083j5sbx67BA_W_640_10000.jpg?proc=autoorient;https://dimg08.c-ctrip.com/images/030691200083j592a2D23_W_640_10000.jpg?proc=autoorient,景色-5.0;趣味-5.0;性价比-5.0,确实节省，非周末去人很少，小朋友看得玩的都很尽兴。早提醒是：买的时候一定确认去的人数，我买的票施行的是多票一个代码制，例如你直接3张一起付款买了，得到的是一个代码，万一有人不去，现场窗口是退不了票的，要么直接使用，浪费一张，要么不用另外在现场购买全价180/人的票（网上购买当天票是有时间限制的）。所以要么确认好人数不反悔的一起买，要么保险点一人一票一代码。记得提前进场网上预约。微信小程序“默林玩咖”,,2020-09-11 发布点评,,,嘉定区,上海长风海洋世界,15297,普陀区大渡河路451号（长风公园4号门）,确实 节省 周末 小朋友 看得 尽兴 提醒 确认 人数 施行 多票 代码 付款 代码 有人 不去 现场 窗口 浪费 一张 不用 现场 购买 全价 网上 购买 当天 时间 确认 人数 反悔 一人 一票 代码 记得 提前 进场 网上 预约 微信 程序 默林,0.174,负面,0
92662377,_CFT01****2955150,,,[],[],6,273,0,3,https://dimg04.c-ctrip.com/images/100l0b00000059rs18E4D_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/100u0b00000059s3hA3FE_W_640_10000.jpg?proc=autoorient,景色-3.0;趣味-3.0;性价比-3.0,去之前还是做足了功课的，在长风和上海水族馆之间选择了长风，悔得肠子都青了，隧道就那么一点点长，鱼啊，企鹅啊什么的都很少，更不要提它的海洋馆的表演了，不要和去年去过的大连水族馆相比，就是和南京那个中山陵下面的动物园就没有办法比，说真的，它真的很小，而且海狮表演的地方和参观水族馆的地方还隔了好远，以为会是一个很大的场馆，结果……一言难尽，还好妹妹还是玩儿的很高兴的，它也送了什么儿童牙刷和铅笔，估计是什么赞助的企业送的吧,,2016-12-06 发布点评,,,嘉定区,上海长风海洋世界,15297,普陀区大渡河路451号（长风公园4号门）,做足 功课 长风 上海 水族馆 之间 选择 长风 悔得 肠子 隧道 一点点 企鹅 提它 海洋馆 表演 去年 去过 大连 水族馆 相比 南京 中山陵 动物园 办法 说真的 真的 很小 海狮 表演 地方 参观 水族馆 地方 很大 场馆 一言难尽 还好 妹妹 玩儿 儿童 牙刷 铅笔 估计 赞助 企业,0.1928,负面,2
74788118,自2016起,钻石贵宾,,[],[],6,67,0,3,https://dimg04.c-ctrip.com/images/100k050000000x1rtB96F_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/100e050000000x1ru1E5D_W_640_10000.jpg?proc=autoorient,景色-3.0;趣味-3.0;性价比-3.0,优点：1.携程订票160现场180。2.馆内设计有故事性。3.有海星和海参可以触摸。           缺点：1.取票没有专门通道，要和现场买票的一起排队，且速度奇慢，前方有四个家庭排队却等了15分钟！2.触摸海星边有照相，员工不停的喊着免费四张照片，取得时候发现是四张大头贴大小的及其模糊的照片（根本称不上照片），主要是要你买100元的8张照片！这种推销很恶心。3.从海洋馆去白鲸馆要在长风公园里走10分钟才到达，很不方便。且表演内容很少。,,2016-06-23 发布点评,,,嘉定区,上海长风海洋世界,15297,普陀区大渡河路451号（长风公园4号门）,优点 携程 订票 现场 馆内 设计 故事性 海星 海参 触摸 缺点 取票 通道 现场 买票 排队 速度 奇慢 前方 四个 家庭 排队 分钟 触摸 海星 边有 照相 员工 不停 免费 四张 照片 发现 四张 大头贴 大小 模糊 照片 称不上 照片 照片 推销 恶心 海洋馆 白鲸 馆要 长风 公园 分钟 到达 表演 内容,0.0064,负面,0
175161843,虫小恋,,,[],[],6,1,0,4,https://dimg04.c-ctrip.com/images/0EQ3p12000arm1sdb9099_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0EQ6b12000arlz4328F34_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0EQ6u12000arlvq5hC1E9_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0EQ5212000arm0djy08F9_W_640_10000.jpg?proc=autoorient,景色-4.0;趣味-4.0;性价比-4.0,4颗星算给多了，因为去宝山寺就顺道去去同在宝山的顾村公园。宝山寺是真赞，顾村只能说“我去”～…花算不上很多但人是真多，网红们自带板凳、梯子杵在花下、钻在花里，一棵花树钻n个人，惨烈不忍直视。拍了一些花的近照（也只能是近照）评价里分享一下。票是百鸟园套票，门口孔雀表演没太表演起来，估摸飞一天累了，园子里有一些鸟，表演大可不必，折磨动物赚一些合照的增值收入。,,2023-03-12 发布点评,,上海,嘉定区,顾村公园,107854,上海市宝山区顾村镇沪太路4788号环岛路1号(近沪太路),颗星算 宝山 顺道去 宝山 顾村 公园 宝山 真赞 顾村 只能 算不上 真多 网红们 自带 板凳 梯子 花下 花里 一棵 花树 惨烈 不忍 直视 近照 只能 近照 评价 分享 百鸟园 套票 门口 孔雀 表演 没太 表演 估摸 园子 表演 大可不必 折磨 动物 合照 增值 收入,0.0402,负面,1
175158540,M51****4220,,,[],[],6,0,0,5,https://dimg04.c-ctrip.com/images/0EQ3x12000arkun33C3B6_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0EQ4u12000arkqzkc6031_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0EQ2o12000arkrxdsD64B_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0EQ4t12000arknv7j1273_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0EQ6g12000arkgc0m906B_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0EQ2s12000arkp7b49A29_W_640_10000.jpg?proc=autoorient,景色-5.0;趣味-4.0;性价比-5.0,上海市宝山区顾村公园面积很大。,,2023-03-12 发布点评,,上海,嘉定区,顾村公园,107854,上海市宝山区顾村镇沪太路4788号环岛路1号(近沪太路),上海市 宝山区 顾村 公园 面积 很大,0.3296,负面,1
173531975,无目的闲逛,黄金贵宾,,[],[],6,2,0,3,https://dimg02.c-ctrip.com/images/0106912000a5f15iyB0F9_W_640_10000.jpg?proc=autoorient;https://dimg07.c-ctrip.com/images/0101x12000a5eyo2d7A22_W_640_10000.jpg?proc=autoorient;https://dimg01.c-ctrip.com/images/0104v12000a5ezm735B71_W_640_10000.jpg?proc=autoorient;https://dimg06.c-ctrip.com/images/0104c12000a5ex5ea1E5E_W_640_10000.jpg?proc=autoorient;https://dimg08.c-ctrip.com/images/0106812000a5f0ny5AA86_W_640_10000.jpg?proc=autoorient;https://dimg05.c-ctrip.com/images/0102q12000a5eydlu8B68_W_640_10000.jpg?proc=autoorient;https://dimg07.c-ctrip.com/images/0104r12000a5ez2ytA106_W_640_10000.jpg?proc=autoorient;https://dimg04.c-ctrip.com/images/0104v12000a5ezquo9FF9_W_640_10000.jpg?proc=autoorient;https://dimg06.c-ctrip.com/images/0102d12000a5ewywt922C_W_640_10000.jpg?proc=autoorient;https://dimg03.c-ctrip.com/images/0103g12000a5f06x7A2AA_W_640_10000.jpg?proc=autoorient;https://dimg05.c-ctrip.com/images/0101b12000a5exrwbF063_W_640_10000.jpg?proc=autoorient,景色-3.0;趣味-3.0;性价比-2.0,大失所望。这个公园 和大马路上的绿化带没有什么差别。太普通了。没有一点特色。偌大一个公园没有多少休闲椅子。厕所一股异味。树木花草植物似乎没有什么人维护。和市内其他公园没法比较。,,2022-11-08 发布点评,,上海,嘉定区,顾村公园,107854,上海市宝山区顾村镇沪太路4788号环岛路1号(近沪太路),大失所望 公园 大马路 绿化带 差别 太普通 一点 特色 偌大 公园 休闲 椅子 厕所 一股 异味 树木 花草 植物 维护 市内 公园 没法,0.0024,负面,1
175149569,_M13****4290,黄金贵宾,,[],[],6,0,0,5,,景色-5.0;趣味-5.0;性价比-5.0,厨房挂杆挂锅,,2023-03-11 发布点评,,上海,嘉定区,顾村公园,107854,上海市宝山区顾村镇沪太路4788号环岛路1号(近沪太路),厨房 挂杆,0.185,负面,1
174995864,卜太太,钻石贵宾,,[],[],6,0,1,3,,景色-3.0;趣味-3.0;性价比-3.0,看好时间在用哦，不然买了浪费了,,2023-02-23 发布点评,,韩国,嘉定区,顾村公园,107854,上海市宝山区顾村镇沪太路4788号环岛路1号(近沪太路),看好 时间 浪费,0.1962,负面,0
172797824,M51****8838,,,[],[],6,0,0,3,,景色-4.0;趣味-2.0;性价比-2.0,顾村公园过山车，扯淡的项目，从坐上到下来不到一分钟，速度都没起来。国内玩了很多过山车了，这里就是抢钱的感觉！,,2022-09-24 发布点评,,上海,嘉定区,顾村公园,107854,上海市宝山区顾村镇沪太路4788号环岛路1号(近沪太路),顾村 公园 过山车 扯淡 项目 不到 一分钟 速度 国内 过山车 抢钱 感觉,0.0485,负面,1
