label,review,fenci
0,送餐的时间差了40多分钟，饭来了上面全是菜汤，差评！,送餐 时间差 菜汤
0,米线汤都洒外面了,米线
0,米饭有点馊了，红烧肉也不好吃，差评,米饭 红烧肉 好吃
0,味道不错，但是为啥那么多沙子！貌似是蘑菇里的…,味道 不错 沙子 貌似 蘑菇
0,每次送餐都要等一个小时…而且感觉店商根本不看备注,送餐 小时 感觉 店商 备注
0,点了招牌的酸菜红烧肉，菜没的说。就是送来的时间略长，一个多小时吧，而且菜汤洒的到处都是。,招牌 酸菜 红烧肉 送来 时间 小时 菜汤
0,卤蛋竟然是乡巴佬。,卤蛋
0,一个小时才送到，面坨成个疙瘩，没法吃，扔了,小时 送到 疙瘩 没法
0,为什么没有辣椒,辣椒
0,实惠快捷，只是有一位收银员服务态度极差,快捷 收银员 服务态度 极差
0,实惠，但是厨师技术有待提高,厨师 技术 有待 提高
0,接电话的小妹态度很不好。,小妹 态度
0,送的太慢，送餐员态度不好。,太慢 餐员 态度
0,送餐时间太慢,送餐 时间 太慢
0,我的卤鸡蛋呢,卤鸡
0,我还以为是小块排骨，没想到都是肉末，看着就没胃口了。这是我对小渝府唯一道不满意的菜！,小块 排骨 肉末 看着 胃口 满意
0,还有比这更难吃的米线吗？,难吃 米线
0,快送成晚饭了。,送成 晚饭
0,少送个蛋，送货员这态度，2分钟就开始催，到了楼下还使脸色,态度 脸色
0,"原来有牛肉-,-就是混土豆里太少了没看见。",牛肉 土豆
0,129分钟送达！,送达
0,点了西红柿鸡蛋加卤蛋香肠，结果只送来了西红柿鸡蛋饭,西红柿 鸡蛋 卤蛋 香肠 送来 西红柿 鸡蛋
0,"1点定的餐，13点送到，你们还能再慢吗？！,送餐人员态度差",点定 送到 送餐 人员 态度
0,"猪蹄每次大小不一致而且太肥过于油腻,配菜应该是海带丝,所以整体一般希望改进",猪蹄 太肥 油腻 配菜 海带丝 整体 希望 改进
0,不知道为啥今天送餐速度奇慢无比…,送餐 速度 奇慢 无比
0,蛋花汤都馊了很恶心，土豆丝少的可怜,蛋花汤 恶心 土豆丝 可怜
0,点凉拌金针菇，拿进屋里打开一看是土豆丝，我们娘俩都不吃土豆,凉拌 金针菇 拿进 打开 土豆丝 娘俩 不吃 土豆
0,麻婆豆腐口感一般，不太好吃，烤肠就是很普通的那种街边烤肠。卤蛋是超市里卖的乡巴佬。这次送餐时间太长了,麻婆豆腐 口感 好吃 烤肠 烤肠 卤蛋 超市 送餐 时间
0,第一次点怎么这么与图片不符合呢，鸡蛋没有，饮料没有，赠饮是整个外卖的活动吧，套餐本来的饮料呢,图片 符合 鸡蛋 饮料 外卖 套餐 饮料
0,凉拌米线能吃吗？餐馆出新品种不试吃吗？无语！,凉拌 米线 餐馆 新品种 试吃
0,配菜的酸菜很难吃。建议换成茄子，这个味道不错，能吸引不少人。,配菜 酸菜 难吃 建议 换成 茄子 味道 不错 吸引
0,这时间我就懒得吐槽了，各种服务态度差成狗,时间 懒得 吐槽 服务态度
0,送饭晚了20分钟。菜的质量很差,送饭 质量
0,餐送晚了，打电话咨询态度很不耐烦说等着吧。味道没有以前好了，太多也越来越差了,态度 不耐烦 味道
0,送餐慢点要死，十一点十七定的，一会说开始送餐了，结果等到快一点还没来，马上都上班了，打电话问，刚送来，没送干嘛以前很早就写派送，等了将近120分钟，吃的午饭一点不爽！,送餐 要死 送餐 没来 上班 送来 没送 干嘛 派送 午饭 不爽
0,猪蹄太大了，切小点才好，而且有点肥腻，到时配的海带丝挺好吃的,猪蹄 小点 肥腻 海带丝 挺好吃
0,经过同意换成蒜苗炒肉了，但是蒜苗炒肉的肉有股馊味。,换成 蒜苗 炒肉 蒜苗 馊味
0,饭很多，菜不好吃,好吃
0,一个半小时才到。订外卖是为了节省时间。不过为了等外卖吃饭把时间安排完全打乱了，饭菜量远比去店里面吃少，,小时 外卖 节省时间 外卖 吃饭 时间 安排 打乱 饭菜
0,突然想起来，没给我配烤肠！都过去几天了，评价的时候才想起来，晕,没给 烤肠 评价
0,下单后等了一个半小时，要是平时上班这个送餐速度估计我连饭都吃不上了！,下单 小时 上班 送餐 速度 估计
0,下单2个小时才送到。无语了。,下单 小时 送到 无语
0,每次都送得特别慢，时间在60分钟到90分钟之间,时间
0,量多，但就是难吃,难吃
0,米线里没有放牛肉,米线 牛肉
0,路程就30米，要的是立刻送。却让我等了60分钟，你蜗牛呀！,路程 蜗牛
0,再也不点了～,不点
0,在店里用百度外卖下的单，收了配送费，但是不送饮料～我和我的同学，我们班的同学，都不会再来了～,店里 百度 外卖 配送费 饮料 同学 同学
0,都是大块肉。看见就没有食欲了。虽然是很便宜。但是也不至于这样糊弄人吧,大块 食欲 便宜
0,每次送来的筷子都有问题…不是发霉就是有味…,送来 筷子 发霉
0,烤肠没给我送！,烤肠
0,饭盒压坏了。,饭盒 压坏
0,我点的是酱香排骨面，竟然给我送的是香辣排骨面！把我辣的不行！很失败的一次服务，送餐！,酱香 排骨面 排骨面 不行 失败 送餐
0,这次很差了，菜里面有一整颗鹌鹑蛋的蛋壳…惊呆了…,鹌鹑蛋 蛋壳 惊呆
0,一直都很好，这次却太差，蘑菇里全是沙子，明显没洗干净，希望给个解释！,蘑菇 沙子 没洗 干净 希望 解释
0,要的番茄味送的其他口味，真是吃的不开心！,番茄 口味 开心
0,送餐太慢，面泡的都没味道了,送餐 太慢 面泡 味道
0,差评！饭难吃，送餐慢！,难吃 送餐
0,萝卜里面竟然有毛发,萝卜 毛发
0,鸭子实在太肥,鸭子 实在 太肥
0,蕨根粉太硬太难吃,难吃
0,我点的卤蛋没给我,卤蛋 没给
0,菜里吃到了清洁球！,清洁球
0,今天下雨，送餐人员可以体谅，可是这店里安排的人是二逼吗？1点要送达，结果一点才送达，早上九点多订的餐，尼玛你安排成这样，真尼玛人才。真尼玛坑爹。,下雨 送餐 人员 体谅 店里 安排 送达 送达 多订 安排 人才
0,这个米饭是怎么做的，好像送来的是一块砖头！太失望了！,米饭 好像 送来 砖头 失望
0,还不错哦，比较喜欢小渝府的菜，真心不错。,不错 喜欢 小渝府 不错
0,很不好吃，不知道为什么,好吃
0,烤肠都没送！,烤肠 没送
0,烤肠太硬，感觉都放了好几天的,烤肠 感觉
0,现场吃的时候凉菜不写收费，等你拿了，告诉你收费！为什么不明码标价！,现场 凉菜 收费 等你拿 告诉 收费 明码标价
0,搞不懂送的是米饭还是稀饭,米饭 稀饭
0,干的，还不如炒米线呢。而且没送饮料！,炒米 线呢 没送 饮料
0,实际里边没有订单里边的广味烤肠，请问把我的肠呢？,订单 广味 烤肠 请问
0,送外卖的啥态度？打电话五分钟下楼拿他就走了，然后再打说让我再等十分钟,外卖 态度 下楼
0,太难吃了，跟以前吃的明显两个样，送餐也很慢,难吃 送餐 很慢
0,忘了配送卤蛋！,配送 卤蛋
0,饭居然是夹生的！,夹生
0,定的卤蛋都没送，然后土豆角里都生着的！送餐速度特别慢，送餐的还和我吵了半天非说给我打了半个小时电话，可是我刚接到电话！,卤蛋 没送 土豆 角里 送餐 速度 送餐 小时 电话 接到 电话
0,烦躁，有根烤肠没有送到，饭倒是不错，不过这小问题让人恼火,烦躁 烤肠 送到 不错 恼火
0,我的电话打不通，不知道为什么,电话 不通
0,卤鸡蛋怎么没有，是忘了吗？,卤鸡
0,今天的饭真的是太令我失望了，从来没见过这么烂的外卖，菜花都是至少三天前做好的，根本没法吃，看就恶心！,失望 没见 外卖 菜花 做好 没法 恶心
0,说12点06送达，结果13点20才送到，送餐速度太慢了，不过价位便宜，还是挺值的，以后还会继续订餐的,送达 送到 送餐 速度 太慢 价位 便宜 挺值 订餐
0,时间太长，等了一个半小时，外卖都漏了，全是油,时间 小时 外卖 全是
0,这个牛肉也太少了吧！,牛肉
0,菜不仅难吃送的时间还超长,难吃 时间 超长
0,速度不是一般的慢,速度
0,糟糕，送餐速度慢不说，饮料也没有,糟糕 送餐 速度慢 饮料
0,面整个是一坨，没法吃，差不多一个半小时送到,没法 小时 送到
0,送餐速度特别慢，其他的都还不错,送餐 速度 不错
0,送了2个小时才送到，确实有些慢了,小时 送到 确实
0,"送餐时间太慢，完了近一个小时!,以后不订了！",送餐 时间 太慢 小时 不订
0,1:01订单成功，商家1:04确认，预计1:41到达，快递12:27才给我打的电话，那这样预计有什么用呀。多耽误事情，大热天的送来饭都凉了。差评,订单 成功 商家 确认 到达 快递 电话 耽误 事情 大热天 送来
0,"口味很不错,但是卤蛋真的很坑,建议别点",口味 不错 卤蛋 建议 别点
0,"足完了一个小时,手机一直开机,保持通畅,但回复说因为打不通电话才走的,我已经在网上交过钱了,让我晚了一个小时吃饭,态度还很差,可以放在前台的,为什么要再拿走",小时 手机 开机 通畅 回复 打不 交过 小时 吃饭 态度 放在 前台 拿走
0,"非常慢,打电话,还是不耐烦的口气,很无语",不耐烦 口气
0,送餐速度真是醉了,送餐 速度
0,送错了，丸子变成了米饭,送错 丸子 米饭
0,味道不错，就是送餐速度慢到了无法接受的地步,味道 不错 送餐 速度慢 接受 地步
0,群殴第一次买觉得还不错，第二次就又买了，我不过是催单打电话，服务员态度恶略，老子不欠你钱，我是顾客，就这样对我？什么狗屁态度！,群殴 不错 服务员 态度 恶略 老子 顾客 狗屁 态度
0,酸辣粉还好！凉皮一股发霉的味道，没吃，再也不买他家的了！,酸辣粉 还好 凉皮 发霉 味道
0,送的看起来是蒜苗炒肉,蒜苗
0,"别的先不说了，我餐给我送丢了。丢了你敢信？我在下面等了10多分钟，跟煞笔似的，送餐小哥让我联系前台，前台让我问小哥。等我上楼，屁股还没挨着椅子，又打电话告诉我撕错单子了。用一句文明用语，,。",煞笔 送餐 小哥 前台 前台 小哥 上楼 屁股 椅子 告诉 撕错 单子 文明用语
0,红烧牛肉套餐基本上都是土豆，一般，送餐时间那是个超慢啊,红烧 牛肉 套餐 土豆 送餐 时间 超慢
0,送餐很慢啊,送餐 很慢
0,等了90分钟，也是醉了，这个速度无语啊。,速度 无语
0,2小时到的，不过快递小哥挺辛苦的,小时 快递 小哥 辛苦
0,我没有收到外卖，但是也不退我钱,收到 外卖
0,写的下单满赠送饮料的，可是没有送，跟配送员说明了情况，他说下次订饭时写上欠饮料一瓶！,下单 赠送 饮料 配送 情况 饮料
0,我等了一个半小时才送到，都快上课了根本没机会吃了，打电话想取消订单打了无数次都打不通！,小时 送到 上课 机会 取消 订单 不通
0,速度太慢，一个半小时才送到,速度 太慢 小时 送到
0,饭盒里的汤汁都洒出来了，整个袋子都油的，下次能注意点吗！？,饭盒 汤汁 袋子 都油
0,"四喜丸子一点也不好吃,鸡蛋西红柿太咸",四喜 丸子 好吃 鸡蛋 西红柿 太咸
0,不错，就是送的太慢了,不错 太慢
0,送的太晚了！,太晚
0,"商家电话打不通，拿到餐后，菜汁洒了一袋子，您告诉我这还怎么吃呀！我十点下的单，要求十一点配送到,你这晚了多久。",商家 电话 不通 拿到 菜汁 袋子 告诉 配送
0,骨头太大啊,骨头
0,永远都差在效率上，1点订餐，要求12:15送到，结果13:0才到！,效率 订餐 送到
0,油撒了很多，袋子里全是油。味道还行。送餐迟了30分钟。,袋子 全是 味道 送餐
0,这顿饭吃的很纠结，浪费了我的5元优惠卷！,顿饭 纠结 浪费 优惠卷
0,等了一个半小时，16：47下单，等到七点多，到了牛肉太少，土豆块里面没熟，不知是不是把我落下了，后来仓促做出来的,小时 下单 牛肉 土豆块 没熟 不知 落下 仓促
0,"不会再定了,简直搞笑，两小片肉渣和一坨没切的菜花",再定 搞笑 小片 肉渣 没切 菜花
0,能不能0分，定了三样少一样，也没法找回，真垃圾,没法 找回 垃圾
0,今天的菜品不太好，像是中午剩的，量也没平时足！,菜品 不太好 像是
0,真心的慢啊，彻底无语，彻底失望了,失望
0,我4点50订的和别人5点半订的一起在6点半过来,订的
0,"饭还是不错的，就是今天的送餐员都不给送到办公室！,以前的都送过来了！",不错 餐员 送到 办公室
0,已经三次了，送到我这就全撒了，光收拾就得10分钟，你们的外卖员能负责点么！,送到 收拾 外卖 员能 负责
0,上门取餐的，为啥还收1元？而且还不配给。,上门 取餐 配给
0,难吃的要死。请问是泡椒牛肉面吗？打开饭盒，一股姜的味道。随意一挑，有那么一大坨姜丝。是让我吃姜吗？还一直少送我的烤肠。,难吃 要死 请问 泡椒 牛肉面 打开 饭盒 味道 一大 姜丝 烤肠
0,"今天的实在不够恭维，盒子都烂了到处都是，你说还能吃吗？,送餐时间更是离谱过了送餐时间一小时.,等了快两个小时",实在 恭维 盒子 送餐 时间 离谱 送餐 时间 小时 小时
0,，告诉你不要辣椒还放，艹，爷感冒了，泥马的,告诉 辣椒 感冒 泥马
0,"两个小时送到,送到菜都凉了",小时 送到 送到
0,第一次的配送员打翻了我的面；第二次的配送员态度很差，手机号码是：13051325039.,配送 打翻 配送 态度 手机号码
0,刚吃上没多久就拉肚子了。肉明显不是正常的红烧肉颜色。,拉肚子 红烧肉 颜色
0,差评，送货速度不是一般的满，竟然两个多小时才送到。打客服电话竟然是空号，简直无语。梅菜扣肉不好吃，米饭却是挺不错。,送货 速度 小时 送到 客服 电话 空号 梅菜 扣肉 好吃 米饭
0,鸡蛋挺多，海带丝好吃，米饭不错。但是，送货时间太长了，两个小时才送到，打客服电话竟然是空号，简直无语。,鸡蛋 海带丝 好吃 米饭 不错 送货 时间 小时 送到 客服 电话 空号
0,等待了105分钟，还是在投诉的情况下才送餐,等待 投诉 情况 送餐
0,牛肉的筋太多，味道还行，不过价格摆在这里，挺公道的了,牛肉 筋太 味道 价格 摆在 公道
0,真的就是两个小时，足两个小时，催单三次，不过分量太大了，一个人没法吃～,小时 小时 催单 分量 没法
0,真是让我等上火了，继续差评！气死人！,上火 气死人
0,送餐速度能再慢一点吗？让我们等三个小时吧,送餐 速度 小时
0,送餐速度太慢了，真是不能忍了，好脾气全被磨没了。,送餐 速度 太慢 好脾气 全被 磨没
0,哪儿有让人等餐等两个小时的啊，脾气真是不能控制了，送餐速度超级差，真是超级差，气死人。,小时 脾气 控制 送餐 速度 气死人
0,真是气死人，速度太慢了，一个半小时都送不到，老这样,气死人 速度 太慢 小时 不到
0,突然收配送费了，不习惯,配送费 习惯
0,金针菇咸的发苦,金针菇 发苦
0,"本来不错，汤里有只腻虫,伤得不行.",不错 汤里 腻虫 不行
0,绝对超过一小时，送餐垃圾，再好吃也白搭。,超过 小时 送餐 垃圾 好吃 白搭
0,送的河粉不是肉丝炒河粉加卤蛋，给我改成排骨河粉，有点无语,河粉 肉丝 河粉 卤蛋 改成 排骨 河粉
0,"汤的味道还行,就是送餐小哥第一次来这边,用了很长时间",味道 送餐 小哥
0,不错，够辣,不错
0,点的至尊肥牛，结果店家打电话来说至尊肥牛没了，换了个红烧牛肉。但是同宿舍的人同一时间定的至尊肥牛就有。不知道店家是什么意思。之前好几次都打电话让换，但是实际上有。,至尊 肥牛 店家 至尊 肥牛 红烧 牛肉 宿舍 至尊 肥牛 店家
0,从来没有订过这么慢的餐，直线距离不到80米，非下雨天，能给我送近2个小时,订过 直线 距离 不到 下雨天 送近 小时
0,我的卤蛋去哪了？少了,卤蛋
0,特别慢，等了一个多小时。个人感觉不好吃,小时 个人感觉 好吃
0,"一起订的两个,分两次送,行不行啊你们这餐馆",行不行 餐馆
0,送错而且花了1个半小时,送错
0,以前定过好几次都挺好，今天巨慢不说，菜汤洒的哪里都是，恶心死了,巨慢 菜汤 恶心
0,服务态度很差，让人等将近两小时也就算了，还少送一样，给打电话送少送了，还说让等下次点时一起送，这么差的态度谁还点下次啊。凉拌米线也很难吃，感觉糊弄的态度，简直一个差字都不足以评价了,服务态度 小时 送少 态度 凉拌 米线 难吃 感觉 糊弄 态度 差字 不足以 评价
0,送了两个小时都打电话说取消了，还送来了，我狂晕,小时 取消 送来
0,饭菜都凉的，一个多小时才送来,饭菜 小时 送来
0,送餐少送一根烤肠,送餐 烤肠
0,员工素质差，不虚心接受评价，认真改正，还给客户半夜三更打电话骚扰，还记录了认真给他们做出评价的客户，还打电话说一些不侮辱性的语言，还给客户发送黄色图片侮辱客户，太差了。没见过比这个餐厅素质更差的餐厅。有这样的员工迟早会关门大吉。,员工素质 评价 改正 还给 客户 骚扰 记录 做出 评价 客户 侮辱性 语言 还给 客户 发送 黄色图片 侮辱 客户 没见 过比 餐厅 素质 餐厅 员工 迟早会 关门大吉
0,不到一公里路，10点58分下单，1点20到，下午上班了，才到，我无语,不到 下单 上班
0,送餐太慢,送餐 太慢
0,整10分钟才送到。,送到
0,有史以来最糟糕的一次外卖，下午5点下单，晚上8点才送到！期间我还打了10多个电话！只接了3个，全部都是敷衍搪塞的说辞！好不容易餐到了还要我自己冒雨走一大段路去取！希望百度不要再和这样的无良商家合作！,糟糕 外卖 下单 送到 电话 全部都是 说辞 冒雨 一大 去取 希望 百度 商家
0,差点饿死我了,差点 饿死
0,"基本都是肥肉，大概5~6片。有点咸，卤蛋就是乡巴佬袋装的，开始还以为是他们自己做的。,总体来说,很一般",肥肉 有点咸 卤蛋 袋装 总体
0,无语，再也不想买了，这速度。,不想 速度
0,饭很好，速度太慢!,速度 太慢
0,1.我付完款，你们是4:50确认的订单，中间催单三次，7:10你们才送到，等了两个多小时啊，这也就算了，饭菜还全是凉的！,完款 确认 订单 催单 送到 小时 饭菜
0,送餐太慢，红烧牛肉面送成了凉拌面！,送餐 太慢 红烧 牛肉面 送成 凉拌面
0,下雨天等了两个小时我还算可以理解，但是没有给我筷子，还有就是凉皮不知道是不是忘了放盐了，我不是重口味的人，但是凉皮一点咸味没有，吃着辣条把凉皮吃了一半，剩下的就扔掉了，下次不会再来了。,下雨天 小时 理解 筷子 凉皮 放盐 口味 凉皮 咸味 辣条 凉皮 剩下 扔掉
0,"菜的味道很不好,餐具太简陋,导致溢出全是油,而且送餐时间一个半小时也有点太长了",味道 餐具 简陋 导致 溢出 全是 送餐 时间 小时
0,下雨，面条送过来陀了。,下雨 面条 陀了
0,大哥我的卤鸡蛋没送好不,大哥 卤鸡
0,饭菜挺好吃，送餐时侯慢点都把菜洒了，,饭菜 挺好吃 送餐 时侯
0,太慢。1个半小时才送到。,太慢 送到
0,等了两个多小时，虽然下雨，平时走路十分钟就到的距离。催了两次，根本就没给查，送来都是凉的。,小时 下雨 走路 距离 没给 送来
0,从下单到送到整一个半小时。菜都凉了，味道也很一般。,下单 送到 小时 味道
0,"只想说一句，做不起外卖就不要做外卖。我北科的，就问离这么近.你哪次1个小时之内送到过？打电话催单故意把电话不放好打不通电话一直转什么破小秘书，取消订单更是别谈.等尼玛送来都不饿了。干不起就不要来坑学生好吗？,配送时间超慢，千万不要来这家",外卖 外卖 北科 小时 送到 催单 电话 不放 小秘书 取消 订单 别谈 送来 学生 配送 时间 超慢
0,只能说是被气饱的吧，昨天说会尽快，今天给送了2个多小时，呵,只能 气饱 小时
0,"外卖就是送到家啊,有一个小点的男生每次他送就喊到楼下拿。本来五分钟走着都到了今天竟然送了两个小时。",外卖 送到 小点 男生 小时
0,饭还可以，但是足等了两个小时。送餐员让路口取餐，结果我冒着雨在外面等了五分钟才过来。有史以来最差的一次送餐服务，非常无语,足等 小时 餐员 取餐 最差 送餐
0,不错，希望品质如初！,不错 希望 品质
0,希望品质如一!,希望 品质
0,不错，希望下次能快一点,不错 希望
0,烤肠忘给了,烤肠 忘给
0,太慢，点两次都是一个小时后送到的，催单崔到手抽筋,太慢 小时 送到 催单 抽筋
0,态度太差！,态度
0,送餐速度我真是服了，几分钟的路程，给我送了一个半小时,送餐 速度 路程 小时
0,"速度太慢,等了两个小时,但是挺好吃的.",速度 太慢 小时 挺好吃
0,两个半小时才送来，非常不满意！说什么停电两个小时，那停电你就别接单啊，我叫别家外卖也行啊，或者提前打电话解释一下也可以啊！,送来 满意 停电 小时 停电 外卖 提前
0,口味一般，送的太慢了，将近三个小时，午饭定了当晚饭刚好，,口味 太慢 小时 午饭 晚饭
0,第一次遇到送餐能送这么久的。,送餐
0,怎么送的，菜都被压出来了,压出来
0,垃圾，等了两个小时才送到，都饿死了。再也不买了，垃圾,垃圾 小时 送到 饿死 垃圾
0,没有赠送，250统一多彩饮料（软装）1份,赠送 饮料
0,这家的送餐超慢，没有很好的耐性就不要定他家了,送餐 超慢 很好 耐性
0,太难吃了，没味道，肉都没熟，速度还慢的要死。,难吃 味道 没熟 速度 要死
0,"等吃的时候,已经没汤了,都干了",没汤
0,咸死了，我真是怀疑厨师的水平！一个多小时才送来，米饭都是冷的！,怀疑 厨师 水平 小时 送来 米饭
0,好慢，感觉不咋干净，好多毛,感觉 干净
0,味道不错，但送餐时间也太长了吧！等了一个多小时,味道 不错 送餐 时间 小时
0,订的12：0送餐，12：50才送到，上班族中午时间有限，请商家以后工作再细心一点。红烧牛肉套餐土豆多可以理解，但牛肉太老了嚼不动，请改进。米饭量挺多的值得表扬。,送餐 送到 上班族 时间 有限 商家 细心 红烧 牛肉 套餐 土豆 理解 牛肉 不动 改进 米饭 值得 表扬
0,太慢了！差评！,太慢
0,速度啊，要快点，都快被你们饿死了,速度 饿死
0,送餐特别慢。等了快一个半小时。说好了有事有急事。还是等了好长时间,送餐 小时 说好 急事 好长时间
0,"味道一般,不过送餐速度很快",味道 送餐 速度
0,太慢了…等了127分钟,太慢
0,如果你说40分钟到，那就不要一个半小时，饭还是温的…成功易，守功难,小时 成功
0,绝对不会来你家了，一个面条送了俩小时。送来全部融了，这怎么吃。以前还经常叫，这是最后一次。,面条 小时 送来
0,外卖小哥不送到指定地点，差评~,外卖 小哥 送到 指定 地点
0,送的软包饮料并没有送来，外卖小哥说一会儿给送也没有，希望可以补送,软包 饮料 送来 外卖 小哥 希望 补送
0,送餐速度不敢恭维,送餐 速度
0,"不到20米的距离，等了半小时，是商家自认为自己已经很厉害到不会轻易满足顾客的需求了，好牛逼的商家，,我想说我只是个顾客，商家的态度我只能承受了，默地评价一下了。祝商家不考虑顾客需求的时候，“生意越来越红火”",不到 距离 商家 厉害 轻易 顾客 需求 商家 顾客 商家 态度 只能 承受 评价 商家 顾客 需求 生意 红火
0,太差了这么难吃为什么还要坑别人,难吃
0,"中午点的少给我饮料,下午点的少给我广味烤肠,备注补给中午的饮料也没给,我真是无语了，估计投诉百度外卖也不会理我吧",饮料 广味 烤肠 备注 补给 饮料 没给 无语 估计 投诉 百度 外卖
0,送了2个小时，不给饮料。,小时 饮料
0,菜很好吃，就是真的送了2个小时，还想着错过高峰期10点多一点就点了餐，结果…,好吃 小时 想着 错过 高峰期
0,"还行，小炒肉,就是不辣",小炒 不辣
0,送餐服务有待提高！味道不用说！晚了半小时！,送餐 有待 提高 味道
0,"味道还可以,送餐速度超级快",味道 送餐 速度
0,太差了，送来的饭菜汤都漏出来了，还不承认，太差劲了，饭放这就走了，太垃圾了,送来 饭菜 承认 差劲 垃圾
0,太次了，一个半小时了才送到，面都驼一起了，没法吃扔了，以后再也不定了,太次 小时 送到 没法
0,怎么个意思，送外卖的还管我几点订餐么，你可以不接单，还管到我了，什么态度,外卖 订餐 态度
0,"分开了好难搞，本来就图个方便,搞这么麻烦",分开 难搞 麻烦
0,新品，还贵，不是一般的难吃，全部扔掉。,新品 难吃 扔掉
0,西红柿汤还行，就是感觉米线不是太精到！米线有待提升.,西红柿 还行 感觉 米线 精到 米线 有待 提升
0,宫保鸡丁吃着一般，不太好吃，下次换别的口味！,宫保鸡 好吃 口味
0,送餐太慢，打电话摧态度比我硬,送餐 太慢 态度
0,接电话那女的态度差的像借她家米还她家糠似的，女鬼似的凄厉，打两次电话两次如此，一直去他家吃饭，订餐，发誓没有第二次,态度 女鬼 凄厉 电话 吃饭 订餐 发誓
0,"我真的是特么的服了这个送餐速度了,2个小时,我特么,催了1个多小时,东西还真挺特么好吃的,就是太特么慢了,以后大伙们想吃就去店里吧,定了肯定耽误事儿,今天我特么就认了",送餐 速度 小时 小时 东西 好吃 大伙 店里 肯定 耽误 事儿
0,"送餐速度一般一小时左右,等待太漫长啊,味道还不错",送餐 速度 小时 等待 漫长 味道 不错
0,送了快两小时才到！,小时
0,1、太辣。2、有花椒，不喜欢吃。3、粉条用筷子夹容易碎，用勺子又太长了。4、如果送一包醋，味道会好一些。,太辣 花椒 喜欢 粉条 筷子 勺子 味道
0,"21的至尊肥牛套餐,居然连饮料都没有,着实被图片坑伤",至尊 肥牛 套餐 饮料 图片 坑伤
0,"1:30,的餐，下午三点才送到.,还是打百度投诉的结婚！",送到 百度 投诉 结婚
0,送的太慢了，送餐员连路都不认识。,太慢 餐员
0,"漏给了,2个半小时之后才拿到外卖,百度外卖真心渣",漏给 拿到 外卖 百度 外卖
0,汤汁全洒了,汤汁
0,等了快两个小时，电话打不通，催单不管用，米线没豆花没配菜,小时 电话 不通 催单 米线 豆花 配菜
0,番茄贡丸豆花米线以后请叫番茄贡丸米线，好吧？！想给零分差评！,番茄 贡丸 豆花 米线 番茄 贡丸 米线 零分
0,番茄贡丸豆花米线以后请叫豆花米线，好吧？！想给零分差评！,番茄 贡丸 豆花 米线 豆花 米线 零分
0,豆花米线不给豆花！,豆花 米线 豆花
0,饭菜不错，量足，但手机没信号就没接到电话，打电话过去服务员态度特别不好,饭菜 不错 手机 信号 接到 电话 服务员 态度
0,神速啊。特么完了快一个小时，真牛逼,神速 小时 真牛
0,比预定时间晚到了一小时又15分钟，送餐员说找不到地方，拿回去换人再送，不会打电话问吗？我们这里每天送很多餐，就你找不到，猪脑袋！以后再也不定了,预定 时间 小时 餐员 不到 地方 不到 脑袋
0,没什么味道！,味道
0,"换过两次套餐,都是17换16,前后2次,2块钱,都没退",套餐 块钱 没退
0,说了要醋要蒜一样没给送，要两个卤蛋给了两根肠，也不打电话说一声，太不上心了吧？！,没给 卤蛋 上心
0,太慢了快要饿傻了。,太慢
0,"整体还不错,就是太肥了,而且都凉了,送餐态度不好",整体 不错 太肥 送餐 态度
0,"面成了面疙瘩,全倒了",面成
0,味道也就那么回事吧，米线给的量好大，一半都没吃完,味道 米线
0,差，不到十一点定的，十二点半才到，整脱了一个多小时。打电话说到楼下了，三十分钟也没上来，爬楼梯也十几分钟到了吧，,不到 整脱 小时 爬楼梯
0,就那么几步路远等了一个小时！菜还咸的要命真是醉了，再也不想来了,路远 小时 要命 不想
0,太慢了啊、,太慢
0,我点的渝川番茄米线，口味一般，没有期望那么好。为了错开用餐高峰期，1点01分下的单，结果一个小时后没有到。一直催了次单，店员总说送出来了。从小渝府到北科一共5分的路程，加上做的时间，送其他人餐的时间，怎么算也用不了三个半小时。不得不想点了餐，是不是去种菜种大米了！好的生意也是会做黄的！经过几次交涉，餐送到。口味还一般，真不知道为什么小渝府有名的米线是怎么来的？刷的吗？这个样子，也就吃这一次了。,番茄 米线 口味 期望 错开 用餐 高峰期 分下 小时 店员 北科 路程 时间 时间 想点 种菜 生意 交涉 送到 口味 小渝府 有名 米线 样子
0,"1:46下的单，首次送达就是13:34，而且酱香排骨豆花米线仅有菜没有米线。,再次送达米线时已经14:10。,等个饭等了2个多小时。",送达 酱香 排骨 豆花 米线 米线 送达 米线 小时
0,太慢，等了一个小时,太慢 小时
0,"速度达不到40分钟,希望如实描述,。米线油多,倒进全部米线后会溢出饭盒,很不方便,希望换更大更高的饭盒",速度 不到 希望 描述 米线 米线 溢出 饭盒 希望 饭盒
0,面油有点大，汤洒了，送餐态度不咋滴,面油 送餐 态度
