Unnamed: 0,content,综合评分,type,情感type,主题概率,主题类型
3784.0,声音 安静 车子 不到 噪音 电机 工作 美中不足 地方 制冷 体系 一点 失望   很大 舒服 后排  很大 但后 排放 货车 拉拉 空间,4.86,1.0,pos,"[(0, 0.6372359), (1, 0.36276412)]",0
3785.0,车子 性价比 毕业 大学生 预算 手里 十几万 想着 一辆 经济 划算 车子 没想到 款车 正合我意 日常 需求 后期 经济 划算 一点 驾驶 感受 人生 第一辆 开车 经验 感觉 减速带 这辆 车子  车辆 通病  车子  足够 买车 平时 用车  空间,4.86,1.0,pos,"[(0, 0.9727221), (1, 0.027277857)]",0
3786.0,款车 内饰 特别 车上 软皮 包裹 部位 档次 动力 稍微 日常 用车 足够 满载 爬坡 够用   算不上 很大 够用 车内 布局 设计  压抑   够用 足够 空间,4.86,1.0,pos,"[(0, 0.04198487), (1, 0.9580151)]",1
3787.0,地方 总体 感觉  合适 颜值 担当 配置 价格 级别 性价比 真的 挺不错 充电 速度 好像 很快 混动 大部分 时间 用油 混动 优势     容积 日常 用品 足够 放假 回老家  两三 行李箱 剩余  整体  表现 空间,4.86,1.0,pos,"[(0, 0.3235445), (1, 0.6764555)]",1
3788.0,地方 性价比 买车 优惠 力度 真的 购车 预算 特别 价格 性能 不错 一点 真的 续航 勉强 上班 下班 加点 娱乐活动 油耗 感觉 混动 燃油 稍微   不错  表现 充足 一家人 表现 宽松 很好 空间,4.86,1.0,pos,"[(0, 0.956399), (1, 0.04360091)]",0
3789.0,外观 足够 低调 工作 严肃 升职 一辆 低调 更好 一点 唯一 高速 动力 程度 提速 提前  日常生活  利用率  好多 地方 利用 一点 浪费  关键时刻 用处 空间,4.86,1.0,pos,"[(0, 0.4335072), (1, 0.5664928)]",1
3790.0,  看车 刻意   确实 宽敞 隔音 缺陷 市区 高速 车速 稍微 一点 些许 风噪   家用 链子  充足 家庭成员 坐满  够用 空间,4.86,1.0,pos,"[(0, 0.78525364), (1, 0.2147464)]",0
3791.0,车子 外观设计 这辆 车子 外观 协调 设计 霸气 吸引 目光 这辆 车子 外观 颜值 很高 车子 带给 驾驶 感受 说实话 这辆 车子 动力 表现 希望 那种 效果 起步 拖拖拉拉 一点 状况  这辆 车子  很大 发挥 设计 储物  一点 想法 空间,4.86,1.0,pos,"[(0, 0.031036342), (1, 0.9689636)]",1
3792.0,充满 科技 外观设计 科技 稳重 外观 一种 感觉 很显 大气 适合 年龄段 人群 整体 辨识 回头率 不错 内饰 设计 太合 胃口 设计 好看 特别 大气 小气 感觉  车长 轴距 数据 表现 级别 不错 乘坐 体验 后排 腿部 两拳 距离 伸直 前排 视野  容积 不小 能放 东西 空间,4.86,1.0,pos,"[(0, 0.021863148), (1, 0.9781369)]",1
3793.0,这辆 实用性 感觉 电车 适合 日常 代步 这辆 动力 确实 加速 动力 平顺 市区 舒服 地方 座椅 坐在 一点 陷入 一点 座椅 舒服 这辆 座椅 时间 感觉 腰部 疲劳 座椅  整体  表现 不错 车身 尺寸  肯定 前排  宽敞 舒服 横向  很够   不错 装载 出色 空间,4.71,1.0,pos,"[(0, 0.30798054), (1, 0.6920194)]",1
3794.0,款车 实力 方方面面 适合 总体 表现 认可 一点 内饰 精致 耐看 较强 实用性 挑剔 地方 新车 上手 方向盘 精准度 欠缺 狭窄 路段 操控 性能 精准  这辆  实力 坐在 车里 感受  表现 友好 同价位 款车  挺大 坐在 车里 舒服 空间,4.86,1.0,pos,"[(0, 0.03876302), (1, 0.96123695)]",1
3795.0,款车 优点 价格 不算 太贵 价位 亲民 人生 款车 一辆 价格便宜 一点 适合 驾驶 技术 熟练 算是 买来 练练手 有钱 更好 感觉 价位 外观 足够 时尚 有个 质量 就行了 注重 汽车 造型 品质 反正 造型 好看 油耗 整体 表现 均衡 一款 适合 家用 代步车 算是 经济 实惠 后续 保养 成本 这辆 喜欢 地方 肯定 动力 不太好 外形 运动 气息 动力 提升 驾驶 运动 氛围 年轻人 驾驶 动力 希望 款车 整体 操控 性能 升级  这辆 汽车  本来 款车 不算 太小 坐在 车里 特别  抱怨 就行了   挺大 大型 物品 轻松 塞进去 感觉 款车 能装 空间,4.86,1.0,pos,"[(0, 0.4684579), (1, 0.53154206)]",1
3796.0,公里 这款 上下班 平时 没事 城市 选择 款车 是因为 喜欢 这辆 内饰 风格 层次 外观 喜欢 风格 大气 简洁 款车 人生 辆车 整体 油耗 节省 款车 性价比 在线 款车 一段时间 感觉 款车 底盘 稍微 整体 舒适感  路段 坐在 车里 挺受 影响 父母 平时 晕车 回老家 路上 舒服  这辆  确实 宽敞 特别 后排  款车  利用 前排  后排  宽敞 身高 坐在 车里 后排 放倒  容量 够用 平时 物品 轻松 收纳 空间,4.86,1.0,pos,"[(0, 0.24357112), (1, 0.7564289)]",1
3797.0,地方 不到 价格 拥有 功能 依旧 拥有 钥匙 手机 解锁 上下班 小孩 用油 出远门 长途 不用 担心 平时 出远门 油钱 充电 能花 几个 整车  后排  舒适 感觉 比亚迪 真的 放下 偏见 比亚迪 确实 不错 无脑 跟风 乱黑 喜欢 这辆   后排 三个 大人 行李箱  很大 空间,4.86,1.0,pos,"[(0, 0.9621573), (1, 0.03784273)]",0
3798.0,车子 外观设计 经典 设计 风格 采用 张扬 设计 适合 年轻 车子 耗电量 一点 充满 没多久 没电  这辆 车子  很大 放下 行李 一点 压力 空间,4.86,1.0,pos,"[(0, 0.53875107), (1, 0.46124896)]",0
3799.0,车子 驾驶 位置 宽阔 视野 车子 外观设计 感觉 线条 流畅  驾驶 位置 宽阔 视野 驾驶 过程 舒畅 空间,4.86,1.0,pos,"[(0, 0.04902585), (1, 0.95097417)]",1
3800.0,车子 带给 驾驶 感受 平时 操控 车子 后排  狭窄 坐下 三个 成年人  还好  车子 后排  狭窄 坐下 三个 成年人 一点  平常 用车 这方面 空间,4.86,1.0,pos,"[(0, 0.46488646), (1, 0.5351136)]",1
3801.0,体型  特别 合适 款车 刚刚 车子 外观 车毂 设计 奇怪 看着 协调 车身  身高 体重 坐车 挑剔 款车 刚刚 空间,4.86,1.0,pos,"[(0, 0.04808748), (1, 0.9519125)]",1
3803.0,车子 动力 不错 起步 延迟 情况 车子 价格 一点 毕业 学生 一点 压力  车子  容纳 一家人 旅行 驾驶 过程 舒适 空间,4.86,1.0,pos,"[(0, 0.44822875), (1, 0.5517712)]",1
3804.0,车子  很大 放下 大件 行李 出门 车子 智能化 系统 齐全 技术 不太好 一点 关系  车子  每次 学生 上学 放下 大件 行李 空间,4.86,1.0,pos,"[(0, 0.36909583), (1, 0.63090414)]",1
3805.0, 担心 坐在 后排 感觉 腿部 宽敞 头部 充足  外观 不算 喜欢 设计   宽敞 一排    容量 空间,4.86,1.0,pos,"[(0, 0.059293266), (1, 0.9407067)]",1
3806.0,车子 动力 输出 平稳 带给 想要 那种 驾驶 感受 车子 内饰 材质 质感 粗糙  这辆 车子  大小 平时 驾驶 需求 坐上去 一点  空间,4.86,1.0,pos,"[(0, 0.048786107), (1, 0.9512139)]",1
3807.0, 很大 适合 一家 四口 憋屈 乘坐 舒服 车内 内饰 塑料 材质 温馨   宽敞 一米 八二 身高 坐在   实用 空间,4.86,1.0,pos,"[(0, 0.1140446), (1, 0.88595545)]",1
3808.0,地方 车子 外观设计 一眼 大气 豪华车 气质 造型 设计 独特 中网 气质 车身 颜色 漂亮 线条 设计 顺畅 车子 年轻 时尚 运动感 车子 动力 感觉 这车 起步 阶段 速度 很快 延迟 表现  乘坐 设计 宽敞 车顶 驾驶 视野 坐在 丝毫 压抑感 座椅 间距 腿脚 伸放 轻松 车内 储物 设计 存放 物品  容积 出行 行李 过节 送礼 能装 空间,4.29,1.0,pos,"[(0, 0.014685682), (1, 0.98531437)]",1
3809.0,外形 好看 提速 超车 座椅 购买 舒适 霸气 冬天 掉电 取暖 空调 情况 掉电 速度 平时 三倍 冬天 现象 电瓶 关键 入冬 情况 投诉 说法 维权 关注 后续 情况 发展 情况 维权 这车 四个 多月 电衰 速度 一年 两年 电池  设计 亮点 扶手箱 好多 东西 乘坐  大个子 第二排  宽敞 舒适 空间,5.0,1.0,pos,"[(0, 0.95167065), (1, 0.048329324)]",0
3810.0,提车 三个 说实话 三个 来用 感觉 省油 这方面 平时 市区 用电 真的 用油 感觉 隔音 大灯 隔音 效果 感觉 真的 长途 感觉 胎噪和风噪都 很大 打开 音乐声 音调 好多 再就是 晚上 行驶 感觉 特别   没得说的 布局 合资 车比  真的 够用 无论是 前排 后排  足够 空间,4.86,1.0,pos,"[(0, 0.065952964), (1, 0.934047)]",1
3811.0,颜值 车头 车尾 精致 车身 线条 运动 气势 非凡 感觉 车速 像是 高速 稍微 风噪  前排 座椅 后排 座椅 乘坐 还行 头部  腿部  不小 后备 很大 空间,4.71,1.0,pos,"[(0, 0.033078767), (1, 0.9669212)]",1
3812.0,确实 车子 整体 设计 时尚  真的 优势 舒适性 第一眼 留下 印象 特别 深刻 柔软度 看中 车辆 性能 急变 车尾 人无完人 完车  其他人 乘坐 压力 后排 座椅 满员 乘坐 压力 过年 几次 水果 几次 礼品 空间,4.86,1.0,pos,"[(0, 0.027255896), (1, 0.9727441)]",1
3813.0,车子 日常 真的 省钱 工人 买车 用车 费用 那种 油耗 特别 用车 费用 承受 感觉 这辆 噪音 底盘 挺稳  噪音 噪音 影响 舒适度 影响 开车 心情  车子 乘坐  挺大 坐在 感觉 自由 那种 束缚 感觉 自由自在 空间,4.86,1.0,pos,"[(0, 0.9657657), (1, 0.034234248)]",0
3814.0,颜值 设计 时尚 运动 路上 靓丽 一道 风景 车子 回家 一段时间 不错 暂时   表现 不错 日常 充足 第一排 第二排 宽敞 舒服 空间,5.0,1.0,pos,"[(0, 0.041124906), (1, 0.95887506)]",1
3815.0,当属 外观  表现 算是 人生 第一辆 同价位 选择 国产 比亚迪 选择 看中 外观 看来看去 好看 吉利 星越 顶配 油耗 劝退  没得说  很大 平常 出去玩 代步 想到 用于 家用 充电 租房子 转接线 插座 充电 一点 充电 功率 后期 回老家 生活 充电 没什么 要说 中控 杯架 确实   没得说 坐上去 腿部  第二排  第二排  一目了然 空间,4.71,1.0,pos,"[(0, 0.9335026), (1, 0.066497356)]",0
3817.0,内饰 高级 触碰 细腻 清洁 磨合 一个月 花销 超过 朋友 一个月 整体 花销 提车 时间 理解 油耗 司机 配置 新鲜   并不需要 合适 不错 前后排 差距  储物 能力 空间,4.86,1.0,pos,"[(0, 0.9657465), (1, 0.03425347)]",0
3818.0,款车 外观 时尚 大气 车身 造型 耐看 颜色 设计 符合 审美 交车 目前为止 暂时 发现 地方 这车 表现 不错  这车  使用率 充足 一米 个子 无论是 坐在 前排 后排 宽敞 定位 一台 紧凑型  堪比 级车  空间,5.0,1.0,pos,"[(0, 0.4459209), (1, 0.5540791)]",1
3819.0, 坐上去 舒服 一点 压抑 噪音 特别 排风 很大 路段 后排 影响 舒适度   地方 第二排 设计 平整 三个 大人 空间,4.86,1.0,pos,"[(0, 0.09521284), (1, 0.9047872)]",1
3820.0,这车  前后排  足够 乘坐 舒畅 储物  充足 购买 承诺    宽敞  物品 前后排 表现 不错  空间,4.71,1.0,pos,"[(0, 0.05987303), (1, 0.940127)]",1
3821.0,喜欢 外观 霸气 储物  充足 功能 配置 齐全 优惠政策 优惠 力度 好多 政策  身高 一米 七五  很足  超大 后备 尾箱 不错 空间,4.86,1.0,pos,"[(0, 0.8444945), (1, 0.15550545)]",0
3822.0,这车 动力 总成 一套 很棒 几十公里 高强度 通勤 油耗 大半年 时间 确实 时间   很大  特别 设计 一排 座椅 空间,4.71,1.0,pos,"[(0, 0.12574215), (1, 0.8742578)]",1
3823.0,四个 款式 紧凑 品牌 买车 选择 新能源 比亚迪 枉然 大势所趋 勇立 潮头 代表 新能源 高度 产品 形象 配置 做工 上乘 系统 服务周到 市场 健全 说真的 一块 触摸屏 好看 协调 追求   宽敞 座椅  充足 伸腿 舒服 头部  开阔 空间,4.86,1.0,pos,"[(0, 0.20884107), (1, 0.7911589)]",1
3824.0,一点 这辆 动力 充沛 起步 加速 平顺 一点 这辆 外观 中规中矩 感觉 大众化  这辆 内部 利用率   足够 空间,4.86,1.0,pos,"[(0, 0.079260096), (1, 0.9207399)]",1
3825.0,一点 这辆 油耗 带给 经济 压力 很大 一点 这辆 新车 买来   这辆  够用 储物 设计 空间,4.86,1.0,pos,"[(0, 0.64520824), (1, 0.3547918)]",0
3826.0,两辆车 市区 限行 油价 越来越 尝试 新能源 汽车 一段时间 新能源 汽车 确实 买车 价格 统一 害怕 吃亏上当 城市 出行 一路 畅通无阻 动力 保障 用车 成本 这辆  足够 家庭 用车 需求 坐在 前排 后排   足够 汽车 特别 地方 唯一 一点 遗憾 款车 智能 配置 智能化 系统 一块 优化 款车 一点 遗憾  这辆  出乎 意料 价位 本来 只能 紧凑型 品牌 良心  确实 没得说 将车  利用率 最大化 坐在 局促 家人 个子 前排 调整 驾驶 位置 后排  充足  感受 空间,4.86,1.0,pos,"[(0, 0.65177304), (1, 0.34822702)]",0
3827.0,一点 这辆 外观 漂亮 车轮 设计 耐看 一点 这辆 刹车踏板 轻重 刹车 偏重  这辆 头部  充足 个子 坐在 感觉 压抑 空间,4.86,1.0,pos,"[(0, 0.061377205), (1, 0.9386228)]",1
3828.0,一点 这辆 提车 速度 挺快 一小 段时间 到手 一点 这辆 后排  一点  这辆 前排  够用 后排  一点 满载 情况  空间,4.86,1.0,pos,"[(0, 0.88183874), (1, 0.1181613)]",0
3829.0,每次 开着 集美 逛街 购物 路痴 商场 找不着北 这时候 手机 远程 功能 定位 寻车 路痴 再也 车身 高大 相对来说 盲区 倒车 影像 圈儿 配置 自动 泊车 系统 停车 本事  乘坐  小轿车 坐在 视野 宽阔 喜欢 感觉 空间,4.71,1.0,pos,"[(0, 0.03698408), (1, 0.9630159)]",1
3830.0,这辆 车子 混合 动力 长途 轻松 担心 长途 用油 市区 用电 交替 省钱 车子 设计 挺大 坐在 开车 宽敞 中午 车上 睡觉 驾驶 座位 电动 挺舒服 车子 购买 回来 蛮久 喜欢 车子 隔音 效果 开车 高速 车子 噪音 挺大 听见 风噪  这辆 车子 朋友 亲戚 车子 内部 挺大 车子 后排  三个 翘着 二郎腿  车子   挺大 一家人 出门 逛街 东西 很好 装进去 放在 后排 座椅 空间,4.86,1.0,pos,"[(0, 0.80022144), (1, 0.19977859)]",0
3832.0,外观 不想 凑合 降低 标准 完全符合 追求 时尚 后排 腿部  狭窄 试驾 感触 后期 状况 凸显 小毛病  当初 这辆 车子 外观  信心 娇弱 利用 状况 局限性 后排 腿部  宽敞 状态 优秀 空间,4.86,1.0,pos,"[(0, 0.035542753), (1, 0.9644572)]",1
3833.0,节能 版本 设置 智能 保电 早上 满电 出发 上班 公里 单位 剩下 下班 电量 用到 发动机 自动 启动 模式 行驶 公里 模式 切换 设置 强制 发动机 启动 公里 路段 特别 拥堵 走走停停 工况 电量 符合 厂家 续航 百公里 加速 成绩 几秒 肯定 谈不上 动力 强劲 同价位 燃油 动力 肯定   好评  很大 家用 绰绰有余 后排 宽大 后排 孩子 身高 一米 后排 躺平 伸直 距离 前排 距离 宽裕 小孩子 座椅 乘坐 舒适  深度 高度 地台 备胎 空间,4.86,1.0,pos,"[(0, 0.9822296), (1, 0.017770397)]",0
3834.0,老婆 怀孕 生产 想着 小孩 选择  不错 上下班 节约 省钱 位置 点点 视野 长途 里程 焦虑   后排 三个 成年人 试放 儿童 座椅 宽裕 空间,4.86,1.0,pos,"[(0, 0.96089876), (1, 0.039101284)]",0
3835.0,款车 地方 外观 款车 辨识 霸气 车子 整体 质量 提高 更好 底盘 坑坑洼洼 底盘   不用 坐上去  很大 一家人 坐上去 感觉  空间,5.0,1.0,pos,"[(0, 0.1806491), (1, 0.8193509)]",1
3836.0,颜值 比亚迪 车型 漂亮 符合 审美 不论是 经典 标志性 侧面 流畅 线条 宽体 造型 漂亮 尾灯 世面 上任 一款 车型 相比 毫不逊色 外观 审美 主管 各花入各眼 反正 喜欢 内饰 很漂亮 英寸 液晶显示 仪表 配合 旋转 体验 科技 反正 配置 看车 纠结 咨询 销售 定下 旗舰型 包含 走形 全速 巡航 车道 车道 偏离 预警 交通标志 识别 座椅 通风 加热 变道 危险 警告 实用 特别 座椅 加热 通风 女生 时期 冬季 温暖 意义 卡拉 买车 话筒 降噪 强大 车内 唱歌 车外 不到 五音不全 音痴 尴尬 音响 音质 穿透力 实锤 人工智能 秘密 意外 声辩 比亚迪 人工智能 中文 识别率 真的 大声 刻意 咬字 表达 充电 单位 礼拜 上班 下班 冬季 续航 打折 原因 电池 冬季 本来 缩水 空调 没省 续航 打折 关心 烧油 完事 里程 焦虑 油耗 刻意 油耗 充电 油耗 单位 充电 收费 整体 提车 周期 三个 无关紧要 东西 值得 等待   足够 狭窄 后排 空间,4.71,1.0,pos,"[(0, 0.9942319)]",0
3837.0,车子 隔音 效果 不错 友好 上手 内饰 设计 顺心 舒服 认可 颜值 外观 个性 反正 实用 确实 车子 整体 设计 时尚 汽车 各个方面 越来越  舒服 实在   选择 款车 一大 理由  宽敞 优秀 表现 一点儿 局促 紧凑 自然 空间,4.71,1.0,pos,"[(0, 0.028421143), (1, 0.9715789)]",1
3838.0,动系统 喜欢 性能 平时 上下班 通勤 模式 动力 跟得上 远途 用油 油耗 成本 很小 知足 续航 压力 简约 内饰 设计 中规中矩 挑不出 毛病 喜欢 感觉  车子 紧凑型 肯定 内部 稍微 紧凑 夸张 身材 乘坐 舒展 感觉  利用率 空间,4.71,1.0,pos,"[(0, 0.96080524), (1, 0.039194774)]",0
3839.0,尾灯 设计 辨识 车身 棱角 柔美 颜值 秒杀 关键 彰显 年轻 气质 隔音 我家 单位 路上 一段路 一点 特性 凸显  认可 这车 实用  足够 装得  车内 储物 空间,4.71,1.0,pos,"[(0, 0.027679332), (1, 0.9723207)]",1
3840.0,操控 手感 流畅 无论是 外观 造型 内饰 层次 中控 布局 操控 不错 做工 讲究 设计 新颖 发现  前后排 距离 控制  内部 特别 合适 出行 压力 空间,4.86,1.0,pos,"[(0, 0.031133197), (1, 0.96886677)]",1
3841.0,地方 莫过于 油耗 表现 真的 一款 车型 没想到 油耗 控制 真的 舒服 地方 该车 车内  新车 段时间 影响 舒适感  后排  宽敞  容量 后排 地板 凸起 后排 舒适性 不错 空间,4.71,1.0,pos,"[(0, 0.08741174), (1, 0.9125883)]",1
3842.0,颜色 搭配 喜欢 上班 一种 享受   入手 一段时间 喜欢 设计 不错 车子 谈不上 优点 肯定 缺点 辨识  那种 特别 压抑 感觉 前排 后排 宽敞 座椅 分配 坐在 前排 后排 感觉 舒服  用车 感觉 够用 空间,4.86,1.0,pos,"[(0, 0.03633296), (1, 0.96366704)]",1
3843.0,车子 外观设计 不错 感觉 神秘感 内饰 设计 平庸 屏幕 设计  设计 宽敞 一家人 充足 空间,4.86,1.0,pos,"[(0, 0.06820963), (1, 0.93179035)]",1
3844.0,款车 销量 比亚迪 不错 整体 性价比 超大  不错 外观 就让 吸引 款车 车漆 平时 开车 一点 如果说 稍微  款车 前后排  挺大 容积 不错   这块 需求 空间,5.0,1.0,pos,"[(0, 0.09893189), (1, 0.90106815)]",1
3845.0,动力 很足 安全感 动力 十足 生活 带来 很大 便利 改善 生活 挺不错 开车 感觉 不错 物超所值 体验 家里人 挺舒服  设计 布局 款车 储物  放下 随身带 物件 空间,5.0,1.0,pos,"[(0, 0.11523243), (1, 0.8847676)]",1
3846.0,同等 价位 级别 最优 开车 节能 减排 环保 配置 动力 日常生活 高速 提速 接受  一家 三口 足够 平均 身高 头部 腿部  足够 宽敞 平时 出行 空间,4.86,1.0,pos,"[(0, 0.95900583), (1, 0.040994164)]",0
3847.0,算是 半个 科技 智能 一套 人车 交互 语音 识别 方言 好感 东西 清清 智能 识别 操作 特别 开车 轿车 原因 油耗 八升 害怕 加油 路上 台车 两升 油耗 想不起 加油 充电 家里 充电 晚上 睡觉 前一 第二天 一个月 用车 成本 省钱 这车 机系统 车机 说白了 只能 倒车 影像 车机 微信 下载 二个 手机 希望 带有 慢充 接口 转换器 充电 不费 感觉 有时候  后排 一根 三个 宽敞 空间,5.0,1.0,pos,"[(0, 0.5142343), (1, 0.48576567)]",0
3848.0,地方 外观 颜值 油车 第一次 购买 新能源 车型 比亚迪 电池 厉害 重点 对象 试驾 性能 外观 吸引住 性能 强劲 零百 加速 意外 红绿灯 路口 起步 第一名 驾驶 情况 下才 平时 开车 保守 车子 省钱 选择 款车 初衷 地方 仵作 喜欢 七座 人口   比亚迪 入门 车型 轴距 攻击 表现 不错 后排 三个 成年人  空间,4.71,1.0,pos,"[(0, 0.98323923), (1, 0.016760815)]",0
3849.0,成功 驾驶 不错 动力 很快 汽油 开着 舒服 优惠 有异响 天冷 原因   肯定 够用 长度  不错 后排  老车 家人 舒服 空间,4.86,1.0,pos,"[(0, 0.8914237), (1, 0.10857631)]",0
3850.0,款车 实用性 家用 上班 通勤 合适 当初 选择 买车 看重 性价比 买回来 一段时间 事实证明 确实 值得 购买 油耗 日常 模式 成本低 长期 节约 提车 没多久 特别 要说 提车 气味  第一辆 平时 上下班 代步  至少 宽敞 前后排  自由 储物 自由 后排 乘坐 三个 成年人  空间,4.43,1.0,pos,"[(0, 0.77621955), (1, 0.2237804)]",0
3852.0,舒适度 动力 够用 省油  外出 旅游 外观 太帅 说不 轮胎 噪声 气味  身高 自动 座椅 调整 合适 中控 操作 空间,4.86,1.0,pos,"[(0, 0.6130307), (1, 0.38696933)]",0
3853.0,款车 日常 工作 生活 带来 便利性 幸福 指数 直线 款车 地方  宽敞 一家人 坐在 车里 宽敞  混动 发动机 省油 效果 车子 地方 新车 回家 车内  舒服   选择 款车 原因 车内  宽敞 前排 调整 位置 坐在 后排 依旧 宽敞  三个 成年人 空间,4.71,1.0,pos,"[(0, 0.43137857), (1, 0.56862146)]",1
3855.0,我会 新能源 起步 爆发力 特别 推背 喜欢 地方 不错 唯一 感觉 特别 优惠 完美   表现 很好 特别  感觉 追求 空间,4.86,1.0,pos,"[(0, 0.4315965), (1, 0.56840354)]",1
3856.0,比较满意 款车 油耗 款车 油耗 导致 用车 成本 选择 新能源 汽车 降低 用车 成本 提车 周期 很久 拿到 提到 感觉 开心  上班 放假 女朋友 出去玩 两个 乘坐 感觉 款车  够用 空间,4.86,1.0,pos,"[(0, 0.9679498), (1, 0.032050237)]",0
3857.0,电车 动力 百公里 提速 见到 第一面 生活 一部分 说实话 地方 实在 要说 续航 一款 续航 销量   富裕 轴距 空间,4.71,1.0,pos,"[(0, 0.9605197), (1, 0.03948036)]",0
3858.0,续航 里程 焦虑 续航 官方 数据 没什么 差距 充电 速度 平时 大部分 时间 城里 相比 汽油车 地方 动力 电动车 加速 推背 高速 超车 缓慢 发挥 电动车 优势 内饰 设计 感觉 比亚迪 很多年 风格 改变  带上 一家老小 一车 坐满 情况  宽敞 后排 地板 平整 孩子 坐在 难受 前排 储物格 中央 这块 两层 东西 顺手,4.86,1.0,pos,"[(0, 0.9798942), (1, 0.020105766)]",0
3859.0,比较满意 款车 油耗 款车 油耗 导致 用车 成本 选择 新能源 汽车 降低 用车 成本 提车 周期 很久 拿到 提到 感觉 开心  上班 放假 女朋友 出去玩 两个 乘坐 感觉 款车  够用,4.71,1.0,pos,"[(0, 0.96703213), (1, 0.03296789)]",0
3860.0,乘坐 舒适性 底盘 扎实 厚重 电机 工作 噪音 车内 安静 一点 吵闹 地板 稍微 坐垫 偏低 续航 电动车 电池容量 不算   很大 平整 一家人 出去玩 装下 乘坐  中规中矩 地板 低点,4.71,1.0,pos,"[(0, 0.96816576), (1, 0.031834193)]",0
3861.0,行驶 动力 感受 走走停停 堵车 路况 拖拽 静止 起步 推背 十足 一脚 油门 瞬间 爆发 强大 动力 地方 新车 内饰  车子 启动 关闭 中控台 一股 电流 滋滋 声音  关系 腿部  头部  富余 身高 前排 后排 压抑,4.71,1.0,pos,"[(0, 0.96861094), (1, 0.03138907)]",0
3862.0,比较满意 动力 动力 充足 城市 超车 轻松 后程 乏力 年轻 一种 竞速 感觉 带来 那种 推背 驾驶  表现 感觉 些许 欠佳 预期 效果 后座 感觉 内饰  喜欢 晕车   表现 车里 拉满人 物品 情况 活动  压抑 后排 三个 人会 感觉  腿部   伸展,4.86,1.0,pos,"[(0, 0.025372522), (1, 0.97462755)]",1
3863.0,在经济上 表现 担心 油耗 表现 平均 行驶 节约 车子 表现 油耗 配置 购车 价格 一点 优惠 感觉 抠门  日常 通勤  够用 后排 三个 成年人 轻松   出行 摆放 货物 长宽,3.86,1.0,pos,"[(0, 0.9665783), (1, 0.033421673)]",0
3864.0,颜值 龙颜 设计 年轻 很大 低油耗 油耗 宣称 油耗 表现 品控差 用车 一年 层出不穷 悬架 阻尼 高速 震荡 不停 底盘 电池组 位置  乘坐  不错  储物  太小 后排  缩小 一拳 希望  一排 物品,4.75,1.0,pos,"[(0, 0.13517709), (1, 0.86482286)]",1
3865.0,操控 不错 刹车 特别 灵敏 操作 辅助 配置 一点 费劲 性价比 特别 价格 不算 提车 优惠 力度 真的 特别 内饰 气味 一段时间 消失   宽敞 一米 个子 姿势  腿部 头部  充足,4.88,1.0,pos,"[(0, 0.4768601), (1, 0.52313995)]",1
3866.0,车子 感受 挺不错 优点 感受 地方 比较满意 表现 感受 喜欢 外观 风格 价格 配置 操控 手感 挺不错 缺点 肯定 特别 完美 车子 肯定 车子 东西 感受   一点 表现 不错 车子 表现 宽敞 一点 不错 出远门 日常 感觉 各个方面 挺不错 担心 地方 表现,4.43,1.0,pos,"[(0, 0.11706814), (1, 0.8829319)]",1
3867.0,购置税  舒适性 后排  够用 出去玩 车座 颜色 太浅 时间  清洗 家里 孩子  身高 体型 偏瘦 坐主 驾驶 感觉  宽敞 腿部  充足 后排 地台 希望 车型 地台 取消,4.86,1.0,pos,"[(0, 0.95260113), (1, 0.047398906)]",0
3868.0,款车  隔音 效果 驾驶 欲望 一款 不错 家用车 感觉 车子 毛病 新车 内饰   款车  宽敞 满载  感觉 后排 那种 凸台 舒服,5.0,1.0,pos,"[(0, 0.052056827), (1, 0.94794315)]",1
3869.0,智能 驾驶 辅助 功能 看重 家里 小朋友 活泼 出去玩 难免会 分心 驾驶 最为 看重 提醒 设备 辅助 主动 刹车 系统 前后方 碰撞 预警 辅助 很好 提醒 道路 潜在 危险 提速 比较慢 油车 坐在 后座 一点点 电车 通病 坐船 感觉 油车  真的 很大 三个 成人 坐在 后排 座椅 可调 支持 增大  储物  出行 真的 ,4.86,1.0,pos,"[(0, 0.98237795), (1, 0.017622074)]",0
3870.0,比亚迪 能源技术 外观 造型 流行 新能源 绿色 出行 第一个 用车 成本 燃油 经济 实惠 用车 成本 一年 能省 第二个 续航 电式 混合 动力 再也 半路 没电要 推车 外观 比亚迪 外观 确实 好看 几年 路上 比亚迪 车型 越来越 好看 比亚迪 设计师 设计 好看 两个 原因 选择 比亚迪 交车 就让 一段时间 确实 办法 比亚迪 销量 拿到 第一天 朋友 炫耀 特别 面儿   挺大 前排 后排 坐在 舒服 大部分  用不上 平时 上下班 代步 周末 钓钓鱼  钓具 轻轻松松,4.86,1.0,pos,"[(0, 0.9879599), (1, 0.012040111)]",0
3871.0,比亚迪 新能源 外观 车头 车尾 设计 很漂亮 地方 轮胎 噪音 特别 速度 较快  前排 宽敞 舒服 后排 家庭 需求 合适,4.86,1.0,pos,"[(0, 0.15993021), (1, 0.8400698)]",1
3872.0,比亚迪 新能源 身上 兴奋 地方 第一 经济性 颜值 优秀 地方 车内 储物  特别  比亚迪 新能源 乘坐  很大 宽敞 储物  特别,4.86,1.0,pos,"[(0, 0.7719513), (1, 0.22804871)]",0
