景点名称,评星,评论文本,fenci,label,score
只有河南·戏剧幻城,5.0,只有河南，只有河南！！！想了很久的文案，发现没有任何文字能够准确描述出这次“只有河南”之行的心情被“李十八们”的舍小我取大义感动到落泪，为数不清的名人文化所自豪，表演结束后每个人都自发鼓掌👏🏻👏🏻👏🏻在其他剧场离场时，观众或是大声交谈着观后感，或是嬉笑打闹，但是在“只有河南”园区，大家几乎是安静离场，就好像是每个人都在默默的尊重着这片厚重的土地。两天一夜，基本上刷完了所有剧，如果有机会，我还会愿意去第二次 “只有河南”，只有河南！！！,准确 尊重 厚重,positive,0.90743088722229
只有河南·戏剧幻城,5.0,虽然是长假期最挤的那几天去的，排队时间比看剧时间还长得多，但是体验感还是很好。印象非常深刻的是非常干净、方便且有文化传统元素设计的洗手间、到排队区跳舞的小保安、总是在迷路但总是能找到路标或者干脆直接问路的笑眯眯工作人员。,最挤 干净,negative,0.6407064199447632
只有河南·戏剧幻城,5.0,交通很便利！在紫荆山地铁口等公交车直达，只需要五块钱，超值！！睡一觉就到目的地了！里面的剧场都很喜欢，推荐李家村剧场，讲的是1942河南人饥荒的事件，感动，惜福。老院子发人深省，里面用的全是真声，特别好！,便利,positive,0.880286455154419
只有河南·戏剧幻城,2.5,被网红种草的地方，说实话很一般，景区管理很混乱说好的开园时间尽然会提前，问题是大部分剧目都是要排长队的，严重影响先前规划和体验，剧目的质量也很低质，剧本价值观严重有问题，封建魅男，演员都很好，就是剧本实在不敢恭维,混乱 封建,negative,0.9390760064125061
只有河南·戏剧幻城,5.0,特推一下《只有河南》的小程序，非常好用！除了兼具购票、导览等常规功能外，“今日节目单”的链接里，可以实时查看所有剧目的演出时间和排队情况，我们就是利用这个实时查看，合理安排，竟然一天刷了9部剧，中间还穿插吃了饭、集了章…晚上还看了单边长328米、高15米的夯土墙上的激光秀。至于网评排序的好看剧目，个人不做评价，每部剧都各有特色，都值得观看，演员们很敬业，表演很投入，加之行进式的特殊观影方式以及近距离的互动，观影感受都非常好。剧透就不给大家漏了。《只有河南》我们还会再来，这里值得一刷再刷！,剧透,negative,0.6169313192367554
只有河南·戏剧幻城,5.0,两天紧紧张张的，提前到可以以前进入园区，行李寄存几天，也很方便，上午10分钟一趟车，下午半小时一趟车，非常方便，3场大剧两天是可以看完的，会有点紧张，小剧也特别好看，所有的演员都很敬业，特别喜欢上学剧，氛围和互动很有意思，老院子的老艺术家都是真唱，台词功底扎实，后劲非常大，一定会再来把剩下的看看,紧张 扎实,positive,0.9774913787841797
只有河南·戏剧幻城,5.0,河南就是一个说“中”的城市，大学生进来的还给我了一个这个卡片 不是我去兑换的时候已经没有隐藏款了 挺遗憾的 我买的是李家村剧场 讲的是一个故事 挺让人感动的 时间不够 所以我就没有看多少个剧 很多都是需要排队的 大家可以去看看我认为比较好看的红庙学校其实最有意思的不是里面的内容 而是讲课的老师，随机应变的能力很强老库房这个我感觉最有意思的是后面的蹦迪 我最后一个项目看的这个 本来走了一天了挺累的 最后来了一个这个 还挺好的,遗憾 强老 挺好,positive,0.8849485516548157
只有河南·戏剧幻城,5.0,没看幻城 进院怒刷火车站➕李家村零零星星穿插着看了几个小剧场大剧场真的是很不错 除了来回走来走去有点不太方便（太黑了，人也多）别的体验感还是可以的剧情饱满 很催泪 我反正哭的稀里哗啦 哎 河南 何难！作为一个河南人 太多感触了 希望更多的人看到这里 希望更多的人懂得珍惜,不错 珍惜,positive,0.9185416102409363
只有河南·戏剧幻城,5.0,关注了三年的戏剧城终于圆梦了！！“我们会留在画上吗？会被后人看到吗？”张择端回答：“会的，千百年后，还会有人在画上看到你们，他们会记得你们！”那一刻，所有演员满怀期待地望向观众席，如同穿越千年我们遥遥相望…历史大群像极致浪漫又极度悲壮～小剧场也都很棒！下次过来一定要买个两日票把所有的多刷一遍～强烈推荐～有些小剧场有可以买哦,浪漫 悲壮 很棒,positive,0.7795954346656799
只有河南·戏剧幻城,4.5,我哭死！大学生真好这波只能大学生🈶🫡只有河南戏剧幻城真给力大学生只要149，10-27，周末两天又幸福了🥳🥳主剧不限，集拼图🧩，抽文创包包🤩都给你，统统都是大学生,幸福,positive,0.9859654903411865
只有河南·戏剧幻城,4.5,真的拍照很出片但是人真的太多了哎，很喜欢的椅子阵都是人难过😫服务也不错,不错,positive,0.973812997341156
只有河南·戏剧幻城,5.0,只有河南戏剧幻城景区方便停车且方便，各种剧场也很好看，红庙学校人太多了，十一假期最后一天去的，排队2小时才能看，所以这次行程就没看，第一场看了老库房，最后还蹦迪了。然后看了候车大厅，这个小剧场就很催泪了。第三场看的苏轼的河南，苏轼先生如此爱河南，一生坎坷但是一心向着王朝。李家村茶铺比较逗，今天有发生什么开心的事嘛？最后看的火车站，真的是全程哭着看完的，由十八的一生讲述灾荒那个年代的人性的可贵。推荐大家一定要去逛一逛。,坎坷 可贵,positive,0.7342389225959778
只有河南·戏剧幻城,5.0,只有河南，这是一片充满历史底蕴与文化魅力的土地。漫步其间，仿佛穿越千年，每一砖一瓦都诉说着过往的故事。这儿的戏剧幻城令人震撼，通过现代科技与传统文化的完美融合，展现了河南的深厚底蕴。已经不仅是一场视觉盛宴，更是一次心灵的洗礼。让游客深刻感受到中华文明的博大精深，同时更加珍惜和传承这份宝贵的文化遗产。,充满 完美 深厚 珍惜,positive,0.9302775859832764
只有河南·戏剧幻城,5.0,交通：幻城外面有很大一片停车场 自驾过去的人很方便 推荐理由：买的两日票 21个剧场看了17个 三个主剧场 我更喜欢火车站和李家村，剧情连贯，很感人，兄弟之间，父母子女之间的感情很动人，幻城主剧场特效很棒但是没有什么剧情，单看特效挺好，但和另外两个比较就差点了。小剧场也各有各的好，就是一直在各个场地里跑来跑去的赶时间，实在有点累～不过这两天玩的很开心～要是有时间可以避开节假日去，应该游玩体验感更好～：晚上如果看到最后几个剧场的话大概率就没有饭吃了～一定要提前去吃点东西别问我为什么知道……跑了一天赶场晚上十点回酒店吃泡面的人……,很大 特效 很棒 特效,positive,0.6833449006080627
只有河南·戏剧幻城,5.0,国庆去的只有河南，整个地方很大，正好是高粱和棉花收获的季节，非常出片。人也是真的多，基本上都要提前90分钟排队，一天时间基本都在赶演出，没来得及好好拍照…吃的店跟文创店很多，可以疯狂消费一波。看了李家村剧场，天子驾六，候车大厅，曹操的麦田等小剧场，整个看下来还是挺震撼的。,很大 正好 疯狂,positive,0.7929830551147461
只有河南·戏剧幻城,5.0,下午17点左右入园的，去看了前生来世、张家大院、椅阵、坤台、文明之光～清明上河图和千里江山图在正面墙上展开也太震撼了～很稀饭！晚上老公还拍了好多巨好看的情侣照片和视频～,正面,positive,0.893073320388794
只有河南·戏剧幻城,5.0,国庆节期间去的，相比河南的其他景区，人不算太多，不过排队的情况还是比较夸张，平均小剧场的排队都在两个小时左右，整个景区很大气，非常适合拍照，一进景区就是很大一片高粱地，南方小土豆真的是第一次见到高粱，我们去的是幻城剧场，不得不说真的有被震撼到，科技成分非常的多，票价不便宜，但是物有所值。,平均 很大 很大 便宜,positive,0.8528180122375488
只有河南·戏剧幻城,5.0,非常棒！网上看了很久终于来啦，非常意外得好。十一最后一天，除了非常火的两个剧其他都没怎么排队，场景布置得很精美，内容也不错，几度落泪。里面的餐食也非常丰富，很多河南小吃，甚至还有一些小时候有现在没有的，还有创新的。,意外 精美 不错,positive,0.966424822807312
只有河南·戏剧幻城,5.0,交通便利，从郑州到中牟公交方便。在紫荆山做605五元钱 就到只有河南景区。非常震撼 ，通过剧情刷新了对河南的认知，也对河南厚重的历史有了进一步的了解。值得推荐,便利 厚重,positive,0.9109379649162292
只有河南·戏剧幻城,4.5,跟朋友自驾来 前一晚住在附近 第二天早上开园进场 10游客不少但没想象的那么拥挤特种兵一天路线：后车大厅-天子驾六-火车站-第七机车-老库房-老院子-李家村-覆斗-激光秀：主剧火车站李家村必看 一天完全可以看完 先火后李的顺序 有故事承接 叙事感人 十分推荐小剧场 要看大家的时间安排 热门剧假期可能需要排队一个小时以上 比较推荐候车大厅 第七机车厂 （红庙和茶铺很火爆 要排两个小时 所以我们放弃了）总之 作为只有系列的产品 水准还是很不错的 可能陈设装饰不如红楼惊艳 但地方特色更鲜明 剧目选择更多 餐厅服务水平也不错 如果有时间两日票更划算 幻城附近还有奥特莱斯 也可以一并加入到旅行计划中…,火爆 不错 惊艳 鲜明 不错,positive,0.973292887210846
只有河南·戏剧幻城,4.5,交通相对不太方便，适合自己开车。大片麦田黄土诠释了中原文化厚重和作为农耕民族的中华文化历史渊源。到这里更好理解河南，理解中原，理解粮仓。为河南人自豪一下。网络原因照片无法上传。,厚重,positive,0.9426566362380981
只有河南·戏剧幻城,4.5,交通:自驾前往或者紫荆山坐专线公交车605直达，离海昌公园挺近的。周五去的，团建的单位还有学生比较多。进门不算早10点多了，所以没来得及排茶铺剧场，先去了候车大厅，然后是老库房，13去了李家村，接下来就是机车礼堂，天子驾六，李家村茶铺，苏轼的河南，晚上出来直接看了张家大院。出门后紧接着灯光秀。哈哈，马不停蹄的赶了8个场，中午吃饭都只有半个小时。地坑院都是小吃，价格略微便宜些。其实如果规划好，熟悉路线。应该会再多看一场。排茶花铺去等了一个小时，但是互动效果很好，挺欢乐的。大小姐很漂亮，黑七挺帅。,团建 便宜 欢乐,positive,0.8647801876068115
只有河南·戏剧幻城,5.0,推荐理由：河南比其他省份更像中国，因为只有河南有这样厚重的历史，它承载的不只是这片土地本身的故事，在这里辉煌与苦难，新生和毁灭来回上演。一辈辈人和麦田里的麦子一样在风雪里将弯曲的脊背痛苦地直立，默默积蓄着蓄生命的力量！,厚重 辉煌 苦难 痛苦 着蓄,positive,0.8819252252578735
只有河南·戏剧幻城,4.5,只有河南戏剧换成可能是我今年走过所有的人文旅游目的地中最让我惊讶感动和震撼的一个了，花了整整两天的时间在这边看剧，每场都让我有所感动，无论是火车站还是曹操的麦田，苏轼的河南以及一些其他的剧场都让我大受震撼，我觉得可能夸张的说，我认为每一个在黄土地生长在中原生长，甚至在中国生长的人们，如果你有时间，我希望你能来一次贺南戏剧换成因为他带给你的震撼和感动，真的是自然景色无法比拟的！,惊讶,positive,0.8706206679344177
只有河南·戏剧幻城,5.0,第一次离开一个景点，对它产生深深地敬意！感谢你，让我了解河南的土地如此扎实！河南的人民如此纯朴，善良，富有大智慧！,扎实 纯朴 善良,positive,0.9559606313705444
只有河南·戏剧幻城,4.0,戏剧的内容和景区的建筑设计都没有只有红楼梦精致 2天看了3个大剧和11个小剧 大剧推荐火车站和李家村 小剧喜欢机车礼堂 老院子 老库房 （就是最后的蹦迪时间有点短）和红庙学校 总体还是值得去看的 给我惊喜的是提前一天去逛的建业电影小镇 吃喝玩乐都齐了 看了烟花蹦了迪 很嗨,精致 惊喜,positive,0.9322755336761475
只有河南·戏剧幻城,5.0,真的是极其震撼的视觉盛宴！精神食粮！《只有河南》——“这片土地是片大有可为的土地”戏剧落幕，人回归处我承认我并不太了解这段历史，但是经历了这些之后更懂得现在美好生活的宝贵，也对河南这片土地上的同袍充满敬意，真的非常值得体验,充满,positive,0.9131394028663635
只有河南·戏剧幻城,5.0,如果在郑州只待一天，必来只有河南！如果待两天，强烈建议买两日票🎫！因为太好玩了！王潮歌导演“只有”系列最火的一个作品，视觉美感+人文情怀，让我对河南这个地方有了非常非常棒的了解和体验！主剧和小剧场都太好哭了！普通门票290（含三个主剧之一），想看故事和感情的选火车站和李家村，想看灯光视觉盛宴的选幻城。,最火,negative,0.5915628671646118
只有河南·戏剧幻城,5.0,交通：交通还是挺方便的，打车🚗容易，还有公交🚌直达的。里面剧场🎭超级多根本看不过来去的那天比较冷下着小雨🌧️买的李家村剧场，非常🈶教育意义啊！带着侄女一起去的三个人哭的稀里哗啦的珍惜粮食如果带了行李喝宠物也不用担心游客中心有免费寄存行李和宠物的地方还可以隔夜村。这点非常适合大老远过来玩的朋友们好好好,珍惜,positive,0.8649582266807556
只有河南·戏剧幻城,4.5,下午来的，大剧场看了幻城，小剧场看了曹操的麦田，苏轼的河南，天子驾六遗址坑，老院子。老院子全程河南话，有些地方听不懂，人物表达有些负面。其他几个都还可以。幻城和曹操的麦田尤其觉得不错。幻城是唯一看的大剧场，灯光、舞台效果很好。曹操的麦田对喜欢三国的人有加成，主要讲的是官渡之战许攸把乌巢屯粮透露给曹操，取得以弱胜强胜利的故事。,不错,positive,0.973812997341156
只有河南·戏剧幻城,5.0,和同事来河南出差，本身对戏剧演艺这样的文化艺术非常感兴趣！一直都知道《只有河南》目前非常火爆！而且只要是做文艺的朋友都得来学习一下！是以河南的历史文化为主题的沉浸式演艺！演员到位，场景布置到位，工作人员认真负责！真的非常棒！,火爆,positive,0.8072927594184875
只有河南·戏剧幻城,5.0,这是我会无限给身边朋友推荐的地方！真的太有意思了！我们是中午从郑州市区出发到的只有河南戏剧幻城，如果知道这么有意思，肯定会赶在开园的时候就进来。不然会错过上午场的一些表演。大剧场选的是火车站🚉集中去小屋子里看老百姓缺粮时期的故事真的太身临其境了！！佩服这个项目的制作思路！最后的大舞台表演也是比较震撼，舞美啥的特别棒，给整个故事画了个！不然我真的会。。。。。。有点遗憾就是错过了教室剧场，不过确定的是肯定还会再来一次。：不必带吃喝的东西，里面都有卖，一切都很平价干净。,遗憾 干净,positive,0.8013491034507751
只有河南·戏剧幻城,4.5,整体来说还可以，美中不足的是那么贵的门票三大主剧场只能三选一，不过里面的小剧场一次也体验不完，留下遗憾下次再去吧。,遗憾,positive,0.6313450336456299
只有河南·戏剧幻城,5.0,看了两场大秀 题材很沉重 哭了好几次 触动心灵深处的好剧很骄傲 我们中国本土制作出这么能够打动人心的作品,沉重 骄傲,positive,0.9241114854812622
只有河南·戏剧幻城,5.0,《只有河南》你真的太宠大学生了！新学期第一次秋游来《只有河南》真的是一件很幸福的事情！去年没去成，今年我一定要和室友们再去一次！！10、10全日制大专、本科在校生，一人只需149💰就可以走进幻城和朋友们共同迎接这美好的“秋收”时节！当天通过拼图任务还可以领取属于你们的隐藏款文创产品！！,幸福 美好,positive,0.957444429397583
只有河南·戏剧幻城,5.0,可以花一天时间来玩玩 国庆去的 如果想全部剧场都看完可能需要两天 因为大部分都要花一小时排队 准备小板凳是明智的选择看了1个大剧场和3个小剧场9点到 因为赶车6点走的虽然朋友说没必要去但是因为这个形式还新颖还是想去看看我感觉还是值得一去挺好的里面也很适合拍照,新颖,positive,0.9661957621574402
只有河南·戏剧幻城,5.0,来之前：票价有一点点贵来之后：票价超值！！！两天花500块钱看了这么多优秀的剧目真的感觉自己都赚到了推荐剧目：三大剧、苏轼的河南、老院子、第七机车车辆礼堂、曹操的麦田、老库房、天子驾六遗址坑、张家大院……时间来得及的话最好买两天票，合理规划时间剧目应该是可以都看完的，我们这次有点遗憾没能看李家村茶铺，不过遗憾也是一种美好，下次可以再去补全,优秀 遗憾 遗憾 美好,positive,0.8796813488006592
只有河南·戏剧幻城,4.5,先说结论：肯定是很值得来的。但是，最好能选人流量适中的时间和天气比较舒适的时候。交通：最好是能住在中牟县附近，距离郑州市中心大概车程45分钟，景区内有固定班次的车。推荐理由：这应该是算王潮歌导演只有系列目前最成功的案例，也是我国第一家戏剧主题的大型综合体。至于剧作内容本身不多做评价，整体感受还是挺震撼。景区内的运营是非常棒的。,舒适 成功,positive,0.9141406416893005
只有河南·戏剧幻城,4.5,要想好好玩，还是建议买两日票，毕竟可以看三部大剧，已经很划算了。买了一日票有买了一场大剧感觉价格和两日也差不多了。确实是很值得玩的景点。几个小剧场都很不错，演员确实用心，带入感很强。但是不建议大节假日去，排队真的很影响体验。,确实 不错 确实,positive,0.8706362247467041
只有河南·戏剧幻城,5.0,一家三口👨‍👩‍👦买了两天的票，集中式的刷了只有河南，非常好。从网上定了附近的民宿，不到200块钱一整套，周围吃饭很方便，离只有河南5分钟路程。第一天幻城剧场➕小剧场，第二天火车站➕李家村两大主剧。安排的比较紧凑，除了第七机车车辆厂，其余全部看完！,紧凑,positive,0.8855158090591431
只有河南·戏剧幻城,3.0,真的一言难尽，3星给的是演出方式和演员的卖力表演，还有造景三个方面单人票290元，只包含了一个大剧场的节目，看额外的还需要70元/人/场看了火车站，天子驾六，幻城，还有几个小的表演方式真的新颖，不辜负用旅游一天的时间来，但是剧本和导演真的，求你们多读书多学习，从头到尾就是你还记得我吗，我来了，不要忘记我，我是河南人民这些话，我敬佩河南人民，但是这种重复的说教和无意义的搁那自我感动真的好没意思整体的水平只能给初一初二的小朋友看，剧本完全没内容，最后还拿着吉他给什么杜甫啥的唱歌听，唱的歌还是在园区循播放了一天，真的要吐了有这时间不如把清明上河园和万岁山都玩一遍再见郑州，除了吃的没什么好留念的拍照造景还是很好看,新颖 清明,positive,0.9004062414169312
只有河南·戏剧幻城,4.0,这是我见过景区卫生间最最干净的！实在是干净！景区非常适合拍照！,干净 干净,positive,0.8823349475860596
只有河南·戏剧幻城,5.0, 嘿呀～～我一个闪现开启✈️一场穿越之旅56个大盲盒📦、21个剧场🎬超级无敌惊喜的一场沉浸式体验，历史长河在我们面前娓娓诉说，每一个小剧场都生生不息，展示着无穷魅力和生机。整个场地很大，布置的很用心，热门的剧场要提前去排队，要是赶不上热门的其实也可以看看别的小剧场，都很出彩，都很用心。,惊喜 很大,positive,0.9157984256744385
只有河南·戏剧幻城,5.0,交通:中牟县离郑州东站还是比较远的，车程可以计划1个小时，如果买的2欺骗可以住在附近，那边周边民宿很多，并且价格是相当便宜（节假日不清楚，周末很便宜），周边民宿过去也就10分钟吧推荐理由:初看觉得门票挺贵，但是剧场的中长剧，舞美灯光都用心了，老实讲这个灯效我是第一次现场看到如此丰富多变的灯光效果，才知有多么重要！音效也是非常立体，情绪饱满，具有很强的感染力，虽然是对口型，但是这种场地特别大，为了保证效果是必须的，演员都很卖力，表演有张力，艺术工作者:来看之前一定做好看剧的攻略，提前排好场次，一天看着长，实则看不了几场，想多看，就要剧与剧无缝衔接，很多热门剧场要提前排队，人满即止，所以不是说时间内赶到就一定能排上！建议非节假日去，只有河南挺火的，我们国庆后挑的周末2天过去，赶上天气降温，但是那两天人也不少。综合来讲很推荐，能刷新眼界，视觉的盛宴，把几年的剧都看完了，考虑到出品精良，这个门票还是值得的。里面有麦浪餐厅，价格还可以，不咋贵，领取门口寄存行李是免费的，这点很好！,便宜 便宜 挺贵 很强 精良,positive,0.8567577004432678
只有河南·戏剧幻城,4.0,交通：交通还算便利吧 ，推荐直接打车。地铁公交太耗时间 尤其606公交车间隔时长1小时。推荐理由：演员演技在线 很少有那种敷衍了事的演员。 三个大剧场，可圈可点。虽然全部都是对口型 演绎动作，但是也挺不错的了。三个大剧场 用的演员太多 ，为了节目效果稳定 对口型是可以接受的。 小剧场不喷不吹，总体而言。印象没有特别震撼，中上等体验。,便利 稳定,positive,0.9442344307899475
只有河南·戏剧幻城,4.5,只有河南戏剧院，是一场令人震撼的文化盛宴。这里的戏剧以独特的艺术形式展现了河南厚重的历史与灿烂的文化。场景宏大而逼真，让人仿佛穿越时空。演员们的精彩演绎，赋予了每一个角色鲜活的生命力。沉浸式的观剧体验，让你全身心地投入其中。它不仅是一场演出，更是对中原文化的深刻诠释和传承。来到只有河南戏剧院，你将领略到这片土地的独特魅力，感受历史与现代的完美交融。,独特 厚重 灿烂 宏大 鲜活 独特 完美,positive,0.9286321401596069
只有河南·戏剧幻城,4.5,一年又一年，往事如云烟。回来又走远，在天边。“只有河南”，独属于河南人的浪漫，很推荐每一个河南人去看看。建议看两天,浪漫,positive,0.8964443802833557
只有河南·戏剧幻城,5.0,参加婚礼的空闲之余，强行挤出来三个小时来长长见识。不枉我市区打车一个小时过来，人文之美的绝顶美好体验，河南文化输出绝了。大剧场看的幻城，服饰道精美，灯光场景美轮美奂，色彩绚丽，剧情就不谈，值得二刷，期待火车站和李家村～,美好 精美 绚丽,positive,0.9643694162368774
只有河南·戏剧幻城,5.0,梦幻开启🚀河南唯一的大型沉浸式奇幻乐园——来啦🏰✨！作为一个旅游达人🔍，这次我真的要为它疯狂打！💕😮走进这座宏伟的建筑群，仿佛穿越到了一个古老而神秘的世界📸。每一处细节都在讲述着中原大地的历史和文化🔍。在这里，你可以看到古代建筑与现代艺术的完美结合🍃，感受到传统文化和现代科技的无缝对接💡。🎪这里的表演更是一绝🏻。每一个演员都是顶尖水准，他们的演出不仅富有感染力，而且充满了惊喜和挑战💥。无论是华丽的舞蹈🥁还是震撼人心的音乐🎵，都能让你沉浸在精彩的剧情之中无法自拔。不能不讲的是 这里的厕所非常干净 吃饭的价格也不贵 最关键的是所有的演出都非常震撼建议大家赶上第一波来 手机扫码或者拿个节目单 看好时间一天差不多都能看完 只有河南这首歌的原唱是最后一张图上的小哥 很好听但是会无限循环,疯狂 宏伟 神秘 完美 充满 惊喜 干净 不贵,positive,0.9579514265060425
只有河南·戏剧幻城,4.5,很有意思，用话剧的形式，互动，时空交错的感觉，感受幸福的生活来之不易，景区内非常便利，餐饮，文创非常好看，啥都不用带，卫生间贼干净，🈶保洁随时打扫，开水器随处可见。还有专属可口可乐店铺，瑞幸，眷茶，宋街里面都是小吃。290的票价还是可以的，我随处瞎逛就看了3个就,幸福 便利 干净 保洁,positive,0.9610837697982788
只有河南·戏剧幻城,5.0,值得二刷因为剧太多，看不过来。都看完至少要三天。吃饭非常方便，环境赶紧整洁,整洁,positive,0.9298095703125
只有河南·戏剧幻城,4.5,交通方便，下了高速拐弯就到，停车居然不收费，对得起这么大景区的身份吗？！！怒赞一个！！！每个剧都有很深的文化和历史蕴涵，演员表演也很到位，景区内到处都可以打卡拍照，绝对值得这份票钱！不建议带学龄前儿童前往，因为孩子太小看不懂，还会被灯光和音效吓哭，糟心的是家长，影响的是别人……热门剧场需要提前半小时甚至一个小时排队，但看完了应该不后悔！！!,糟心,negative,0.9558761119842529
只有河南·戏剧幻城,4.0,交通:位于郑州市中牟县，中牟不是郑州的一个区，是离郑州很远的一个县，从机场打车过去差不多60多块钱！机场设有滴滴等网约车站点，还是比较方便的！本人十一带着7岁的孩子去的，这里面的剧确实不适合学龄前的孩子，7岁孩子看着还可以，但剧里面比较黑，除了幻城，可能还是适合胆子大一点的孩子！总体来说服务很好，里面的餐厅都挺平价！,很远 确实,positive,0.6189396381378174
只有河南·戏剧幻城,5.0,只有河南绝了！大剧场选了火车站剧场，里面有4幕，完整的讲述了李十八的故事，非常有感触！舍小我为大家，我看见了河南人民在饥荒年代的伟大贡献。候车大厅一定要先去，算是火车站剧场的前情概述吧，去的当天刚好先看候车大厅马上又看了火车站剧场。红庙学校除了排队人多，非常非常值得推荐，互动性超级强，选了张老师的班级，一下子回到了读书的感觉交通也很方便，紫荆山有公交车直达,完整,positive,0.8150648474693298
只有河南·戏剧幻城,5.0,周末从江苏高铁到郑州，沉浸只有河南二日游，体验真不错从这个景区的运营感受到了河南人民满满的诚意虽然遗憾周中刚刚收割完高粱，没有见到庄稼地里的幻城，但是景区贴心的服务、精彩的演出仍给我留下了深刻的印象。总体感受，小剧场比大剧更容易击中内心，难怪戏剧形式首推话剧。个人体会，观剧要尽可能靠近舞台，演员那炽热的情感一定会打动你。看火车站大剧时我站的太后、太偏，导致感受大打折扣。1. 强推曹操的麦田，主演太棒了，表现细腻，情绪饱满，演绎了一个生动可信的曹操。2. 催泪弹要推李家村大剧、苏轼的河南、老院子，泪真是没止住。3. 三场大剧里，火车站和李家村的布景真不错，身临其境，瞬间把我拉入了那个年代。真的要点赞两天接触的所有工作人员都好周到好贴心，主动指路，主动避开拍照镜头，主动让行。包括免费寄存、干净整洁随处可见的卫生间，都大大方便了游客。只有河南给我们留下了非常好的印象！,诚意 遗憾 炽热 细腻 干净 整洁,positive,0.8966153860092163
只有河南·戏剧幻城,4.0,1.位于郑州中牟（，四声）县，节假日排队时间很长。2.公众号买票，有一日票和两日票可选，一日票选一个主剧，另外可以+100元看其他主剧（节假日也要抢），行程紧张又想多看主剧的人可以考虑此方案。3.两大主题：历史和饥荒，个人更喜欢历史部分。4.建议住附近，越近越好，节约交通时间。5.小剧场看了几个，曹操的麦田挺有意思。,紧张,positive,0.8719184398651123
只有河南·戏剧幻城,4.5,来郑州怎么能不来只有河南呢，这里复原了众多历史建筑，如仿古的城楼和街道，让我仿佛穿越回了古代，感受到了那个时代的风情。同时，景区内的绿化和景观规划也非常出色，行走其间，既能感受到历史的厚重，又能享受到自然的清新。在剧场设计方面，“只有河南”更是别具一格。剧场分为封闭剧场、露天剧场以及结合庄稼地的创意剧场，这种设计不仅朴素无华且接地气，还巧妙地融合了现代化元素。环形的剧场大而宽阔，封闭的穹顶下设置了很多小剧场，场内环境凉爽宜人，让人能够迅速安静下来，投入到戏剧的世界中。剧目内容方面，“只有河南”提供了丰富的表演，涵盖了三大主剧场和21个小剧场，以及一个灯光秀。这些剧目不仅还原了河南的历史，还通过艺术的手法引发了观众的共鸣。票价一共是290元，由于是错峰出行，人不是太多，体验感极好。,厚重 清新 巧妙 宽阔 凉爽,positive,0.9770228862762451
只有河南·戏剧幻城,5.0,国庆来郑州就只为了只有河南！甫一进去就被大片大片的高粱地震撼啦刷的三大主剧场正好是按照时间顺序，火车站👉李家村，再加上幻城。国庆出来玩的缺点就是排队时间太长，票价稍微加了小剧场都要提前一个多小时排队，结果只排到了候车大厅、老库房,正好,positive,0.9052718877792358
只有河南·戏剧幻城,5.0,很满意的河南之行！因为行程原因没有避开暑假，所以去的时候人还多很多的！都是家长带着小朋友。但看到现在这么多人愿意为知识付费也挺开心的。场馆很大，外观布局也很适合各种逛和拍照。并且里面有很多吃的喝的也相对平价，不是让人接受不了的景区价格。这点很值得赞去之前一定提前预约三大主剧时间提前做好规划。只有河南公众号可以提前预约和查看实时排队情况。非常好用。时间安排好2天刷完全部剧场还是很轻松的。不过吃饭时间就要根据剧的情况做调整了两天几乎都是从早待到晚。只有河南还是很值得一去的！,很大 轻松,positive,0.9361138343811035
只有河南·戏剧幻城,5.0,超出预期的一个地方，如果有时间绝对要两天打卡完。建筑打造的非常美，一点都没有廉价感，舞台的舞美演员的表演都超赞！李家村和火车站很具有教育意义，这么大一个城卫生干干净净，厕所干干净净，这次来时间有点卡，只来了一天，还要再来！,卫生,positive,0.6026381850242615
只有河南·戏剧幻城,4.0,买了两天的票，然后把3个大剧场以及附属的将近10个小剧场都看了。只差一两个没有看，整体来讲呢，大剧场比较推荐的是戏剧幻城，然后呢，剩下两个的大剧场说实话，对我感觉可能评价就七分儿吧，因为讲的都是同一个故事，所以有些幕呢，又觉得比较多余，所以评价不是那么高。但小剧场的话，还给我一些惊喜的，曹操的麦田还有老院子,惊喜,positive,0.9455206394195557
只有河南·戏剧幻城,5.0,很满意的两天。推荐老院子，候车厅，火车站，李家村，第七机车和红庙。很多情怀是难以言说的，能清楚甚至更深刻的表达真是难得的事情。很多感动的故事，人和瞬间。感觉两天根本不够用，时间充足的话还是可以多花些时间。,充足,positive,0.9265807271003723
只有河南·戏剧幻城,4.5,之前去过《又见敦煌》感觉喜剧形式很新颖。这次来到河南，有幸赶上稻子熟了，再过几天就要收割了。10点开门，服务台可以寄存行李，旁边就有一家肯德基可以买咖啡，很方便。门票中包含一场一个半小时的大剧，本来想再买一张大剧的票，结果没想到还挺紧俏，开剧前才去买票，已经没有了，真应该早买。里面吃饭挺方便，就是盖章的地方有点小气，要花钱买盖章本才行。,新颖 有幸 紧俏,positive,0.9579437375068665
只有河南·戏剧幻城,4.0,郑州人民强烈推荐的只有河南。买的火车站剧场，第一次去看。震惊，这绝对要留出一整天时间，真的太大了，对我这个崴脚的人不是很友好。火车站这个剧目，前面看的可以，但是后面这个麦子颠过来倒过去的升来升去，让我有在耗时间的怀疑，其他小剧目就排了两个，感觉路标指示不清晰，另外吃饭的时候让我感觉又回到了上海。。。上海也不敢一盘小菜卖18吧。。。还有18块的萝卜。。。,友好 清晰,positive,0.9448754191398621
