商品id,评论内容,评论者,评分,评论时间,评价距离购买天数,用户ip属地,评论商品,评论回复数,用户点赞数,形容词,text_rank,text_rank_value
100041525117,包装精美大气简约。适合家庭使用说明书介绍很详细方便使用，至于皮肤买车单一的点击单一使用。物流很快当日下单，当日送达啊。,d***8,5,2021-11-12 22:25:21,1,,24小时动态心电仪TE-5100Y-C,1,1,精美 详细,,[]
100041525117,物流真快，昨儿晚上抢购的，今儿晚上就到了，快递小哥一天来两趟家里，真是不容易。东西做工很不错，对得起这个价格，希望测量准确，希望医疗设备也能大量的飞去寻常百姓家。造福百姓提高健康,鼹***子,5,2021-11-11 21:11:46,0,,24小时动态心电仪TE-5100Y-C,1,1,快 容易 不错 准确 健康,,[]
100041525117,收到马上按说明开始使用，小巧做工精致，使用简单方便，感觉很好，测试项目也很全。客服非常好，有问必答很仔细，回复及时。这款产品应该很靠谱，明天结果出来再追评。,S***Y,5,2021-11-07 17:14:34,1,,24小时动态心电仪TE-5100Y-C,1,1,精致 简单 方便 好 全 好 仔细,,[]
100041525117,这款动态心电记录仪很好用，操作简单，易学，非常满意,帘***寂,5,2021-11-05 20:32:44,3,,24小时动态心电仪TE-5100Y-C,1,1,简单,,[]
100041525117,包装的非常严实，而且上面带了三个金属电极，和心电图监测仪连接起来非常的方便，只要按压紧实就可以了，说明也很详细，往身上粘贴的操作很明确，使用起来的确很方便。,j***8,5,2021-11-04 19:39:08,3,,动态心电仪5100Y电极片5贴/包,1,1,严实 方便 详细 明确 方便,,[]
100041525117,包装很好，充好电准备测试了,猪***6,5,2022-04-28 13:00:03,4,,24小时动态心电仪TE-5100Y-C,1,0,好 充好,,[]
100041525117,非常好用 省事 不用去医院,j***3,5,2022-04-22 10:36:30,3,,24小时动态心电仪TE-5100Y-C,1,0,好,,[]
100041525117,用起来非常的方便，在家里自己就可以测，单导联的用于日常监测和提前预防应该还可以了，有啥问题再去医院细查，都不耽误。,乾***青,5,2022-04-10 12:31:50,3,,24小时动态心电仪TE-5100Y-C,1,0,方便,,[]
100041525117,很方便，期待明天的结果。每次带妈妈去医院好麻烦，现在方便多了。,嗯***团,5,2022-04-03 22:59:43,0,,24小时动态心电仪TE-5100Y-C,1,0,方便 好 麻烦 方便,麻烦,"[{'word': '麻烦', 'weight': 1.0}]"
100041525117,学会使用后很方便，家用医学参考。,一***洋,5,2022-03-19 07:37:08,20,,24小时动态心电仪TE-5100Y-C,0,0,方便,,[]
100041525117,买之前特意查了一下好络维品牌，专业于心电健康服务，参与了许多国家心电相关课题研究，还有有国家级远程医疗平台，感觉很牛！产品很精致，一看就是正规医疗产品。应该是惠及民生的好品牌，希望可以有更多性价比高的好产品。,意***辰,5,2021-09-20 00:13:32,5,,24小时动态心电仪TE-5100Y-C,1,1,健康 精致 正规 好 高 好,,[]
100041525117,用了两天来评价的，机器收到了，一次充电也能够用上很长一段时间。试用了一下检测的数据真的很多，可以用它监测心率生成心电图，各种指标数据，智能AI系统分析结果，给出适合于我们每个人身体情况的行动建议。当我有需要时，也能够通过它来咨询专业的医生，让医生给出合理的使用建议。,j***2,5,2021-09-19 16:26:59,4,,24小时动态心电仪TE-5100Y-C,1,1,长,,[]
100041525117,包装很好，使用链接也方便，心电图很清楚，后面找医生看看，希望好用,j***8,5,2022-03-09 21:10:47,2,,24小时动态心电仪TE-5100Y-C,0,0,好 方便 清楚 好,,[]
100041525117,收到，包装非常好，服务好。,j***r,5,2022-03-07 21:57:44,1,,24小时动态心电仪TE-5100Y-C,0,0,好 好,,[]
100041525117,好用，给爸爸用上，日常监测，安心。 很轻薄，贴上没有任何负担。,智***园,5,2022-03-06 13:01:21,5,,24小时动态心电仪TE-5100Y-C,0,0,轻薄,,[]
100041525117,很小很迷你的仪器，背起来比较方便。家人心率不齐，特别是最近，早起起床心跳很慢，在医院背holter 的同时，家里买一个常备的仪器。后续需要解读服务，否则看不懂结果。,m***a,5,2022-03-02 09:38:57,4,,24小时动态心电仪TE-5100Y-C,0,0,很小 方便,,[]
100041525117,挺灵敏的，很好用。正常使用中,j***p,5,2022-02-25 21:58:27,0,,24小时动态心电仪TE-5100Y-C,0,0,很好,,[]
100041525117,用着很方便，刚刚进行第一次动态心电监测，报告还没出，不知道医院认不认可,j***r,5,2022-02-23 18:16:34,2,,24小时动态心电仪TE-5100Y-C,0,0,方便,,[]
100041525117,包装看着很不错，东西很精致，期待使用效果！,j***c,5,2022-02-11 13:37:28,1,,24小时动态心电仪TE-5100Y-C,0,0,不错 精致,,[]
100041525117,第二次购买了 一次性买了三盒 比起医院去背动态心电监测的 还是方便了很多,j***3,5,2022-01-30 17:22:06,0,,动态心电仪5100Y电极片5贴/包,0,0,方便,,[]
100041525117,家里人很满意，拿到手就在用了,j***H,5,2022-01-28 20:52:36,1,,24小时动态心电仪TE-5100Y-C,0,0,,,[]
100041525117,收到了 马上给我妈妈试用 非常简单好用，以后不用担心心跳异常一直跑医院了，先把结果量出来再去给医院看、放心了。,z***4,5,2022-01-28 17:12:09,3,,24小时动态心电仪TE-5100Y-C,0,0,好,,[]
100041525117,很好用，一直在用，一直在监控～,g***3,5,2022-01-23 13:30:22,38,,24小时动态心电仪TE-5100Y-C,0,0,,,[]
100041525117,送货很快，第二天就到了。仪器小巧，不方便去医院检查，可以在家自己检测了。充一次电可以用一整天，使用起来很方便。,开***希,5,2022-01-22 09:58:45,4,,24小时动态心电仪TE-5100Y-C,0,0,方便 方便,,[]
100041525117,物流超快，产品小巧精致实用，说明书比较详细，客服也很耐心，买来方便自己检查，效果好会推荐给朋友。,j***4,5,2022-01-20 23:21:47,2,,24小时动态心电仪TE-5100Y-C,0,0,精致 详细 耐心 方便 好,,[]
100041525117,很好 贴起来按照步骤很方便 按照说明 挺胸贴起后 也没什么感觉得 加强贴都不用贴也不会掉,j***3,5,2022-01-19 13:31:49,9,,动态心电仪5100Y电极片5贴/包,0,0,好 方便,,[]
100041525117,这个动态心电监护仪感觉很不错，不用在疫情的情况下跑医院，在家就可以自己检测了,c***y,5,2022-01-18 13:10:04,30,,24小时动态心电仪TE-5100Y-C,0,0,不错,,[]
100041525117,收到，包装完好，使用很方便，正在阅读说明书，待使用后再评,u***d,5,2022-01-15 20:58:36,1,,24小时动态心电仪TE-5100Y-C,0,0,完好 方便,,[]
100041525117,简单方便好用，最近心脏非常不舒服，检查又看不出问题，用这个掌握变动，这年头健康好好活着太重要了。,j***疯,5,2022-01-05 09:19:12,14,,24小时动态心电仪TE-5100Y-C,0,0,简单 方便 好 舒服 健康 重要,,[]
100041525117,发货速度非常快，包装精致，商品很小巧，买来给家里老人日常监测使用。,j***1,5,2022-01-04 21:59:52,0,,24小时动态心电仪TE-5100Y-C,0,0,快 精致,,[]
100041525117,非常可以！很方便！图个安心！超级棒高科技！很喜欢😋,张***Y,5,2021-12-18 21:50:20,1,,24小时动态心电仪TE-5100Y-C,0,0,方便,,[]
100041525117,京东送货一如既往的快，看了一下之前的评论，也查了一下，这个是二类医疗器械，应该比较可靠吧。直接寄给妈妈的，还没有用，不过妈妈说看起来还是很不错的，用过后再来追评。,j***c,5,2021-12-16 05:29:32,3,,24小时动态心电仪TE-5100Y-C,0,0,快 直接 不错,,[]
100041525117,佩戴舒适没有异物感，在线医生解读很方便，最好能在需要充电是时候推送个提醒,c***w,5,2021-12-14 12:09:38,3,,24小时动态心电仪TE-5100Y-C,0,0,舒适 方便 最好,,[]
100041525117,贴纸质量很好，贴合度很好，价格实惠，很满意。商品质量不错，细节、品质、做工都非常好，发货贼快，快递也给力，棒棒哒~🌸🌸🌸,z***4,5,2021-12-14 09:57:04,5,,动态心电仪5100Y电极片5贴/包,0,0,好 好 不错 好 快,,[]
100041525117,这个心电监护仪很好，很实用，而且价格实惠，值得购买。贴在胸前可以实时看到心电图，配套的软件也不错，虽然有些收费，但是只要能拿到心电图就行了,z***4,5,2021-12-14 09:41:56,5,,24小时动态心电仪TE-5100Y-C,0,0,好 配套 不错,,[]
100041525117,昨天下单今天就收到了，特别小巧迷你，超级方便！,f***7,5,2021-12-12 20:34:29,1,,24小时动态心电仪TE-5100Y-C,0,0,方便,,[]
100041525117,去医院不方便，买了一个随身携带者，物流很快，上手简单。,奋***者,5,2021-12-11 10:28:06,3,,24小时动态心电仪TE-5100Y-C,0,0,方便 简单,,[]
100041525117,发货快速，小巧精致，使用方便，佩戴舒适，非常好的产品！👍👍,t***8,5,2021-12-10 09:35:28,1,,24小时动态心电仪TE-5100Y-C,0,0,精致 舒适 好,,[]
100041525117,买回来先做了个静态，目前在做日常检测。这个东西虽然很小，但是功能却如此强大。买了它就是买一个安心，非常满意的一次购物！,j***n,5,2021-12-09 11:24:43,1,,24小时动态心电仪TE-5100Y-C,0,0,很小 强大,,[]
100041525117,发货速度很快，早上下单当天就收到了，客服也很热心，还没开始用，看起来非常不错,j***x,5,2021-12-03 19:32:35,0,,24小时动态心电仪TE-5100Y-C,1,0,不错,,[]
100041525117,使用了几天，感觉很好，即时检测很方便，24小时检测很实用，手机随时能看图形，也可以进一步提交分析。很好的产品。,z***7,5,2021-11-23 21:13:49,11,,24小时动态心电仪TE-5100Y-C,1,0,好 方便 很好,,[]
100041525117,产品做工很好，App下载后使用方便，后续使用再评。,大***伯,5,2021-11-08 10:21:59,3,,24小时动态心电仪TE-5100Y-C,1,0,好,,[]
100041525117,这次为老妈买的监测心率的，客服非常耐心，快递次日到达，也是特别的快。这次购物各方面都非常满意,j***Y,5,2021-10-21 21:17:50,1,,24小时动态心电仪TE-5100Y-C,1,0,耐心 快,,[]
100041525117,帮朋友买的，比较推荐这个牌子。很小一个，检测携带都很方便。,t***2,5,2021-10-20 12:29:03,2,,24小时动态心电仪TE-5100Y-C,1,0,很小 方便,,[]
100041525117,非常好用，家里每个人都能守护。好评！！,j***l,5,2021-10-18 10:54:17,4,,24小时动态心电仪TE-5100Y-C,1,0,好,,[]
100041525117,质感很好，物流非常快，希望用起来也很好，好评,j***r,5,2021-10-13 11:37:08,2,,24小时动态心电仪TE-5100Y-C,1,0,好 快 好,,[]
100041525117,不错质量很好方便,果***1,5,2023-01-13 20:05:26,2,,TE-5100Y-C心电随访记录仪,0,0,不错 好 方便,,[]
100041525117,长期的心电监护还是很有意义的。,j***8,5,2022-09-29 19:11:38,59,,动态心电仪5100Y电极片5贴/包,0,0,,,[]
100041525117,很好用，很方便，适合随身携带。,j***w,5,2021-08-21 17:21:18,8,,,0,3,方便,,[]
100041525117,家人用着很不错 效果很好 方便操作 简单易懂,哇***师,5,2022-06-03 22:35:19,12,,24小时动态心电仪TE-5100Y-C,1,0,不错 好 方便 简单,,[]
100041525117,很好,h***1,5,2021-11-17 17:49:54,4,,30/60秒静态心电仪TE-5200Y-C,1,1,好,,[]
100041525117,双十一活动买的心电仪贴片很划算,s***1,5,2021-11-11 18:15:31,6,,动态心电仪5100Y电极片5贴/包,1,1,,,[]
100041525117,方便，实用，很不错，,零***c,5,2022-05-08 23:56:43,17,,24小时动态心电仪TE-5100Y-C,1,0,方便 不错,,[]
100041525117,妈妈说很好用，测了一次，还可以问医生,j***g,5,2021-11-09 10:41:04,5,,24小时动态心电仪TE-5100Y-C,1,1,,,[]
100041525117,东西不错。贴在身上很方便，实时监控。,j***0,5,2021-11-04 21:53:01,13,,24小时动态心电仪TE-5100Y-C,1,1,不错 方便,,[]
100041525117,商品收到了，性价比挺高的，颜值担当，上档次，做工非常的精致，会推荐给身边的朋友,j***3,5,2022-04-25 15:42:29,24,,24小时动态心电仪TE-5100Y-C,1,0,高 精致,,[]
100041525117,使用方便，感觉不舒服可以立即测量下，再也不用去医院排队了，很好,j***w,5,2022-04-18 13:13:18,1,,24小时动态心电仪TE-5100Y-C,1,0,舒服 很好,,[]
100041525117,非常好，方便呢,j***v,5,2021-10-18 23:15:03,0,,24小时动态心电仪TE-5100Y-C,1,1,好 方便,,[]
100041525117,动态心动记彔仪已经平安收到，正在学习应用，有问题时，售后服务也很认真，很好地解答问题。,a***天,5,2021-10-07 10:40:46,7,,24小时动态心电仪TE-5100Y-C,1,1,平安 认真 很好,,[]
100041525117,京东快递配送员服务特别好。赞。👍👍👍,d***9,5,2022-04-01 18:52:25,47,,30/60秒静态心电仪TE-5200Y-C,1,0,好,,[]
100041525117,很不错,爱***憨,5,2022-03-28 14:23:25,2,,24小时动态心电仪TE-5100Y-C,1,0,不错,,[]
100041525117,东西收到啦，还没开始用，感觉很不错。,j***H,5,2022-03-26 22:41:56,13,,24小时动态心电仪TE-5100Y-C,0,0,不错,,[]
100041525117,很好，用着很方便，也不粘肉,Z***3,5,2022-03-26 00:01:40,8,,动态心电仪5100Y电极片5贴/包,0,0,方便,,[]
100041525117,正在使用，目前感觉很方便、好用！准确率有待核实。,Z***3,5,2022-03-26 00:00:44,18,,24小时动态心电仪TE-5100Y-C,0,0,方便 好,,[]
100041525117,佩戴24小时没问题，电量足够。给了几次免费的心电诊断，很好用！,m***2,5,2022-01-15 21:47:32,12,,24小时动态心电仪TE-5100Y-C,0,0,,,[]
100041525117,质量不错，效果很好。与商家描述一致，发货速度很快，服务也很到位，推荐！,j***月,5,2022-01-13 23:44:48,13,,24小时动态心电仪TE-5100Y-C,0,0,不错,,[]
100041525117,可以替代动态，非常好，好评！,寒***坐,5,2022-01-11 23:27:20,25,,24小时动态心电仪TE-5100Y-C,0,0,好,,[]
100041525117,发货快，操作简便，质量不错，效果很好。,a***6,5,2022-01-07 20:25:39,47,,24小时动态心电仪TE-5100Y-C,0,0,快 简便 不错 好,,[]
100041525117,小巧，用起来很方便，测量也准确,j***d,5,2021-12-18 21:46:51,13,,24小时动态心电仪TE-5100Y-C,0,0,方便 准确,,[]
100041525117,很好用,j***k,5,2021-12-17 20:36:14,8,,24小时动态心电仪TE-5100Y-C,0,0,,,[]
100041525117,24小时持续监测功能很不错,D***n,5,2021-10-24 22:31:37,25,,24小时动态心电仪TE-5100Y-C,1,0,不错,,[]
100041525117,非常满意，使用方便，实用，外观精致。,b***7,5,2021-09-25 13:45:19,10,,24小时动态心电仪TE-5100Y-C,1,0,精致,,[]
100041525117,很好,h***1,5,2021-11-17 17:50:18,5,,30/60秒静态心电仪TE-5200Y-C,1,1,好,,[]
100041525117,小巧，9月出厂的，随机有5片电极片，磁吸的充电盒还是挺方便，看看效果如何。,w***e,5,2021-11-09 23:21:34,2,,24小时动态心电仪TE-5100Y-C,1,2,方便,,[]
100041525117,人老了，心脏功能有问题了。早就盼望能有一款便携式的心电图仪。终于等到了好络维的这款动态心电记录仪，立即拿下，希望不负众望。效果待试用后再追加评论。店家服务态度好，发货及时。五星好评！,u***4,5,2021-11-05 08:22:54,2,,24小时动态心电仪TE-5100Y-C,1,2,老 好,,[]
100041525117,￼设备小巧方便，随时可以监测心脏情况，不用来回再经常跑医院检查。充满一次电，能连续工作一天半左右。￼￼,j***d,5,2021-12-20 20:45:42,1,,24小时动态心电仪TE-5100Y-C,0,1,方便 充满 连续,,[]
100041525117,体积小巧，操作方便，充电也比较方便，爸爸妈妈能学会使用，感觉还不错。APP使用的时候呢需要学习一下，学会了以后就比较简单了。,j***f,5,2022-05-17 19:13:41,5,,24小时动态心电仪TE-5100Y-C,1,0,方便 方便 不错,,[]
100041525117,非常有用的东西，如果心脏有任何不舒服的感觉，建议使用，便于医生分析。随机送一包5张电极贴片，带在胸前不影响活动，用了24小时还有30%左右的电，使用时不需要一直带着手机，开始结束时用手机。,g***e,5,2022-03-29 12:51:38,5,,24小时动态心电仪TE-5100Y-C,1,0,舒服,,[]
100041525117,挺好用的产品，使用也挺方便，能根据检测数据分析报告，还有在线咨询医生的服务，挺不错的,w***8,5,2021-09-24 16:00:18,10,,24小时动态心电仪TE-5100Y-C,1,1,挺好用 方便,,[]
100041525117,东西不错，已经用过多次，感觉还行，希望后期有售后问题商家也能很好的服务。咨询客服也回复挺及时。,j***4,5,2022-02-01 12:34:45,38,,24小时动态心电仪TE-5100Y-C,0,0,不错 很好,,[]
100041525117,东西不错，电池寿命也不错，目前测试了两次，效果可以接受范围之内，作为参考使用。高科技产品，希望售后越来越好，耗材越来越便宜活动天天有！,j***9,5,2022-01-17 22:51:20,15,,24小时动态心电仪TE-5100Y-C,0,0,不错 不错 好 便宜,,[]
100041525117,京东物流真快，第二天就收到啦，送妈妈的，妈妈有早搏，这高科技的东西测的还挺准确，还有后续解读服务，虽然花点钱，但比去医院要方便多了！,y***9,5,2022-01-14 00:38:17,5,,24小时动态心电仪TE-5100Y-C,1,0,快 准确 方便,,[]
100041525117,不错的产品，主要是方便，随时想测随时都可以，APP里可以显示单导联心电图。给厂商提个建议，APP下次更新的时候，把报告或想要截取的心电图支持PDF导出，像Apple watch那样就好用了,c***e,5,2021-12-26 21:02:31,4,,24小时动态心电仪TE-5100Y-C,0,0,不错 方便,,[]
100041525117,设计简约，充电口好评,仁***刀,5,2021-12-18 18:22:16,2,,24小时动态心电仪TE-5100Y-C,0,0,,,[]
100041525117,比较了好久，终于决定买这款产品，二级医疗器械，收到后试了下快速测量，还不错，期待更好表现。,s***1,5,2021-12-13 15:25:05,1,,24小时动态心电仪TE-5100Y-C,0,0,不错,,[]
100041525117,产品外观精致，安装产品APP快捷，快速测量操作简单，测量时APP界面清楚友好，测量准确，适合家庭使用，希望其产品使用手册的字大一些便于老年人阅读。,j***k,5,2021-11-27 09:52:10,1,,24小时动态心电仪TE-5100Y-C,1,0,精致 快捷 简单 清楚 友好 准确 大,,[]
100041525117,建议不要购买，客服对产品极不熟悉，不知道是否能导出数据，如果你想让你的医生看具体的数据是没可能，只能再花钱请他们的医生提供服务，买了之后不花钱你是导不出数据的，花钱就不说了，关键客服还不知道，结果测了一个二十四小时的，到了北京协和心内科说看不到具体数据没什么用，还是要医院做检查，两边浪费钱。本来想厂家或代运营的客服把差价补了就算了，结果两边踢皮球，那我就较真了，建议没买的慎重吧！,f***4,1,2022-01-28 11:33:40,26,,动态心电仪5100Y电极片5贴/包,1,3,具体 具体 较真 慎重,,[]
100041525117,对比了几款心电监测仪，这款功能齐全、性价比高。买来给爸妈在家做心电监测，平时不在家，对父母关心不到，希望可以通过这个小仪器，让父母的健康更多一份保障，我们做儿女的多一份放心。,j***儿,5,2021-10-11 20:17:14,3,,24小时动态心电仪TE-5100Y-C,1,3,高 小 健康,,[]
100041525117,测量准确，轻巧易用。注意只能使用外壳上的app进行连接。华为健康中可以选择这个设备，但是无法成功识别。提供了一个固定卡快，十分紧。核心功能实现的很好。,j***n,5,2022-09-07 14:38:04,1,,30/60秒静态心电仪TE-5200Y-C,0,0,准确 轻巧 健康 成功 固定 快 紧 很好,,[]
100041525117,京东自营隔天就收到货了，老人家不用来回跑医院背holter了。重要的是和某米的一模一样哦,0***0,5,2021-10-19 20:32:46,1,,24小时动态心电仪TE-5100Y-C,3,2,重要,,[]
100041525117,很方便的小仪器，准确度应该不错，因为比较容易受外部环境干扰，杂音稍大一些都会提示有异常，重新检测，测量的时候最好是在比较安静的环境。主要是方便，可以在家给自己和家人都做检查，检测结果也可以请专家给分析，一次十元，倒也便宜，至少不用跑去医院折腾半天。这款在华为健康里说是能互联的，实际是连接不上，也不知道啥原因。,j***2,5,2022-07-18 13:00:15,8,,30/60秒静态心电仪TE-5200Y-C,1,0,方便 不错 容易 大 重新 最好 方便 便宜 健康,,[]
100041525117,妈妈经常心慌胸闷，伴有供血不足头晕症状，自己用的静态的感觉非常实用，果断给妈妈买的24小时动态的，结果没有明显异常，以后要定时给妈妈监测。妈妈有腰间盘突出和风湿病，腰腿疼痛，走路不方便，这个设备可以免除医院奔波的劳累辛苦，有需要可以选择在线咨询医生，真的不错！是孝敬父母的好选择！,不***由,5,2021-09-19 20:45:10,6,,24小时动态心电仪TE-5100Y-C,1,2,心慌 不足 明显 痛 方便 辛苦 不错 好,,[]
100041525117,收到产品了，高科技，简单易用。给老人家用，测试了两天，感觉挺不错，准备试用网上咨询结果分析功能。,u***k,5,2021-09-16 10:56:52,5,,24小时动态心电仪TE-5100Y-C,1,2,简单,,[]
100041525117,使用方便，操作简单，准备试用，期待效果！,s***5,5,2021-12-25 19:10:41,3,,24小时动态心电仪TE-5100Y-C,0,1,简单,,[]
100041525117,买来搭配我的hipee心率监测仪使用，是一个厂家，买这个就可以，价格比hipee便宜，而且多一片。家里需要常备，心脏监测更安心。,云***L,5,2021-12-07 21:16:40,1,,动态心电仪5100Y电极片5贴/包,1,1,便宜,,[]
100041525117,方便便捷，数据精准，多重功能，呵护心脏健康,y***9,5,2021-11-30 13:37:26,2,,24小时动态心电仪TE-5100Y-C,1,1,方便 便捷 健康,,[]
100041525117,偶然间刷到了这个好东西，作为经常加班的人时常感觉心跳很重，再者最近几年有几个中年同事接连还没退休就都因为心血管疾病离世，又全家都能用，马上趁优惠拿下，到手马上做了个24h检测，再拿报告线上问诊了大医院的主任医师，果然心脏有点小问题，建议长期检测，幸好提前发现了，身体才是最重要的啊！！,光***秀,5,2021-11-17 23:09:11,6,,24小时动态心电仪TE-5100Y-C,1,1,好 重 小 幸好 重要,,[]
100041525117,买了好络维的机器，顺带着买了一次性使用心电电极。生产日期还算比较新，保质期只有两年。不过每个月或者没俩月测一次应该够用了。最方便的是，不用经常跑医院了，自己心里有数。,飒***浪,5,2021-11-15 20:42:16,4,,动态心电仪5100Y电极片5贴/包,1,1,新 最 方便,,[]
100041525117,送货速度快，立马使用出报告 棒棒的。,j***w,5,2021-11-13 21:52:44,2,,24小时动态心电仪TE-5100Y-C,1,1,快,,[]
100041525117,买的动态心电记录仪。所以顺道着双十一买了这个心电记录仪贴片儿。京东上还有另外一个牌子的，但是他提供的证件号儿在网上一查之后，竟然还是这个好络维的，所以果断下手好络维。,飒***浪,5,2021-11-13 14:46:01,2,,动态心电仪5100Y电极片5贴/包,1,1,,,[]
100041525117,小巧，贴在身上不运动测量很好，运动有扰动，手收拿着测量就更难了，不稳,j***n,5,2021-11-13 12:53:54,3,,24小时动态心电仪TE-5100Y-C,1,1,好 难 不稳,,[]
100041525117,不错，尝试一下。,j***3,5,2022-04-26 16:17:17,25,,24小时动态心电仪TE-5100Y-C,1,0,不错,,[]
100041525117,买了一段时间了，一直忘记评价，总体来说，用起来还可以，每周测个二三次也差不多，不用多测，反而心理负担重。另外想获得准确报告，还是要花钱买的，人工解读比较准确。机器的看看就好。,创***私,5,2022-04-20 19:11:26,24,,30/60秒静态心电仪TE-5200Y-C,1,0,准确 准确 好,,[]
100041525117,做工精细，质量上乘，使用方便，专业品质,j***o,5,2021-10-17 19:58:21,1,,24小时动态心电仪TE-5100Y-C,1,1,精细,,[]
100041525117,最近有些不舒服，就想买一个试试，东西看着挺不错的，准备一会去试试,续***1,5,2021-10-12 17:43:53,1,,24小时动态心电仪TE-5100Y-C,1,1,舒服,,[]
100041525117,第二次购买，家里人认可，便捷，好用，实时,抹***茶,5,2022-03-20 15:27:16,7,,24小时动态心电仪TE-5100Y-C,0,0,便捷 好,,[]
100041525117,买来监测心率，很小巧，测试灵敏，使用了一天来评价，还是值得好评的，目前没有任何的问题，充电也挺快的，总体满意。,M***5,5,2022-03-20 15:14:24,3,,24小时动态心电仪TE-5100Y-C,0,0,,,[]
100041525117,还没有用，不知道怎么样，放着挺方便，小巧的，使用后回来追评,海***微,5,2022-03-17 17:31:59,2,,24小时动态心电仪TE-5100Y-C,0,0,方便,,[]
100041525117,刚到手试用了一下，还不错，问过大夫这个可以辅助测量，不舒服的时候可以带一下！,m***n,5,2022-03-06 20:17:45,1,,24小时动态心电仪TE-5100Y-C,0,0,不错 舒服,,[]
100041525117,小巧，方便，智能，值得一试，随时都能手机上看心电图，家里老人适合,抹***茶,5,2022-03-05 18:17:07,1,,24小时动态心电仪TE-5100Y-C,0,0,方便,,[]
100041525117,方便  准确度还要试用一下看看感觉不错期待,j***p,5,2022-02-27 18:07:36,1,,24小时动态心电仪TE-5100Y-C,0,0,方便 不错,,[]
100041525117,这款轻巧便携式动态心电仪颜值高，使用方便，还可以约医生解读，买给家里老人使用太赞了~,u***4,5,2022-02-26 13:53:13,1,,24小时动态心电仪TE-5100Y-C,0,0,轻巧 高,,[]
100041525117,快速准确和方便，识别性高，,j***l,5,2022-02-21 15:06:14,10,,24小时动态心电仪TE-5100Y-C,0,0,准确 方便 高,,[]
100041525117,操作使用方便简单快捷。,u***c,5,2022-02-17 19:30:28,1,,24小时动态心电仪TE-5100Y-C,0,0,简单 快捷,,[]
100041525117,好络维24小时动态心电监护仪记录仪 心率监测心电图机心跳心脏监测仪 房颤早搏检测仪静态家用 TE-5100Y-C，经过使用可以肯定该产品具有一定的临床意义，胶条无明显皮肤至敏性。,c***a,5,2022-02-14 00:37:07,8,,24小时动态心电仪TE-5100Y-C,0,0,明显,,[]
100041525117,不错的监测仪器正在使用中,x***3,5,2022-02-13 22:33:09,7,,24小时动态心电仪TE-5100Y-C,0,0,不错,,[]
100041525117,小巧，便利，精度未知，医生朋友表示用用就好,y***t,5,2022-02-12 19:36:57,3,,24小时动态心电仪TE-5100Y-C,0,0,便利 好,,[]
100041525117,体积很小比创可贴稍大点，便用方便，正在试用中。,j***f,5,2022-02-11 15:00:07,3,,24小时动态心电仪TE-5100Y-C,0,0,很小 方便,,[]
100041525117,京东服务没的说，设备试了一下，还可以，挺好的,w***g,5,2022-02-06 14:22:39,3,,24小时动态心电仪TE-5100Y-C,0,0,好,,[]
100041525117,质量，做工都还不错！,a***t,5,2022-02-05 11:38:32,7,,24小时动态心电仪TE-5100Y-C,0,0,不错,,[]
100041525117,不错哦，医疗级的设备,j***r,5,2022-01-25 21:35:19,2,,24小时动态心电仪TE-5100Y-C,0,0,不错,,[]
100041525117,真实方便啊！去医院检查一次啰哩啰嗦的至少200大洋。Hotter还特别沉，不便行动。有了这个就可以随时监测了，还不影响正常工作起居。,j***o,5,2022-01-20 21:11:53,1,,24小时动态心电仪TE-5100Y-C,0,0,方便,,[]
100041525117,包装完好无损，发货快，物流快，做工精细，价格实惠，质量好，时常监测对自己负责。客服小姐姐也很耐心进行解读，后续使用好的话会来追评,n***3,5,2022-01-19 15:37:04,1,,24小时动态心电仪TE-5100Y-C,0,0,快 快 精细 好 耐心 好,,[]
100041525117,机器收到，看着不错的，正在做24小时动态监测,g***懒,5,2022-01-16 11:09:31,4,,24小时动态心电仪TE-5100Y-C,0,0,不错,,[]
100041525117,东西感觉挺好的使用也挺方便,j***b,5,2022-01-14 12:48:32,1,,24小时动态心电仪TE-5100Y-C,0,0,好 方便,,[]
100041525117,测量比较方便，也贴近实际情况。最核心的医疗问诊功能还没有开始试用，等试用后进行详细反馈。,陈***袁,5,2022-01-09 09:25:21,6,,24小时动态心电仪TE-5100Y-C,0,0,方便 详细,,[]
100041525117,测量方便，便于携带，老人使用,j***b,5,2022-01-01 12:49:40,10,,24小时动态心电仪TE-5100Y-C,0,0,方便,,[]
100041525117,收到后试了一下，设备虽然小巧但反应灵敏，app和设备配合流畅，希望小设备可以起大作用。,s***c,5,2021-12-26 19:22:33,1,,24小时动态心电仪TE-5100Y-C,0,0,流畅 小,,[]
100041525117,刚刚开盒，颜值挺高，小巧便捷，稍后就使用一下，如果效果不错，在给家人再买一个。,u***9,5,2021-12-24 15:22:34,1,,24小时动态心电仪TE-5100Y-C,0,0,高 便捷 不错,,[]
100041525117,昨天下午下单买的，第二天中午就到货了。产品不错，包装蛮好，测量结果也准确,j***f,5,2021-12-24 14:10:48,1,,24小时动态心电仪TE-5100Y-C,0,0,不错 好 准确,,[]
100041525117,配送快，设备小巧，使用方便，说明书说明详细清楚。,W***D,5,2021-12-21 00:07:29,4,,24小时动态心电仪TE-5100Y-C,0,0,快 详细 清楚,,[]
